parameter,value,MCMCprob
expPragFlip,false,2.5879501918471077e-134
alpha,9.8,3.062315431547864e-25
beta,0.025,3.062315431547864e-25
expPragFlip,true,3.062315431547864e-25
alpha,9.8,3.969509396321206e-143
beta,0,3.969509396321206e-143
expPragFlip,false,3.969509396321206e-143
alpha,9.8,1.26008143867877e-27
beta,0,1.26008143867877e-27
expPragFlip,true,1.26008143867877e-27
alpha,9.7,1.4143412228534293e-119
beta,1,1.4143412228534293e-119
expPragFlip,false,1.4143412228534293e-119
alpha,9.7,5.323396497409603e-28
beta,1,5.323396497409603e-28
expPragFlip,true,5.323396497409603e-28
alpha,9.7,4.866419326986396e-107
beta,0.975,4.866419326986396e-107
expPragFlip,false,4.866419326986396e-107
alpha,9.7,4.689641391422009e-26
beta,0.975,4.689641391422009e-26
expPragFlip,true,4.689641391422009e-26
alpha,9.7,1.7794034352117092e-104
beta,0.95,1.7794034352117092e-104
expPragFlip,false,1.7794034352117092e-104
alpha,9.7,3.395957703527353e-24
beta,0.95,3.395957703527353e-24
expPragFlip,true,3.395957703527353e-24
alpha,9.7,1.2332903499959155e-102
beta,0.925,1.2332903499959155e-102
expPragFlip,false,1.2332903499959155e-102
alpha,9.7,2.0288764845930726e-22
beta,0.925,2.0288764845930726e-22
expPragFlip,true,2.0288764845930726e-22
alpha,9.7,3.424034926892403e-101
beta,0.9,3.424034926892403e-101
expPragFlip,false,3.424034926892403e-101
alpha,9.7,1.00225281814046e-20
beta,0.9,1.00225281814046e-20
expPragFlip,true,1.00225281814046e-20
alpha,9.7,4.95161488729471e-100
beta,0.875,4.95161488729471e-100
expPragFlip,false,4.95161488729471e-100
alpha,9.7,4.0969846849265946e-19
beta,0.875,4.0969846849265946e-19
expPragFlip,true,4.0969846849265946e-19
alpha,9.7,4.259157474534492e-99
beta,0.85,4.259157474534492e-99
expPragFlip,false,4.259157474534492e-99
alpha,9.7,1.3850811332108074e-17
beta,0.85,1.3850811332108074e-17
expPragFlip,true,1.3850811332108074e-17
alpha,9.7,2.361786508959294e-98
beta,0.825,2.361786508959294e-98
expPragFlip,false,2.361786508959294e-98
alpha,9.7,3.8658936547680883e-16
beta,0.825,3.8658936547680883e-16
expPragFlip,true,3.8658936547680883e-16
alpha,9.7,8.915482021644251e-98
beta,0.8,8.915482021644251e-98
expPragFlip,false,8.915482021644251e-98
alpha,9.7,8.883499071902248e-15
beta,0.8,8.883499071902248e-15
expPragFlip,true,8.883499071902248e-15
alpha,9.7,2.383253795752808e-97
beta,0.775,2.383253795752808e-97
expPragFlip,false,2.383253795752808e-97
alpha,9.7,1.6746033238763655e-13
beta,0.775,1.6746033238763655e-13
expPragFlip,true,1.6746033238763655e-13
alpha,9.7,4.6485650739182096e-97
beta,0.75,4.6485650739182096e-97
expPragFlip,false,4.6485650739182096e-97
alpha,9.7,2.57865039942906e-12
beta,0.75,2.57865039942906e-12
expPragFlip,true,2.57865039942906e-12
alpha,9.7,6.772901887026714e-97
beta,0.725,6.772901887026714e-97
expPragFlip,false,6.772901887026714e-97
alpha,9.7,3.2284369063106287e-11
beta,0.725,3.2284369063106287e-11
expPragFlip,true,3.2284369063106287e-11
alpha,9.7,7.510892978517993e-97
beta,0.7,7.510892978517993e-97
expPragFlip,false,7.510892978517993e-97
alpha,9.7,3.2700980097330634e-10
beta,0.7,3.2700980097330634e-10
expPragFlip,true,3.2700980097330634e-10
alpha,9.7,6.437167526182473e-97
beta,0.675,6.437167526182473e-97
expPragFlip,false,6.437167526182473e-97
alpha,9.7,2.6661970413961988e-9
beta,0.675,2.6661970413961988e-9
expPragFlip,true,2.6661970413961988e-9
alpha,9.7,4.317360967141091e-97
beta,0.65,4.317360967141091e-97
expPragFlip,false,4.317360967141091e-97
alpha,9.7,1.7409014896379775e-8
beta,0.65,1.7409014896379775e-8
expPragFlip,true,1.7409014896379775e-8
alpha,9.7,2.2894890966231004e-97
beta,0.625,2.2894890966231004e-97
expPragFlip,false,2.2894890966231004e-97
alpha,9.7,9.057767059389978e-8
beta,0.625,9.057767059389978e-8
expPragFlip,true,9.057767059389978e-8
alpha,9.7,9.681487599480033e-98
beta,0.6,9.681487599480033e-98
expPragFlip,false,9.681487599480033e-98
alpha,9.7,3.736774986321999e-7
beta,0.6,3.736774986321999e-7
expPragFlip,true,3.736774986321999e-7
alpha,9.7,3.2873697149513505e-98
beta,0.575,3.2873697149513505e-98
expPragFlip,false,3.2873697149513505e-98
alpha,9.7,0.0000012165479070814655
beta,0.575,0.0000012165479070814655
expPragFlip,true,0.0000012165479070814655
alpha,9.7,9.013668754079587e-99
beta,0.55,9.013668754079587e-99
expPragFlip,false,9.013668754079587e-99
alpha,9.7,0.0000031111420953808418
beta,0.55,0.0000031111420953808418
expPragFlip,true,0.0000031111420953808418
alpha,9.7,2.004640551866814e-99
beta,0.525,2.004640551866814e-99
expPragFlip,false,2.004640551866814e-99
alpha,9.7,0.000006222351455813391
beta,0.525,0.000006222351455813391
expPragFlip,true,0.000006222351455813391
alpha,9.7,3.6285241232354433e-100
beta,0.5,3.6285241232354433e-100
expPragFlip,false,3.6285241232354433e-100
alpha,9.7,0.00000969197943172504
beta,0.5,0.00000969197943172504
expPragFlip,true,0.00000969197943172504
alpha,9.7,5.358407224597718e-101
beta,0.475,5.358407224597718e-101
expPragFlip,false,5.358407224597718e-101
alpha,9.7,0.000011710498409359343
beta,0.475,0.000011710498409359343
expPragFlip,true,0.000011710498409359343
alpha,9.7,6.465579701185671e-102
beta,0.45,6.465579701185671e-102
expPragFlip,false,6.465579701185671e-102
alpha,9.7,0.000010935366365373045
beta,0.45,0.000010935366365373045
expPragFlip,true,0.000010935366365373045
alpha,9.7,6.378399753928376e-103
beta,0.425,6.378399753928376e-103
expPragFlip,false,6.378399753928376e-103
alpha,9.7,0.000007864748031598235
beta,0.425,0.000007864748031598235
expPragFlip,true,0.000007864748031598235
alpha,9.7,5.143149875398014e-104
beta,0.4,5.143149875398014e-104
expPragFlip,false,5.143149875398014e-104
alpha,9.7,0.00000434238304718832
beta,0.4,0.00000434238304718832
expPragFlip,true,0.00000434238304718832
alpha,9.7,3.3856717253586556e-105
beta,0.375,3.3856717253586556e-105
expPragFlip,false,3.3856717253586556e-105
alpha,9.7,0.0000018350314576840902
beta,0.375,0.0000018350314576840902
expPragFlip,true,0.0000018350314576840902
alpha,9.7,1.8156202325676964e-106
beta,0.35,1.8156202325676964e-106
expPragFlip,false,1.8156202325676964e-106
alpha,9.7,5.917877585825271e-7
beta,0.35,5.917877585825271e-7
expPragFlip,true,5.917877585825271e-7
alpha,9.7,7.906374755690722e-108
beta,0.325,7.906374755690722e-108
expPragFlip,false,7.906374755690722e-108
alpha,9.7,1.4522801090193264e-7
beta,0.325,1.4522801090193264e-7
expPragFlip,true,1.4522801090193264e-7
alpha,9.7,2.783485034831852e-109
beta,0.3,2.783485034831852e-109
expPragFlip,false,2.783485034831852e-109
alpha,9.7,2.7041454742107634e-8
beta,0.3,2.7041454742107634e-8
expPragFlip,true,2.7041454742107634e-8
alpha,9.7,7.876463054419559e-111
beta,0.275,7.876463054419559e-111
expPragFlip,false,7.876463054419559e-111
alpha,9.7,3.808633156606304e-9
beta,0.275,3.808633156606304e-9
expPragFlip,true,3.808633156606304e-9
alpha,9.7,1.7779446431516827e-112
beta,0.25,1.7779446431516827e-112
expPragFlip,false,1.7779446431516827e-112
alpha,9.7,4.0439675643947313e-10
beta,0.25,4.0439675643947313e-10
expPragFlip,true,4.0439675643947313e-10
alpha,9.7,3.1701938549511702e-114
beta,0.225,3.1701938549511702e-114
expPragFlip,false,3.1701938549511702e-114
alpha,9.7,3.224747364174128e-11
beta,0.225,3.224747364174128e-11
expPragFlip,true,3.224747364174128e-11
alpha,9.7,4.408010975986108e-116
beta,0.2,4.408010975986108e-116
expPragFlip,false,4.408010975986108e-116
alpha,9.7,1.92270513823885e-12
beta,0.2,1.92270513823885e-12
expPragFlip,true,1.92270513823885e-12
alpha,9.7,4.697746838754749e-118
beta,0.175,4.697746838754749e-118
expPragFlip,false,4.697746838754749e-118
alpha,9.7,8.526436144707255e-14
beta,0.175,8.526436144707255e-14
expPragFlip,true,8.526436144707255e-14
alpha,9.7,3.746246160626822e-120
beta,0.15,3.746246160626822e-120
expPragFlip,false,3.746246160626822e-120
alpha,9.7,2.794327976422253e-15
beta,0.15,2.794327976422253e-15
expPragFlip,true,2.794327976422253e-15
alpha,9.7,2.1580034805811557e-122
beta,0.125,2.1580034805811557e-122
expPragFlip,false,2.1580034805811557e-122
alpha,9.7,6.714698285746624e-17
beta,0.125,6.714698285746624e-17
expPragFlip,true,6.714698285746624e-17
alpha,9.7,8.490775125104152e-125
beta,0.1,8.490775125104152e-125
expPragFlip,false,8.490775125104152e-125
alpha,9.7,1.1716897287529137e-18
beta,0.1,1.1716897287529137e-18
expPragFlip,true,1.1716897287529137e-18
alpha,9.7,2.0649040998390065e-127
beta,0.075,2.0649040998390065e-127
expPragFlip,false,2.0649040998390065e-127
alpha,9.7,1.4672125890046452e-20
beta,0.075,1.4672125890046452e-20
expPragFlip,true,1.4672125890046452e-20
alpha,9.7,2.503902259529961e-130
beta,0.05,2.503902259529961e-130
expPragFlip,false,2.503902259529961e-130
alpha,9.7,1.2997170771059317e-22
beta,0.05,1.2997170771059317e-22
expPragFlip,true,1.2997170771059317e-22
alpha,9.7,7.838897412492216e-134
beta,0.025,7.838897412492216e-134
expPragFlip,false,7.838897412492216e-134
alpha,9.7,8.007328944469415e-25
beta,0.025,8.007328944469415e-25
expPragFlip,true,8.007328944469415e-25
alpha,9.7,1.842414857963537e-142
beta,0,1.842414857963537e-142
expPragFlip,false,1.842414857963537e-142
alpha,9.7,3.363610894769689e-27
beta,0,3.363610894769689e-27
expPragFlip,true,3.363610894769689e-27
alpha,9.6,6.574257077832228e-119
beta,1,6.574257077832228e-119
expPragFlip,false,6.574257077832228e-119
alpha,9.6,1.71801797549647e-27
beta,1,1.71801797549647e-27
expPragFlip,true,1.71801797549647e-27
alpha,9.6,1.458542377542143e-106
beta,0.975,1.458542377542143e-106
expPragFlip,false,1.458542377542143e-106
alpha,9.6,1.4733393556580005e-25
beta,0.975,1.4733393556580005e-25
expPragFlip,true,1.4733393556580005e-25
alpha,9.6,5.329776081221907e-104
beta,0.95,5.329776081221907e-104
expPragFlip,false,5.329776081221907e-104
alpha,9.6,1.0395458261465511e-23
beta,0.95,1.0395458261465511e-23
expPragFlip,true,1.0395458261465511e-23
alpha,9.6,3.6928880174929155e-102
beta,0.925,3.6928880174929155e-102
expPragFlip,false,3.6928880174929155e-102
alpha,9.6,6.056001262878548e-22
beta,0.925,6.056001262878548e-22
expPragFlip,true,6.056001262878548e-22
alpha,9.6,1.0250568426790632e-100
beta,0.9,1.0250568426790632e-100
expPragFlip,false,1.0250568426790632e-100
alpha,9.6,2.9191180277281105e-20
beta,0.9,2.9191180277281105e-20
expPragFlip,true,2.9191180277281105e-20
alpha,9.6,1.4821323147335125e-99
beta,0.875,1.4821323147335125e-99
expPragFlip,false,1.4821323147335125e-99
alpha,9.6,1.1651095750552268e-18
beta,0.875,1.1651095750552268e-18
expPragFlip,true,1.1651095750552268e-18
alpha,9.6,1.2746990891104936e-98
beta,0.85,1.2746990891104936e-98
expPragFlip,false,1.2746990891104936e-98
alpha,9.6,3.848573940084441e-17
beta,0.85,3.848573940084441e-17
expPragFlip,true,3.848573940084441e-17
alpha,9.6,7.067700826187391e-98
beta,0.825,7.067700826187391e-98
expPragFlip,false,7.067700826187391e-98
alpha,9.6,1.0503102203818133e-15
beta,0.825,1.0503102203818133e-15
expPragFlip,true,1.0503102203818133e-15
alpha,9.6,2.6677392912359273e-97
beta,0.8,2.6677392912359273e-97
expPragFlip,false,2.6677392912359273e-97
alpha,9.6,2.3618600006149784e-14
beta,0.8,2.3618600006149784e-14
expPragFlip,true,2.3618600006149784e-14
alpha,9.6,7.130762850778871e-97
beta,0.775,7.130762850778871e-97
expPragFlip,false,7.130762850778871e-97
alpha,9.6,4.361026986576394e-13
beta,0.775,4.361026986576394e-13
expPragFlip,true,4.361026986576394e-13
alpha,9.6,1.3907751457285395e-96
beta,0.75,1.3907751457285395e-96
expPragFlip,false,1.3907751457285395e-96
alpha,9.6,6.584562391659768e-12
beta,0.75,6.584562391659768e-12
expPragFlip,true,6.584562391659768e-12
alpha,9.6,2.0262339484819896e-96
beta,0.725,2.0262339484819896e-96
expPragFlip,false,2.0262339484819896e-96
alpha,9.6,8.092430889754115e-11
beta,0.725,8.092430889754115e-11
expPragFlip,true,8.092430889754115e-11
alpha,9.6,2.2469177390187877e-96
beta,0.7,2.2469177390187877e-96
expPragFlip,false,2.2469177390187877e-96
alpha,9.6,8.056229900036944e-10
beta,0.7,8.056229900036944e-10
expPragFlip,true,8.056229900036944e-10
alpha,9.6,1.9256388577348505e-96
beta,0.675,1.9256388577348505e-96
expPragFlip,false,1.9256388577348505e-96
alpha,9.6,6.46411466784916e-9
beta,0.675,6.46411466784916e-9
expPragFlip,true,6.46411466784916e-9
alpha,9.6,1.291475538123212e-96
beta,0.65,1.291475538123212e-96
expPragFlip,false,1.291475538123212e-96
alpha,9.6,4.15928044140765e-8
beta,0.65,4.15928044140765e-8
expPragFlip,true,4.15928044140765e-8
alpha,9.6,6.848530070045768e-97
beta,0.625,6.848530070045768e-97
expPragFlip,false,6.848530070045768e-97
alpha,9.6,2.1354299678786765e-7
beta,0.625,2.1354299678786765e-7
expPragFlip,true,2.1354299678786765e-7
alpha,9.6,2.8959754794867044e-97
beta,0.6,2.8959754794867044e-97
expPragFlip,false,2.8959754794867044e-97
alpha,9.6,8.705195134652461e-7
beta,0.6,8.705195134652461e-7
expPragFlip,true,8.705195134652461e-7
alpha,9.6,9.833277446456429e-98
beta,0.575,9.833277446456429e-98
expPragFlip,false,9.833277446456429e-98
alpha,9.6,0.0000028042969797129575
beta,0.575,0.0000028042969797129575
expPragFlip,true,0.0000028042969797129575
alpha,9.6,2.6961945183864547e-98
beta,0.55,2.6961945183864547e-98
expPragFlip,false,2.6961945183864547e-98
alpha,9.6,0.0000071058895318013875
beta,0.55,0.0000071058895318013875
expPragFlip,true,0.0000071058895318013875
alpha,9.6,5.996377573349756e-99
beta,0.525,5.996377573349756e-99
expPragFlip,false,5.996377573349756e-99
alpha,9.6,0.000014100667652529361
beta,0.525,0.000014100667652529361
expPragFlip,true,0.000014100667652529361
alpha,9.6,1.0853962723228968e-99
beta,0.5,1.0853962723228968e-99
expPragFlip,false,1.0853962723228968e-99
alpha,9.6,0.000021820121564604175
beta,0.5,0.000021820121564604175
expPragFlip,true,0.000021820121564604175
alpha,9.6,1.6028874285417143e-100
beta,0.475,1.6028874285417143e-100
expPragFlip,false,1.6028874285417143e-100
alpha,9.6,0.00002622656655952992
beta,0.475,0.00002622656655952992
expPragFlip,true,0.00002622656655952992
alpha,9.6,1.9341364356991172e-101
beta,0.45,1.9341364356991172e-101
expPragFlip,false,1.9341364356991172e-101
alpha,9.6,0.000024393278386231973
beta,0.45,0.000024393278386231973
expPragFlip,true,0.000024393278386231973
alpha,9.6,1.9081270953577306e-102
beta,0.425,1.9081270953577306e-102
expPragFlip,false,1.9081270953577306e-102
alpha,9.6,0.000017495583526345883
beta,0.425,0.000017495583526345883
expPragFlip,true,0.000017495583526345883
alpha,9.6,1.538666954312023e-103
beta,0.4,1.538666954312023e-103
expPragFlip,false,1.538666954312023e-103
alpha,9.6,0.000009644968455442298
beta,0.4,0.000009644968455442298
expPragFlip,true,0.000009644968455442298
alpha,9.6,1.0129420625033972e-104
beta,0.375,1.0129420625033972e-104
expPragFlip,false,1.0129420625033972e-104
alpha,9.6,0.000004074313109689732
beta,0.375,0.000004074313109689732
expPragFlip,true,0.000004074313109689732
alpha,9.6,5.432430108796742e-106
beta,0.35,5.432430108796742e-106
expPragFlip,false,5.432430108796742e-106
alpha,9.6,0.0000013149607826044738
beta,0.35,0.0000013149607826044738
expPragFlip,true,0.0000013149607826044738
alpha,9.6,2.3658206096011074e-107
beta,0.325,2.3658206096011074e-107
expPragFlip,false,2.3658206096011074e-107
alpha,9.6,3.233123048628129e-7
beta,0.325,3.233123048628129e-7
expPragFlip,true,3.233123048628129e-7
alpha,9.6,8.329820313885522e-109
beta,0.3,8.329820313885522e-109
expPragFlip,false,8.329820313885522e-109
alpha,9.6,6.038246675613848e-8
beta,0.3,6.038246675613848e-8
expPragFlip,true,6.038246675613848e-8
alpha,9.6,2.3573763482360818e-110
beta,0.275,2.3573763482360818e-110
expPragFlip,false,2.3573763482360818e-110
alpha,9.6,8.539676362646077e-9
beta,0.275,8.539676362646077e-9
expPragFlip,true,8.539676362646077e-9
alpha,9.6,5.322034275135833e-112
beta,0.25,5.322034275135833e-112
expPragFlip,false,5.322034275135833e-112
alpha,9.6,9.114986649450019e-10
beta,0.25,9.114986649450019e-10
expPragFlip,true,9.114986649450019e-10
alpha,9.6,9.491197126718022e-114
beta,0.225,9.491197126718022e-114
expPragFlip,false,9.491197126718022e-114
alpha,9.6,7.314929413212321e-11
beta,0.225,7.314929413212321e-11
expPragFlip,true,7.314929413212321e-11
alpha,9.6,1.319995157925338e-115
beta,0.2,1.319995157925338e-115
expPragFlip,false,1.319995157925338e-115
alpha,9.6,4.394320195192738e-12
beta,0.2,4.394320195192738e-12
expPragFlip,true,4.394320195192738e-12
alpha,9.6,1.4071487304211078e-117
beta,0.175,1.4071487304211078e-117
expPragFlip,false,1.4071487304211078e-117
alpha,9.6,1.965722859332657e-13
beta,0.175,1.965722859332657e-13
expPragFlip,true,1.965722859332657e-13
alpha,9.6,1.122550959909315e-119
beta,0.15,1.122550959909315e-119
expPragFlip,false,1.122550959909315e-119
alpha,9.6,6.5063617988450255e-15
beta,0.15,6.5063617988450255e-15
expPragFlip,true,6.5063617988450255e-15
alpha,9.6,6.469670164021421e-122
beta,0.125,6.469670164021421e-122
expPragFlip,false,6.469670164021421e-122
alpha,9.6,1.5810794241781265e-16
beta,0.125,1.5810794241781265e-16
expPragFlip,true,1.5810794241781265e-16
alpha,9.6,2.547432700661865e-124
beta,0.1,2.547432700661865e-124
expPragFlip,false,2.547432700661865e-124
alpha,9.6,2.7939137915133233e-18
beta,0.1,2.7939137915133233e-18
expPragFlip,true,2.7939137915133233e-18
alpha,9.6,6.202806748749521e-127
beta,0.075,6.202806748749521e-127
expPragFlip,false,6.202806748749521e-127
alpha,9.6,3.548492021426672e-20
beta,0.075,3.548492021426672e-20
expPragFlip,true,3.548492021426672e-20
alpha,9.6,7.539626445439769e-130
beta,0.05,7.539626445439769e-130
expPragFlip,false,7.539626445439769e-130
alpha,9.6,3.1939542987622763e-22
beta,0.05,3.1939542987622763e-22
expPragFlip,true,3.1939542987622763e-22
alpha,9.6,2.3769283400111302e-133
beta,0.025,2.3769283400111302e-133
expPragFlip,false,2.3769283400111302e-133
alpha,9.6,2.0036131743199134e-24
beta,0.025,2.0036131743199134e-24
expPragFlip,true,2.0036131743199134e-24
alpha,9.6,8.54840027753103e-142
beta,0,8.54840027753103e-142
expPragFlip,false,8.54840027753103e-142
alpha,9.6,8.591609378637714e-27
beta,0,8.591609378637714e-27
expPragFlip,true,8.591609378637714e-27
alpha,9.5,3.055346454117648e-118
beta,1,3.055346454117648e-118
expPragFlip,false,3.055346454117648e-118
alpha,9.5,5.386419491505946e-27
beta,1,5.386419491505946e-27
expPragFlip,true,5.386419491505946e-27
alpha,9.5,4.370998178011605e-106
beta,0.975,4.370998178011605e-106
expPragFlip,false,4.370998178011605e-106
alpha,9.5,4.494504745990787e-25
beta,0.975,4.494504745990787e-25
expPragFlip,true,4.494504745990787e-25
alpha,9.5,1.5961132361055217e-103
beta,0.95,1.5961132361055217e-103
expPragFlip,false,1.5961132361055217e-103
alpha,9.5,3.088423643823249e-23
beta,0.95,3.088423643823249e-23
expPragFlip,true,3.088423643823249e-23
alpha,9.5,1.1055327907055781e-101
beta,0.925,1.1055327907055781e-101
expPragFlip,false,1.1055327907055781e-101
alpha,9.5,1.7536232808294184e-21
beta,0.925,1.7536232808294184e-21
expPragFlip,true,1.7536232808294184e-21
alpha,9.5,3.067975117253199e-100
beta,0.9,3.067975117253199e-100
expPragFlip,false,3.067975117253199e-100
alpha,9.5,8.244496716807743e-20
beta,0.9,8.244496716807743e-20
expPragFlip,true,8.244496716807743e-20
alpha,9.5,4.435199198365444e-99
beta,0.875,4.435199198365444e-99
expPragFlip,false,4.435199198365444e-99
alpha,9.5,3.211683463993458e-18
beta,0.875,3.211683463993458e-18
expPragFlip,true,3.211683463993458e-18
alpha,9.5,3.813916447265934e-98
beta,0.85,3.813916447265934e-98
expPragFlip,false,3.813916447265934e-98
alpha,9.5,1.0361379934887198e-16
beta,0.85,1.0361379934887198e-16
expPragFlip,true,1.0361379934887198e-16
alpha,9.5,2.1144129294911305e-97
beta,0.825,2.1144129294911305e-97
expPragFlip,false,2.1144129294911305e-97
alpha,9.5,2.763815155645049e-15
beta,0.825,2.763815155645049e-15
expPragFlip,true,2.763815155645049e-15
