parameter,value,MCMCprob
expPragFlip,false,7.925690721933924e-12
alpha,13.75,1.7094152255252016e-177
beta,0.2,1.7094152255252016e-177
expPragFlip,true,1.7094152255252016e-177
alpha,13.75,2.069507299183619e-11
beta,0.15,2.069507299183619e-11
expPragFlip,false,2.069507299183619e-11
alpha,13.75,1.139614499996733e-180
beta,0.15,1.139614499996733e-180
expPragFlip,true,1.139614499996733e-180
alpha,13.75,2.6005435725076666e-12
beta,0.1,2.6005435725076666e-12
expPragFlip,false,2.6005435725076666e-12
alpha,13.75,3.2922284786645977e-183
beta,0.1,3.2922284786645977e-183
expPragFlip,true,3.2922284786645977e-183
alpha,13.75,9.550709862415802e-15
beta,0.05,9.550709862415802e-15
expPragFlip,false,9.550709862415802e-15
alpha,13.75,5.845107518605904e-187
beta,0.05,5.845107518605904e-187
expPragFlip,true,5.845107518605904e-187
alpha,13.75,6.608123415936989e-19
beta,0,6.608123415936989e-19
expPragFlip,false,6.608123415936989e-19
alpha,13.75,1.8608584641872755e-194
beta,0,1.8608584641872755e-194
expPragFlip,true,1.8608584641872755e-194
alpha,13.5,1.2760812957349806e-110
beta,1,1.2760812957349806e-110
expPragFlip,false,1.2760812957349806e-110
alpha,13.5,1.2416469283918079e-176
beta,1,1.2416469283918079e-176
expPragFlip,true,1.2416469283918079e-176
alpha,13.5,9.455687322729392e-100
beta,0.95,9.455687322729392e-100
expPragFlip,false,9.455687322729392e-100
alpha,13.5,1.2575908368542455e-162
beta,0.95,1.2575908368542455e-162
expPragFlip,true,1.2575908368542455e-162
alpha,13.5,1.2052788988779622e-89
beta,0.9,1.2052788988779622e-89
expPragFlip,false,1.2052788988779622e-89
alpha,13.5,2.4355514300364466e-150
beta,0.9,2.4355514300364466e-150
expPragFlip,true,2.4355514300364466e-150
alpha,13.5,2.8726914787171198e-80
beta,0.85,2.8726914787171198e-80
expPragFlip,false,2.8726914787171198e-80
alpha,13.5,7.477840843109851e-139
beta,0.85,7.477840843109851e-139
expPragFlip,true,7.477840843109851e-139
alpha,13.5,1.4247354524769195e-71
beta,0.8,1.4247354524769195e-71
expPragFlip,false,1.4247354524769195e-71
alpha,13.5,5.160759185814313e-128
beta,0.8,5.160759185814313e-128
expPragFlip,true,5.160759185814313e-128
alpha,13.5,1.648021120855311e-63
beta,0.75,1.648021120855311e-63
expPragFlip,false,1.648021120855311e-63
alpha,13.5,1.585193600737236e-119
beta,0.75,1.585193600737236e-119
expPragFlip,true,1.585193600737236e-119
alpha,13.5,4.948676850121225e-56
beta,0.7,4.948676850121225e-56
expPragFlip,false,4.948676850121225e-56
alpha,13.5,5.281542040379843e-116
beta,0.7,5.281542040379843e-116
expPragFlip,true,5.281542040379843e-116
alpha,13.5,4.222274636289241e-49
beta,0.65,4.222274636289241e-49
expPragFlip,false,4.222274636289241e-49
alpha,13.5,5.683094434636168e-117
beta,0.65,5.683094434636168e-117
expPragFlip,true,5.683094434636168e-117
alpha,13.5,1.0951586916555344e-42
beta,0.6,1.0951586916555344e-42
expPragFlip,false,1.0951586916555344e-42
alpha,13.5,3.4156559041255176e-120
beta,0.6,3.4156559041255176e-120
expPragFlip,true,3.4156559041255176e-120
alpha,13.5,8.995544859810792e-37
beta,0.55,8.995544859810792e-37
expPragFlip,false,8.995544859810792e-37
alpha,13.5,6.9044200826859025e-124
beta,0.55,6.9044200826859025e-124
expPragFlip,true,6.9044200826859025e-124
alpha,13.5,2.3647156121168893e-31
beta,0.5,2.3647156121168893e-31
expPragFlip,false,2.3647156121168893e-31
alpha,13.5,3.39468731401894e-127
beta,0.5,3.39468731401894e-127
expPragFlip,true,3.39468731401894e-127
alpha,13.5,1.9414001968119778e-26
beta,0.45,1.9414001968119778e-26
expPragFlip,false,1.9414001968119778e-26
alpha,13.5,4.825290575646564e-131
beta,0.45,4.825290575646564e-131
expPragFlip,true,4.825290575646564e-131
alpha,13.5,4.6595163505763935e-22
beta,0.4,4.6595163505763935e-22
expPragFlip,false,4.6595163505763935e-22
alpha,13.5,1.4894268107640287e-138
beta,0.4,1.4894268107640287e-138
expPragFlip,true,1.4894268107640287e-138
alpha,13.5,2.909281383061511e-18
beta,0.35,2.909281383061511e-18
expPragFlip,false,2.909281383061511e-18
alpha,13.5,5.97699932066599e-149
beta,0.35,5.97699932066599e-149
expPragFlip,true,5.97699932066599e-149
alpha,13.5,3.9540665265139296e-15
beta,0.3,3.9540665265139296e-15
expPragFlip,false,3.9540665265139296e-15
alpha,13.5,2.0890665487600452e-158
beta,0.3,2.0890665487600452e-158
expPragFlip,true,2.0890665487600452e-158
alpha,13.5,9.100623040961699e-13
beta,0.25,9.100623040961699e-13
expPragFlip,false,9.100623040961699e-13
alpha,13.5,1.4004097959124451e-165
beta,0.25,1.4004097959124451e-165
expPragFlip,true,1.4004097959124451e-165
alpha,13.5,2.545766762892085e-11
beta,0.2,2.545766762892085e-11
expPragFlip,false,2.545766762892085e-11
alpha,13.5,1.5803823241574465e-170
beta,0.2,1.5803823241574465e-170
expPragFlip,true,1.5803823241574465e-170
alpha,13.5,5.746059506032901e-11
beta,0.15,5.746059506032901e-11
expPragFlip,false,5.746059506032901e-11
alpha,13.5,7.806236918756269e-174
beta,0.15,7.806236918756269e-174
expPragFlip,true,7.806236918756269e-174
alpha,13.5,6.56771771758146e-12
beta,0.1,6.56771771758146e-12
expPragFlip,false,6.56771771758146e-12
alpha,13.5,1.4724153799626796e-176
beta,0.1,1.4724153799626796e-176
expPragFlip,true,1.4724153799626796e-176
alpha,13.5,2.3639021829792793e-14
beta,0.05,2.3639021829792793e-14
expPragFlip,false,2.3639021829792793e-14
alpha,13.5,1.8556090471368681e-180
beta,0.05,1.8556090471368681e-180
expPragFlip,true,1.8556090471368681e-180
alpha,13.5,1.7638101549375106e-18
beta,0,1.7638101549375106e-18
expPragFlip,false,1.7638101549375106e-18
alpha,13.5,7.295938077165087e-188
beta,0,7.295938077165087e-188
expPragFlip,true,7.295938077165087e-188
alpha,13.25,1.7687187874876193e-108
beta,1,1.7687187874876193e-108
expPragFlip,false,1.7687187874876193e-108
alpha,13.25,1.1467464138454378e-169
beta,1,1.1467464138454378e-169
expPragFlip,true,1.1467464138454378e-169
alpha,13.25,8.759122201336391e-98
beta,0.95,8.759122201336391e-98
expPragFlip,false,8.759122201336391e-98
alpha,13.25,6.252481438427731e-156
beta,0.95,6.252481438427731e-156
expPragFlip,true,6.252481438427731e-156
alpha,13.25,7.809007327576687e-88
beta,0.9,7.809007327576687e-88
expPragFlip,false,7.809007327576687e-88
alpha,13.25,6.443393642633784e-144
beta,0.9,6.443393642633784e-144
expPragFlip,true,6.443393642633784e-144
alpha,13.25,1.3549909343968226e-78
beta,0.85,1.3549909343968226e-78
expPragFlip,false,1.3549909343968226e-78
alpha,13.25,8.785733756012125e-133
beta,0.85,8.785733756012125e-133
expPragFlip,true,8.785733756012125e-133
alpha,13.25,5.0575753081238583e-70
beta,0.8,5.0575753081238583e-70
expPragFlip,false,5.0575753081238583e-70
alpha,13.25,2.079149039254913e-122
beta,0.8,2.079149039254913e-122
expPragFlip,true,2.079149039254913e-122
alpha,13.25,4.519799341373634e-62
beta,0.75,4.519799341373634e-62
expPragFlip,false,4.519799341373634e-62
alpha,13.25,2.3800600535841957e-114
beta,0.75,2.3800600535841957e-114
expPragFlip,true,2.3800600535841957e-114
alpha,13.25,1.0696927728214507e-54
beta,0.7,1.0696927728214507e-54
expPragFlip,false,1.0696927728214507e-54
alpha,13.25,6.2438342887799115e-111
beta,0.7,6.2438342887799115e-111
expPragFlip,true,6.2438342887799115e-111
alpha,13.25,7.299928310444223e-48
beta,0.65,7.299928310444223e-48
expPragFlip,false,7.299928310444223e-48
alpha,13.25,9.502212657112028e-112
beta,0.65,9.502212657112028e-112
expPragFlip,true,9.502212657112028e-112
alpha,13.25,1.5303247981046336e-41
beta,0.6,1.5303247981046336e-41
expPragFlip,false,1.5303247981046336e-41
alpha,13.25,9.685996440437466e-115
beta,0.6,9.685996440437466e-115
expPragFlip,true,9.685996440437466e-115
alpha,13.25,1.0230135069464352e-35
beta,0.55,1.0230135069464352e-35
expPragFlip,false,1.0230135069464352e-35
alpha,13.25,3.0628549823294655e-118
beta,0.55,3.0628549823294655e-118
expPragFlip,true,3.0628549823294655e-118
alpha,13.25,2.19756396186289e-30
beta,0.5,2.19756396186289e-30
expPragFlip,false,2.19756396186289e-30
alpha,13.25,1.9313227693107072e-121
beta,0.5,1.9313227693107072e-121
expPragFlip,true,1.9313227693107072e-121
alpha,13.25,1.4769094272038527e-25
beta,0.45,1.4769094272038527e-25
expPragFlip,false,1.4769094272038527e-25
alpha,13.25,3.556372280071063e-125
beta,0.45,3.556372280071063e-125
expPragFlip,true,3.556372280071063e-125
alpha,13.25,2.9024528531472836e-21
beta,0.4,2.9024528531472836e-21
expPragFlip,false,2.9024528531472836e-21
alpha,13.25,2.6758251226864612e-132
beta,0.4,2.6758251226864612e-132
expPragFlip,true,2.6758251226864612e-132
alpha,13.25,1.4838090120115437e-17
beta,0.35,1.4838090120115437e-17
expPragFlip,false,1.4838090120115437e-17
alpha,13.25,2.894599695675452e-142
beta,0.35,2.894599695675452e-142
expPragFlip,true,2.894599695675452e-142
alpha,13.25,1.653988368899478e-14
beta,0.3,1.653988368899478e-14
expPragFlip,false,1.653988368899478e-14
alpha,13.25,1.718660806984241e-151
beta,0.3,1.718660806984241e-151
expPragFlip,true,1.718660806984241e-151
alpha,13.25,3.1426805618592493e-12
beta,0.25,3.1426805618592493e-12
expPragFlip,false,3.1426805618592493e-12
alpha,13.25,1.3666428040511882e-158
beta,0.25,1.3666428040511882e-158
expPragFlip,true,1.3666428040511882e-158
alpha,13.25,7.374112787367572e-11
beta,0.2,7.374112787367572e-11
expPragFlip,false,7.374112787367572e-11
alpha,13.25,1.4141491235035403e-163
beta,0.2,1.4141491235035403e-163
expPragFlip,true,1.4141491235035403e-163
alpha,13.25,1.4399395589421745e-10
beta,0.15,1.4399395589421745e-10
expPragFlip,false,1.4399395589421745e-10
alpha,13.25,5.246382880739572e-167
beta,0.15,5.246382880739572e-167
expPragFlip,true,5.246382880739572e-167
alpha,13.25,1.4986871546215972e-11
beta,0.1,1.4986871546215972e-11
expPragFlip,false,1.4986871546215972e-11
alpha,13.25,6.58708910390491e-170
beta,0.1,6.58708910390491e-170
expPragFlip,true,6.58708910390491e-170
alpha,13.25,5.290019730947756e-14
beta,0.05,5.290019730947756e-14
expPragFlip,false,5.290019730947756e-14
alpha,13.25,6.055069488601462e-174
beta,0.05,6.055069488601462e-174
expPragFlip,true,6.055069488601462e-174
alpha,13.25,4.254612505423292e-18
beta,0,4.254612505423292e-18
expPragFlip,false,4.254612505423292e-18
alpha,13.25,2.9718746036282354e-181
beta,0,2.9718746036282354e-181
expPragFlip,true,2.9718746036282354e-181
alpha,13,2.252354788136206e-106
beta,1,2.252354788136206e-106
expPragFlip,false,2.252354788136206e-106
alpha,13,8.333538714320584e-163
beta,1,8.333538714320584e-163
expPragFlip,true,8.333538714320584e-163
alpha,13,7.446668572354752e-96
beta,0.95,7.446668572354752e-96
expPragFlip,false,7.446668572354752e-96
alpha,13,2.432829789336162e-149
beta,0.95,2.432829789336162e-149
expPragFlip,true,2.432829789336162e-149
alpha,13,4.636107470976303e-86
beta,0.9,4.636107470976303e-86
expPragFlip,false,4.636107470976303e-86
alpha,13,1.328010940508955e-137
beta,0.9,1.328010940508955e-137
expPragFlip,true,1.328010940508955e-137
alpha,13,5.845304940423636e-77
beta,0.85,5.845304940423636e-77
expPragFlip,false,5.845304940423636e-77
alpha,13,8.098308010400845e-127
beta,0.85,8.098308010400845e-127
expPragFlip,true,8.098308010400845e-127
alpha,13,1.6386808753832184e-68
beta,0.8,1.6386808753832184e-68
expPragFlip,false,1.6386808753832184e-68
alpha,13,6.805373921665811e-117
beta,0.8,6.805373921665811e-117
expPragFlip,true,6.805373921665811e-117
alpha,13,1.1291413957955797e-60
beta,0.75,1.1291413957955797e-60
expPragFlip,false,1.1291413957955797e-60
alpha,13,3.0716912552638437e-109
beta,0.75,3.0716912552638437e-109
expPragFlip,true,3.0716912552638437e-109
alpha,13,2.1021503665710736e-53
beta,0.7,2.1021503665710736e-53
expPragFlip,false,2.1021503665710736e-53
alpha,13,6.518229253236569e-106
beta,0.7,6.518229253236569e-106
expPragFlip,true,6.518229253236569e-106
alpha,13,1.1452915837524276e-46
beta,0.65,1.1452915837524276e-46
expPragFlip,false,1.1452915837524276e-46
alpha,13,1.4193927765395835e-106
beta,0.65,1.4193927765395835e-106
expPragFlip,true,1.4193927765395835e-106
alpha,13,1.9369414670604842e-40
beta,0.6,1.9369414670604842e-40
expPragFlip,false,1.9369414670604842e-40
alpha,13,2.465472114687258e-109
beta,0.6,2.465472114687258e-109
expPragFlip,true,2.465472114687258e-109
alpha,13,1.0518524445442365e-34
beta,0.55,1.0518524445442365e-34
expPragFlip,false,1.0518524445442365e-34
alpha,13,1.229886242009519e-112
beta,0.55,1.229886242009519e-112
expPragFlip,true,1.229886242009519e-112
alpha,13,1.8429003994668776e-29
beta,0.5,1.8429003994668776e-29
expPragFlip,false,1.8429003994668776e-29
alpha,13,1.0109482466571434e-115
beta,0.5,1.0109482466571434e-115
expPragFlip,true,1.0109482466571434e-115
alpha,13,1.0119626159438104e-24
beta,0.45,1.0119626159438104e-24
expPragFlip,false,1.0119626159438104e-24
alpha,13,2.4337406047659177e-119
beta,0.45,2.4337406047659177e-119
expPragFlip,true,2.4337406047659177e-119
alpha,13,1.625421828343243e-20
beta,0.4,1.625421828343243e-20
expPragFlip,false,1.625421828343243e-20
alpha,13,4.334163830898189e-126
beta,0.4,4.334163830898189e-126
expPragFlip,true,4.334163830898189e-126
alpha,13,6.792717832122122e-17
beta,0.35,6.792717832122122e-17
expPragFlip,false,6.792717832122122e-17
alpha,13,1.272197857091588e-135
beta,0.35,1.272197857091588e-135
expPragFlip,true,1.272197857091588e-135
alpha,13,6.202499960993423e-14
beta,0.3,6.202499960993423e-14
expPragFlip,false,6.202499960993423e-14
alpha,13,1.3159904378315944e-144
beta,0.3,1.3159904378315944e-144
expPragFlip,true,1.3159904378315944e-144
alpha,13,9.723280881157036e-12
beta,0.25,9.723280881157036e-12
expPragFlip,false,9.723280881157036e-12
alpha,13,1.2664461930444418e-151
beta,0.25,1.2664461930444418e-151
expPragFlip,true,1.2664461930444418e-151
alpha,13,1.9140071297391457e-10
beta,0.2,1.9140071297391457e-10
expPragFlip,false,1.9140071297391457e-10
alpha,13,1.2199401115720953e-156
beta,0.2,1.2199401115720953e-156
expPragFlip,true,1.2199401115720953e-156
alpha,13,3.235992108483146e-10
beta,0.15,3.235992108483146e-10
expPragFlip,false,3.235992108483146e-10
alpha,13,3.4495914292980215e-160
beta,0.15,3.4495914292980215e-160
expPragFlip,true,3.4495914292980215e-160
alpha,13,3.0701237101208564e-11
beta,0.1,3.0701237101208564e-11
expPragFlip,false,3.0701237101208564e-11
alpha,13,2.9426328875437356e-163
beta,0.1,2.9426328875437356e-163
expPragFlip,true,2.9426328875437356e-163
alpha,13,1.0634294769114379e-13
beta,0.05,1.0634294769114379e-13
expPragFlip,false,1.0634294769114379e-13
alpha,13,2.028137046917484e-167
beta,0.05,2.028137046917484e-167
expPragFlip,true,2.028137046917484e-167
alpha,13,9.21494263145242e-18
beta,0,9.21494263145242e-18
expPragFlip,false,9.21494263145242e-18
alpha,13,1.2553350087189536e-174
beta,0,1.2553350087189536e-174
expPragFlip,true,1.2553350087189536e-174
alpha,12.75,2.62391673863271e-104
beta,1,2.62391673863271e-104
expPragFlip,false,2.62391673863271e-104
alpha,12.75,4.719153612285531e-156
beta,1,4.719153612285531e-156
expPragFlip,true,4.719153612285531e-156
alpha,12.75,5.784764516222395e-94
beta,0.95,5.784764516222395e-94
expPragFlip,false,5.784764516222395e-94
alpha,12.75,7.332925154132692e-143
beta,0.95,7.332925154132692e-143
expPragFlip,true,7.332925154132692e-143
alpha,12.75,2.510689604565912e-84
beta,0.9,2.510689604565912e-84
expPragFlip,false,2.510689604565912e-84
alpha,12.75,2.1135517427041759e-131
beta,0.9,2.1135517427041759e-131
expPragFlip,true,2.1135517427041759e-131
alpha,12.75,2.2954551060544074e-75
beta,0.85,2.2954551060544074e-75
expPragFlip,false,2.2954551060544074e-75
alpha,12.75,5.820919634255631e-121
beta,0.85,5.820919634255631e-121
expPragFlip,true,5.820919634255631e-121
alpha,12.75,4.822609889134236e-67
beta,0.8,4.822609889134236e-67
expPragFlip,false,4.822609889134236e-67
alpha,12.75,1.804081649183733e-111
beta,0.8,1.804081649183733e-111
expPragFlip,true,1.804081649183733e-111
alpha,12.75,2.5565651566636375e-59
beta,0.75,2.5565651566636375e-59
expPragFlip,false,2.5565651566636375e-59
alpha,12.75,3.398277740897054e-104
beta,0.75,3.398277740897054e-104
expPragFlip,true,3.398277740897054e-104
alpha,12.75,3.7360932631626105e-52
beta,0.7,3.7360932631626105e-52
expPragFlip,false,3.7360932631626105e-52
alpha,12.75,5.987041507509017e-101
beta,0.7,5.987041507509017e-101
expPragFlip,true,5.987041507509017e-101
alpha,12.75,1.6216518945716587e-45
beta,0.65,1.6216518945716587e-45
expPragFlip,false,1.6216518945716587e-45
alpha,12.75,1.8836805464901477e-101
beta,0.65,1.8836805464901477e-101
expPragFlip,true,1.8836805464901477e-101
alpha,12.75,2.2079946929709518e-39
beta,0.6,2.2079946929709518e-39
expPragFlip,false,2.2079946929709518e-39
alpha,12.75,5.599217310793974e-104
beta,0.6,5.599217310793974e-104
expPragFlip,true,5.599217310793974e-104
alpha,12.75,9.720212088304384e-34
beta,0.55,9.720212088304384e-34
expPragFlip,false,9.720212088304384e-34
alpha,12.75,4.4428019618821515e-107
beta,0.55,4.4428019618821515e-107
expPragFlip,true,4.4428019618821515e-107
alpha,12.75,1.3861112774836899e-28
beta,0.5,1.3861112774836899e-28
expPragFlip,false,1.3861112774836899e-28
alpha,12.75,4.839579651767038e-110
beta,0.5,4.839579651767038e-110
expPragFlip,true,4.839579651767038e-110
alpha,12.75,6.2058740455297554e-24
beta,0.45,6.2058740455297554e-24
expPragFlip,false,6.2058740455297554e-24
alpha,12.75,1.538878134140974e-113
beta,0.45,1.538878134140974e-113
expPragFlip,true,1.538878134140974e-113
alpha,12.75,8.130710005364393e-20
beta,0.4,8.130710005364393e-20
expPragFlip,false,8.130710005364393e-20
alpha,12.75,6.306538123836513e-120
beta,0.4,6.306538123836513e-120
expPragFlip,true,6.306538123836513e-120
alpha,12.75,2.772745555156538e-16
beta,0.35,2.772745555156538e-16
expPragFlip,false,2.772745555156538e-16
alpha,12.75,5.042705692832293e-129
beta,0.35,5.042705692832293e-129
expPragFlip,true,5.042705692832293e-129
alpha,12.75,2.0712503677834485e-13
beta,0.3,2.0712503677834485e-13
expPragFlip,false,2.0712503677834485e-13
alpha,12.75,9.320963702059939e-138
beta,0.3,9.320963702059939e-138
expPragFlip,true,9.320963702059939e-138
alpha,12.75,2.677113465760925e-11
beta,0.25,2.677113465760925e-11
expPragFlip,false,2.677113465760925e-11
alpha,12.75,1.108454883759079e-144
beta,0.25,1.108454883759079e-144
expPragFlip,true,1.108454883759079e-144
alpha,12.75,4.4213960381930745e-10
beta,0.2,4.4213960381930745e-10
expPragFlip,false,4.4213960381930745e-10
alpha,12.75,1.0100897806961728e-149
beta,0.2,1.0100897806961728e-149
expPragFlip,true,1.0100897806961728e-149
alpha,12.75,6.477148151917113e-10
beta,0.15,6.477148151917113e-10
expPragFlip,false,6.477148151917113e-10
alpha,12.75,2.2117371652365147e-153
beta,0.15,2.2117371652365147e-153
expPragFlip,true,2.2117371652365147e-153
alpha,12.75,5.607353259490653e-11
beta,0.1,5.607353259490653e-11
expPragFlip,false,5.607353259490653e-11
alpha,12.75,1.3099015580605838e-156
beta,0.1,1.3099015580605838e-156
expPragFlip,true,1.3099015580605838e-156
alpha,12.75,1.9071359154013555e-13
beta,0.05,1.9071359154013555e-13
expPragFlip,false,1.9071359154013555e-13
alpha,12.75,6.9603136758087945e-161
beta,0.05,6.9603136758087945e-161
expPragFlip,true,6.9603136758087945e-161
alpha,12.75,1.7797163640183718e-17
beta,0,1.7797163640183718e-17
expPragFlip,false,1.7797163640183718e-17
alpha,12.75,5.486127773553401e-168
beta,0,5.486127773553401e-168
expPragFlip,true,5.486127773553401e-168
alpha,12.5,2.7836299705478206e-102
beta,1,2.7836299705478206e-102
expPragFlip,false,2.7836299705478206e-102
alpha,12.5,2.0621613240363544e-149
beta,1,2.0621613240363544e-149
expPragFlip,true,2.0621613240363544e-149
alpha,12.5,4.086857995560685e-92
