parameter,item1,item2,value,alpha,beta,expPragFlip,prob,MCMCprob
poodle,branching,animals,pet,20,0.8,pragmatic,3.794993654379893e-8,7.97065997362256e-300
poodle,branching,animals,dog,20,0.8,pragmatic,0.999999960696745,7.97065997362256e-300
poodle,branching,animals,dalmatian,20,0.8,pragmatic,3.937837013257696e-10,7.97065997362256e-300
poodle,branching,animals,animal,20,0.8,pragmatic,9.595331945604782e-10,7.97065997362256e-300
siamese cat,branching,animals,pet,20,0.8,pragmatic,0.9999997385168329,7.97065997362256e-300
siamese cat,branching,animals,dog,20,0.8,pragmatic,3.201477281439072e-8,7.97065997362256e-300
siamese cat,branching,animals,dalmatian,20,0.8,pragmatic,3.1943903111879933e-8,7.97065997362256e-300
siamese cat,branching,animals,animal,20,0.8,pragmatic,1.9752449255499804e-7,7.97065997362256e-300
whale,branching,animals,pet,20,0.8,pragmatic,4.994004435733165e-9,7.97065997362256e-300
whale,branching,animals,dog,20,0.8,pragmatic,5.237716588173163e-9,7.97065997362256e-300
whale,branching,animals,dalmatian,20,0.8,pragmatic,5.0519044477670885e-9,7.97065997362256e-300
whale,branching,animals,animal,20,0.8,pragmatic,0.9999999847163751,7.97065997362256e-300
cottage,branching,places,place,20,0.8,pragmatic,3.3117951080836404e-10,7.97065997362256e-300
cottage,branching,places,mansion,20,0.8,pragmatic,3.310757329702423e-10,7.97065997362256e-300
cottage,branching,places,house,20,0.8,pragmatic,0.9999999990066399,7.97065997362256e-300
cottage,branching,places,building,20,0.8,pragmatic,3.3110560136895357e-10,7.97065997362256e-300
mansion,branching,places,place,20,0.8,pragmatic,3.3108277395898324e-10,7.97065997362256e-300
mansion,branching,places,mansion,20,0.8,pragmatic,0.9999999990067714,7.97065997362256e-300
mansion,branching,places,house,20,0.8,pragmatic,3.3107491709228445e-10,7.97065997362256e-300
mansion,branching,places,building,20,0.8,pragmatic,3.3107331557293156e-10,7.97065997362256e-300
office,branching,places,place,20,0.8,pragmatic,3.314732987242578e-10,7.97065997362256e-300
office,branching,places,mansion,20,0.8,pragmatic,3.311053547537153e-10,7.97065997362256e-300
office,branching,places,house,20,0.8,pragmatic,3.311053548216738e-10,7.97065997362256e-300
office,branching,places,building,20,0.8,pragmatic,0.9999999990063166,7.97065997362256e-300
park,branching,places,place,20,0.8,pragmatic,0.9999999990053325,7.97065997362256e-300
park,branching,places,mansion,20,0.8,pragmatic,3.3155458820765686e-10,7.97065997362256e-300
park,branching,places,house,20,0.8,pragmatic,3.3155540519968026e-10,7.97065997362256e-300
park,branching,places,building,20,0.8,pragmatic,3.3155676216776714e-10,7.97065997362256e-300
carrot,branching,plants,plant,20,0.8,pragmatic,5.023015399670988e-10,7.97065997362256e-300
carrot,branching,plants,living plant,20,0.8,pragmatic,5.023015637872692e-10,7.97065997362256e-300
carrot,branching,plants,food,20,0.8,pragmatic,5.023704301990645e-10,7.97065997362256e-300
carrot,branching,plants,carrot,20,0.8,pragmatic,0.9999999984930277,7.97065997362256e-300
dead flower,branching,plants,plant,20,0.8,pragmatic,0.9999156241967931,7.97065997362256e-300
dead flower,branching,plants,living plant,20,0.8,pragmatic,0.00002072619060169232,7.97065997362256e-300
dead flower,branching,plants,food,20,0.8,pragmatic,0.000051266749228144186,7.97065997362256e-300
dead flower,branching,plants,carrot,20,0.8,pragmatic,0.000012382863376817303,7.97065997362256e-300
tomatos,branching,plants,plant,20,0.8,pragmatic,2.4398967513671095e-9,7.97065997362256e-300
tomatos,branching,plants,living plant,20,0.8,pragmatic,0.005557480504280614,7.97065997362256e-300
tomatos,branching,plants,food,20,0.8,pragmatic,0.9944425149538613,7.97065997362256e-300
tomatos,branching,plants,carrot,20,0.8,pragmatic,2.101958985742487e-9,7.97065997362256e-300
sunflower,branching,plants,plant,20,0.8,pragmatic,0.979167731604053,7.97065997362256e-300
sunflower,branching,plants,living plant,20,0.8,pragmatic,0.020739316532042404,7.97065997362256e-300
sunflower,branching,plants,food,20,0.8,pragmatic,0.000046850785187467176,7.97065997362256e-300
sunflower,branching,plants,carrot,20,0.8,pragmatic,0.00004610107871673667,7.97065997362256e-300
iron skillet,overlapping,artifact,thing,20,0.8,pragmatic,2.893287303808357e-10,7.97065997362256e-300
iron skillet,overlapping,artifact,skillet,20,0.8,pragmatic,0.9999999991158361,7.97065997362256e-300
iron skillet,overlapping,artifact,seat,20,0.8,pragmatic,2.893276765577492e-10,7.97065997362256e-300
iron skillet,overlapping,artifact,metal thing,20,0.8,pragmatic,3.055068945657648e-10,7.97065997362256e-300
metal chair,overlapping,artifact,thing,20,0.8,pragmatic,3.800631416492678e-10,7.97065997362256e-300
metal chair,overlapping,artifact,skillet,20,0.8,pragmatic,3.05650935491079e-10,7.97065997362256e-300
metal chair,overlapping,artifact,seat,20,0.8,pragmatic,0.0000011027241987430433,7.97065997362256e-300
metal chair,overlapping,artifact,metal thing,20,0.8,pragmatic,0.9999988965900867,7.97065997362256e-300
wooden chair,overlapping,artifact,thing,20,0.8,pragmatic,0.0000010437335220900374,7.97065997362256e-300
wooden chair,overlapping,artifact,skillet,20,0.8,pragmatic,0.0000010437135283149868,7.97065997362256e-300
wooden chair,overlapping,artifact,seat,20,0.8,pragmatic,0.9999968688238633,7.97065997362256e-300
wooden chair,overlapping,artifact,metal thing,20,0.8,pragmatic,0.0000010437290866825477,7.97065997362256e-300
wooden ruler,overlapping,artifact,thing,20,0.8,pragmatic,0.9999999989205541,7.97065997362256e-300
wooden ruler,overlapping,artifact,skillet,20,0.8,pragmatic,3.597741081229952e-10,7.97065997362256e-300
wooden ruler,overlapping,artifact,seat,20,0.8,pragmatic,3.5973394655094633e-10,7.97065997362256e-300
wooden ruler,overlapping,artifact,metal thing,20,0.8,pragmatic,3.599387663827272e-10,7.97065997362256e-300
golden retriever,overlapping,animals,pet,20,0.8,pragmatic,0.9999999928513184,7.97065997362256e-300
golden retriever,overlapping,animals,lion,20,0.8,pragmatic,2.0584851327713384e-9,7.97065997362256e-300
golden retriever,overlapping,animals,cat,20,0.8,pragmatic,2.0594950714628213e-9,7.97065997362256e-300
golden retriever,overlapping,animals,animal,20,0.8,pragmatic,3.0307041374227535e-9,7.97065997362256e-300
house cat,overlapping,animals,pet,20,0.8,pragmatic,2.019586565684358e-9,7.97065997362256e-300
house cat,overlapping,animals,lion,20,0.8,pragmatic,1.9795472605918656e-9,7.97065997362256e-300
house cat,overlapping,animals,cat,20,0.8,pragmatic,0.9999999940212803,7.97065997362256e-300
house cat,overlapping,animals,animal,20,0.8,pragmatic,1.9795864934747414e-9,7.97065997362256e-300
lion,overlapping,animals,pet,20,0.8,pragmatic,1.9752346634224677e-9,7.97065997362256e-300
lion,overlapping,animals,lion,20,0.8,pragmatic,0.9999999940740274,7.97065997362256e-300
lion,overlapping,animals,cat,20,0.8,pragmatic,1.9752348073458547e-9,7.97065997362256e-300
lion,overlapping,animals,animal,20,0.8,pragmatic,1.975504848284718e-9,7.97065997362256e-300
whale,overlapping,animals,pet,20,0.8,pragmatic,2.9710841430197815e-9,7.97065997362256e-300
whale,overlapping,animals,lion,20,0.8,pragmatic,2.908590042822915e-9,7.97065997362256e-300
whale,overlapping,animals,cat,20,0.8,pragmatic,2.9135108210132377e-9,7.97065997362256e-300
whale,overlapping,animals,animal,20,0.8,pragmatic,0.9999999912068134,7.97065997362256e-300
diner,overlapping,places,restaurant,20,0.8,pragmatic,3.997676037638811e-8,7.97065997362256e-300
diner,overlapping,places,place,20,0.8,pragmatic,3.290880719657624e-10,7.97065997362256e-300
diner,overlapping,places,diner,20,0.8,pragmatic,0.9999999593650671,7.97065997362256e-300
diner,overlapping,places,bar,20,0.8,pragmatic,3.2908497772701244e-10,7.97065997362256e-300
dive bar,overlapping,places,restaurant,20,0.8,pragmatic,0.9831945644564042,7.97065997362256e-300
dive bar,overlapping,places,place,20,0.8,pragmatic,0.00004239346848991489,7.97065997362256e-300
dive bar,overlapping,places,diner,20,0.8,pragmatic,0.0000011693709846669243,7.97065997362256e-300
dive bar,overlapping,places,bar,20,0.8,pragmatic,0.016761872704121893,7.97065997362256e-300
hotel lobby,overlapping,places,restaurant,20,0.8,pragmatic,0.000005086426170956287,7.97065997362256e-300
hotel lobby,overlapping,places,place,20,0.8,pragmatic,0.000004645471080097624,7.97065997362256e-300
hotel lobby,overlapping,places,diner,20,0.8,pragmatic,0.00000464457872392288,7.97065997362256e-300
hotel lobby,overlapping,places,bar,20,0.8,pragmatic,0.9999856235240235,7.97065997362256e-300
park,overlapping,places,restaurant,20,0.8,pragmatic,3.241760233177303e-7,7.97065997362256e-300
park,overlapping,places,place,20,0.8,pragmatic,0.9999996521417672,7.97065997362256e-300
park,overlapping,places,diner,20,0.8,pragmatic,1.1932792181614554e-8,7.97065997362256e-300
park,overlapping,places,bar,20,0.8,pragmatic,1.1749417853016096e-8,7.97065997362256e-300
carrots,overlapping,plants,plant,20,0.8,pragmatic,3.3721545061778247e-10,7.97065997362256e-300
carrots,overlapping,plants,leaves,20,0.8,pragmatic,3.3721543936309885e-10,7.97065997362256e-300
carrots,overlapping,plants,food,20,0.8,pragmatic,0.002009669517767892,7.97065997362256e-300
carrots,overlapping,plants,carrots,20,0.8,pragmatic,0.9979903298078001,7.97065997362256e-300
lettuce,overlapping,plants,plant,20,0.8,pragmatic,0.007031584735310272,7.97065997362256e-300
lettuce,overlapping,plants,leaves,20,0.8,pragmatic,0.9537714022736429,7.97065997362256e-300
lettuce,overlapping,plants,food,20,0.8,pragmatic,0.039087492763794085,7.97065997362256e-300
lettuce,overlapping,plants,carrots,20,0.8,pragmatic,0.00010952022725194841,7.97065997362256e-300
oak,overlapping,plants,plant,20,0.8,pragmatic,0.0000029081068123983557,7.97065997362256e-300
oak,overlapping,plants,leaves,20,0.8,pragmatic,0.9999913733037243,7.97065997362256e-300
oak,overlapping,plants,food,20,0.8,pragmatic,0.0000028593038302092112,7.97065997362256e-300
oak,overlapping,plants,carrots,20,0.8,pragmatic,0.0000028592856302612703,7.97065997362256e-300
flower,overlapping,plants,plant,20,0.8,pragmatic,0.9999999257949589,7.97065997362256e-300
flower,overlapping,plants,leaves,20,0.8,pragmatic,2.1439912113560057e-8,7.97065997362256e-300
flower,overlapping,plants,food,20,0.8,pragmatic,3.070069704660035e-8,7.97065997362256e-300
flower,overlapping,plants,carrots,20,0.8,pragmatic,2.206443393894491e-8,7.97065997362256e-300
iron skillet,equivocal,artifact,seat,20,0.8,pragmatic,0.0003718348939893709,7.97065997362256e-300
iron skillet,equivocal,artifact,metal thing,20,0.8,pragmatic,0.9996281651060113,7.97065997362256e-300
metal chair,equivocal,artifact,seat,20,0.8,pragmatic,0.006432126831402772,7.97065997362256e-300
metal chair,equivocal,artifact,metal thing,20,0.8,pragmatic,0.993567873168597,7.97065997362256e-300
metal stool,equivocal,artifact,seat,20,0.8,pragmatic,0.006074208728976369,7.97065997362256e-300
metal stool,equivocal,artifact,metal thing,20,0.8,pragmatic,0.993925791271023,7.97065997362256e-300
wooden chair,equivocal,artifact,seat,20,0.8,pragmatic,0.9999999852835019,7.97065997362256e-300
wooden chair,equivocal,artifact,metal thing,20,0.8,pragmatic,1.4716497559714642e-8,7.97065997362256e-300
angler fish,equivocal,animals,pet,20,0.8,pragmatic,0.0017983648626468218,7.97065997362256e-300
angler fish,equivocal,animals,fish,20,0.8,pragmatic,0.998201635137353,7.97065997362256e-300
betta fish,equivocal,animals,pet,20,0.8,pragmatic,0.001092274908170943,7.97065997362256e-300
betta fish,equivocal,animals,fish,20,0.8,pragmatic,0.9989077250918287,7.97065997362256e-300
goldfish,equivocal,animals,pet,20,0.8,pragmatic,0.0005605582055743243,7.97065997362256e-300
goldfish,equivocal,animals,fish,20,0.8,pragmatic,0.9994394417944252,7.97065997362256e-300
dalmatian,equivocal,animals,pet,20,0.8,pragmatic,0.9999999988950812,7.97065997362256e-300
dalmatian,equivocal,animals,fish,20,0.8,pragmatic,1.1049187572435523e-9,7.97065997362256e-300
ice hotel room,equivocal,places,outdoor place,20,0.8,pragmatic,0.001067297752431625,7.97065997362256e-300
ice hotel room,equivocal,places,cold place,20,0.8,pragmatic,0.9989327022475681,7.97065997362256e-300
snowy forest,equivocal,places,outdoor place,20,0.8,pragmatic,0.09465749692516752,7.97065997362256e-300
snowy forest,equivocal,places,cold place,20,0.8,pragmatic,0.9053425030748323,7.97065997362256e-300
snowy mountain,equivocal,places,outdoor place,20,0.8,pragmatic,0.00032164718078612754,7.97065997362256e-300
snowy mountain,equivocal,places,cold place,20,0.8,pragmatic,0.9996783528192148,7.97065997362256e-300
sunny beach,equivocal,places,outdoor place,20,0.8,pragmatic,0.9999999640572816,7.97065997362256e-300
sunny beach,equivocal,places,cold place,20,0.8,pragmatic,3.594271803642744e-8,7.97065997362256e-300
burger,equivocal,plants,plant,20,0.8,pragmatic,0.0000021863111024029573,7.97065997362256e-300
burger,equivocal,plants,food,20,0.8,pragmatic,0.9999978136888988,7.97065997362256e-300
carrot,equivocal,plants,plant,20,0.8,pragmatic,0.0026744602454828715,7.97065997362256e-300
carrot,equivocal,plants,food,20,0.8,pragmatic,0.997325539754518,7.97065997362256e-300
sunflower,equivocal,plants,plant,20,0.8,pragmatic,0.9999222473854283,7.97065997362256e-300
sunflower,equivocal,plants,food,20,0.8,pragmatic,0.00007775261457246079,7.97065997362256e-300
tomatos,equivocal,plants,plant,20,0.8,pragmatic,0.9999246070735833,7.97065997362256e-300
tomatos,equivocal,plants,food,20,0.8,pragmatic,0.00007539292641693118,7.97065997362256e-300
couch,branching,artifact,thing,20,0.8,explicit,1.3346041543552387e-9,4.786264532587417e-120
couch,branching,artifact,seat,20,0.8,explicit,1.6570752574038736e-7,4.786264532587417e-120
couch,branching,artifact,furniture,20,0.8,explicit,0.0004422919136719214,4.786264532587417e-120
couch,branching,artifact,couch,20,0.8,explicit,0.9995575410441999,4.786264532587417e-120
chair,branching,artifact,thing,20,0.8,explicit,0.000006946104515486905,4.786264532587417e-120
chair,branching,artifact,seat,20,0.8,explicit,0.9999876048039916,4.786264532587417e-120
chair,branching,artifact,furniture,20,0.8,explicit,0.00000528331267041247,4.786264532587417e-120
chair,branching,artifact,couch,20,0.8,explicit,1.6577882208764142e-7,4.786264532587417e-120
table,branching,artifact,thing,20,0.8,explicit,0.5805214444053317,4.786264532587417e-120
table,branching,artifact,seat,20,0.8,explicit,0.005753193745481217,4.786264532587417e-120
table,branching,artifact,furniture,20,0.8,explicit,0.40797216810370507,4.786264532587417e-120
table,branching,artifact,couch,20,0.8,explicit,0.005753193745481197,4.786264532587417e-120
lawnmower,branching,artifact,thing,20,0.8,explicit,0.9999830651987488,4.786264532587417e-120
lawnmower,branching,artifact,seat,20,0.8,explicit,0.000005644933750286423,4.786264532587417e-120
lawnmower,branching,artifact,furniture,20,0.8,explicit,0.000005644933750286423,4.786264532587417e-120
lawnmower,branching,artifact,couch,20,0.8,explicit,0.000005644933750286403,4.786264532587417e-120
dalmatian,branching,animals,pet,20,0.8,explicit,0.0000031830847929192852,4.786264532587417e-120
dalmatian,branching,animals,dog,20,0.8,explicit,0.0039781689942328165,4.786264532587417e-120
dalmatian,branching,animals,dalmatian,20,0.8,explicit,0.9960180231930901,4.786264532587417e-120
dalmatian,branching,animals,animal,20,0.8,explicit,6.247278873302051e-7,4.786264532587417e-120
poodle,branching,animals,pet,20,0.8,explicit,0.24281694984882873,4.786264532587417e-120
poodle,branching,animals,dog,20,0.8,explicit,0.70535004241019,4.786264532587417e-120
poodle,branching,animals,dalmatian,20,0.8,explicit,0.0028172197725914463,4.786264532587417e-120
poodle,branching,animals,animal,20,0.8,explicit,0.04901578796838878,4.786264532587417e-120
siamese cat,branching,animals,pet,20,0.8,explicit,0.9054511322949025,4.786264532587417e-120
siamese cat,branching,animals,dog,20,0.8,explicit,0.00024940450757417393,4.786264532587417e-120
siamese cat,branching,animals,dalmatian,20,0.8,explicit,0.00024940450757417393,4.786264532587417e-120
siamese cat,branching,animals,animal,20,0.8,explicit,0.09405005868994899,4.786264532587417e-120
whale,branching,animals,pet,20,0.8,explicit,0.0040650406757103035,4.786264532587417e-120
whale,branching,animals,dog,20,0.8,explicit,0.0040650406757103035,4.786264532587417e-120
whale,branching,animals,dalmatian,20,0.8,explicit,0.0040650406757103035,4.786264532587417e-120
whale,branching,animals,animal,20,0.8,explicit,0.9878048779728692,4.786264532587417e-120
cottage,branching,places,place,20,0.8,explicit,0.00001422994615890953,4.786264532587417e-120
cottage,branching,places,mansion,20,0.8,explicit,2.5322360865640463e-7,4.786264532587417e-120
cottage,branching,places,house,20,0.8,explicit,0.9999811310791965,4.786264532587417e-120
cottage,branching,places,building,20,0.8,explicit,0.000004385751038425093,4.786264532587417e-120
mansion,branching,places,place,20,0.8,explicit,0.0000013054441784895192,4.786264532587417e-120
mansion,branching,places,mansion,20,0.8,explicit,0.9999984097015469,4.786264532587417e-120
