alpha,beta,modelType,logLikelihood,posteriorProb
14.9,0.4,A1_emp,-885.7038490628638,-293.55315750207455
14.9,0.3,A1_emp,-897.833338729664,-305.68264716887484
14.9,0.2,A1_emp,-913.4973274795707,-321.34663591878143
14.9,0.1,A1_emp,-933.5814700314384,-341.4307784706491
14.9,0,A1_emp,-997.0745298203702,-404.92383825958115
14.8,1,A1_emp,-942.8571528523715,-350.7064612915824
14.8,0.9,A1_emp,-878.1101458332804,-285.95945427249126
14.8,0.8,A1_emp,-870.2412476209032,-278.09055606011407
14.8,0.7,A1_emp,-868.1080636815674,-275.95737212077825
14.8,0.6,A1_emp,-870.155942612229,-278.0052510514397
14.8,0.5,A1_emp,-875.7426132005801,-283.5919216397909
14.8,0.4,A1_emp,-884.6052459403202,-292.4545543795309
14.8,0.3,A1_emp,-896.734734603009,-304.5840430422197
14.8,0.2,A1_emp,-912.3987211852443,-320.24802962445506
14.8,0.1,A1_emp,-932.4828573723563,-340.33216581156717
14.8,0,A1_emp,-995.5364838166405,-403.38579225585136
14.7,1,A1_emp,-941.3191013945475,-349.16840983375823
14.7,0.9,A1_emp,-877.0115412807806,-284.8608497199914
14.7,0.8,A1_emp,-869.1426448621077,-276.9919533013186
14.7,0.7,A1_emp,-867.0094617966982,-274.8587702359091
14.7,0.6,A1_emp,-869.0573410901527,-276.9066495293635
14.7,0.5,A1_emp,-874.6440116302275,-282.49332006943837
14.7,0.4,A1_emp,-883.5066438821785,-291.35595232138945
14.7,0.3,A1_emp,-895.6361314241578,-303.4854398633686
14.7,0.2,A1_emp,-911.3001155870113,-319.14942402622205
14.7,0.1,A1_emp,-931.3842446703088,-339.23355310951956
14.7,0,A1_emp,-993.9984391135366,-401.8477475527475
14.6,1,A1_emp,-939.7810506040049,-347.6303590432158
14.6,0.9,A1_emp,-875.9129376266304,-283.7622460658413
14.6,0.8,A1_emp,-868.0440432099521,-275.8933516491629
14.6,0.7,A1_emp,-865.9108611199525,-273.7601695591634
14.6,0.6,A1_emp,-867.9587408183284,-275.8080492575391
14.6,0.5,A1_emp,-873.5454113045215,-281.39471974373237
14.6,0.4,A1_emp,-882.408043012041,-290.2573514512519
14.6,0.3,A1_emp,-894.5375293031735,-302.3868377423844
14.6,0.2,A1_emp,-910.2015107657078,-318.0508192049185
14.6,0.1,A1_emp,-930.2856319203185,-338.1349403595293
14.6,0,A1_emp,-992.4603958620921,-400.3097043013029
14.5,1,A1_emp,-938.2430005582319,-346.0923089974426
14.5,0.9,A1_emp,-874.814334975149,-282.66364341435974
14.5,0.8,A1_emp,-866.9454427929428,-274.79475123215366
14.5,0.7,A1_emp,-864.8122617916206,-272.66157023083133
14.5,0.6,A1_emp,-866.8601419419396,-274.7094503811504
14.5,0.5,A1_emp,-872.4468123679951,-280.2961208072059
14.5,0.4,A1_emp,-881.3094434678637,-289.1587519070745
14.5,0.3,A1_emp,-893.4389283629005,-301.2882368021112
14.5,0.2,A1_emp,-909.1029068115561,-316.9522152507668
14.5,0.1,A1_emp,-929.1870191168325,-337.03632755604326
14.5,0,A1_emp,-990.9223542308775,-398.7716626700883
14.4,1,A1_emp,-936.7049513437128,-344.5542597829235
14.4,0.9,A1_emp,-873.7157334427702,-281.56504188198096
14.4,0.8,A1_emp,-865.8468437545091,-273.6961521937199
14.4,0.7,A1_emp,-863.7136639682859,-271.5629724074968
14.4,0.6,A1_emp,-865.7615446230288,-273.61085306223964
14.4,0.5,A1_emp,-871.3482149819647,-279.19752342117545
14.4,0.4,A1_emp,-880.210845403622,-288.0601538428328
14.4,0.3,A1_emp,-892.3403287404489,-300.1896371796597
14.4,0.2,A1_emp,-908.004303825257,-315.85361226446776
14.4,0.1,A1_emp,-928.0884062536571,-335.937714692868
14.4,0,A1_emp,-989.3843144080389,-397.23362284724976
14.3,1,A1_emp,-935.1669030569767,-343.0162114961875
14.3,0.9,A1_emp,-872.6171331594476,-280.4664415986583
14.3,0.8,A1_emp,-864.7482462547367,-272.5975546939476
14.3,0.7,A1_emp,-862.6150678247132,-270.4643762639239
14.3,0.6,A1_emp,-864.6629490424563,-272.5122574816671
14.3,0.5,A1_emp,-870.2496193264792,-278.09892776568995
14.3,0.4,A1_emp,-879.1122489911718,-286.9615574303825
14.3,0.3,A1_emp,-891.2417305888497,-299.0910390280606
14.3,0.2,A1_emp,-906.905701919207,-314.75501035841785
14.3,0.1,A1_emp,-926.9897933238838,-334.8391017630945
14.3,0,A1_emp,-987.8462766035702,-395.69558504278103
14.2,1,A1_emp,-933.6288558057616,-341.4781642449725
14.2,0.9,A1_emp,-871.5185342702266,-279.36784270943735
14.2,0.8,A1_emp,-863.6496504722995,-271.4989589115103
14.2,0.7,A1_emp,-861.5164735559619,-269.3657819951727
14.2,0.6,A1_emp,-863.5643554020835,-271.41366384129424
14.2,0.5,A1_emp,-869.1510256024962,-277.00033404170705
14.2,0.4,A1_emp,-878.013654422326,-285.86296286153674
14.2,0.3,A1_emp,-890.1431340789065,-297.9924425181173
14.2,0.2,A1_emp,-905.8071012188541,-313.65640965806483
14.2,0.1,A1_emp,-925.8911803198079,-333.7404887590187
14.2,0,A1_emp,-986.3082410518512,-394.1575494910619
14.1,1,A1_emp,-932.0908097103163,-339.94011814952705
14.1,0.9,A1_emp,-870.4199369369949,-278.2692453762056
14.1,0.8,A1_emp,-862.5510566066204,-270.4003650458312
14.1,0.7,A1_emp,-860.4178813797432,-268.26718981895397
14.1,0.6,A1_emp,-862.465763927214,-270.31507236642483
14.1,0.5,A1_emp,-868.0524340343094,-275.90174247352024
14.1,0.4,A1_emp,-876.915061911172,-284.76437035038276
14.1,0.3,A1_emp,-889.0445394012575,-296.8938478404682
14.1,0.2,A1_emp,-904.7085018642164,-312.55781030342723
14.1,0.1,A1_emp,-924.7925672328363,-332.6418756720471
14.1,0,A1_emp,-984.7702080144777,-392.6195164536885
14,1,A1_emp,-930.5527649048538,-338.40207334406455
14,0.9,A1_emp,-869.3213413404401,-277.17064977965083
14,0.8,A1_emp,-861.4524648802804,-269.30177331949136
14,0.7,A1_emp,-859.3192915390493,-267.1685999782601
14,0.6,A1_emp,-861.3671748693126,-269.21648330852355
14,0.5,A1_emp,-866.9538448722567,-274.80315331146744
14,0.4,A1_emp,-875.816471696657,-283.66578013586786
14,0.3,A1_emp,-887.9459467686784,-295.79525520788917
14,0.2,A1_emp,-903.6099040115732,-311.459212450784
14,0.1,A1_emp,-923.6939540533871,-331.54326249259793
14,0,A1_emp,-983.2321777834238,-391.08148622263457
13.9,1,A1_emp,-929.0147215391726,-336.8640299783833
13.9,0.9,A1_emp,-868.2227476822313,-276.0720561214421
13.9,0.8,A1_emp,-860.3538755417063,-268.2031839809172
13.9,0.7,A1_emp,-858.2207043050894,-266.07001274430013
13.9,0.6,A1_emp,-860.2685885090474,-268.11789694825825
13.9,0.5,A1_emp,-865.8552583957487,-273.7045668349595
13.9,0.4,A1_emp,-874.7178840454775,-282.56719248468835
13.9,0.3,A1_emp,-886.8473564186547,-294.69666485786547
13.9,0.2,A1_emp,-902.5113078353547,-310.3606162745655
13.9,0.1,A1_emp,-922.5953407707761,-330.4446492099869
13.9,0,A1_emp,-981.6941506845662,-389.543459123777
13.8,1,A1_emp,-927.4766797804668,-335.3259882196776
13.8,0.9,A1_emp,-867.1241561874567,-274.97346462666746
13.8,0.8,A1_emp,-859.2552888681751,-267.1045973073858
13.8,0.7,A1_emp,-857.1221199805666,-264.97142841977734
13.8,0.6,A1_emp,-859.1700051596773,-267.0193135988882
13.8,0.5,A1_emp,-864.7566749166418,-272.6059833558527
13.8,0.4,A1_emp,-873.6192992552998,-281.4686076945107
13.8,0.3,A1_emp,-885.748768616251,-293.5980770554618
13.8,0.2,A1_emp,-901.4127135302485,-309.2620219694593
13.8,0.1,A1_emp,-921.4967273730933,-329.34603581230414
13.8,0,A1_emp,-980.1561270816258,-388.0054355208365
13.7,1,A1_emp,-925.9386398153455,-333.7879482545564
13.7,0.9,A1_emp,-866.0255671073427,-273.87487554655354
13.7,0.8,A1_emp,-858.1567051691603,-266.00601360837123
13.7,0.7,A1_emp,-856.0235389033353,-263.87284734254604
13.7,0.6,A1_emp,-858.0714251708389,-265.9207336100497
13.7,0.5,A1_emp,-863.6580947830055,-271.5074032222162
13.7,0.4,A1_emp,-872.5207176583565,-280.37002609756723
13.7,0.3,A1_emp,-884.6501836573142,-292.49949209652505
13.7,0.2,A1_emp,-900.3141213135548,-308.1634297527655
13.7,0.1,A1_emp,-920.3981138470607,-328.24742228627156
13.7,0,A1_emp,-978.6181073805585,-386.46741581976926
13.6,1,A1_emp,-924.4006018520893,-332.2499102913
13.6,0.9,A1_emp,-864.9269807222893,-272.7762891615
13.6,0.8,A1_emp,-857.0581247900734,-264.90743322928415
13.6,0.7,A1_emp,-854.9249614504826,-262.7742698896934
13.6,0.6,A1_emp,-856.9728489327696,-264.82215737198044
13.6,0.5,A1_emp,-862.55951838333,-270.40882682254073
13.6,0.4,A1_emp,-871.4221396254624,-279.2714480646732
13.6,0.3,A1_emp,-883.5516018720467,-291.40091031125763
13.6,0.2,A1_emp,-899.2155314278126,-307.06483986702347
13.6,0.1,A1_emp,-919.2995001778809,-327.1488086170916
13.6,0,A1_emp,-977.0800920344614,-384.92940047367216
13.5,1,A1_emp,-922.8625661231642,-330.711874562375
13.5,0.9,A1_emp,-863.8283973452578,-271.67770578446857
13.5,0.8,A1_emp,-855.9595481164373,-263.80885655564816
13.5,0.7,A1_emp,-853.8263880428851,-261.6756964820959
13.5,0.6,A1_emp,-855.8742768810239,-263.72358532023463
13.5,0.5,A1_emp,-861.460946151219,-269.3102545904299
13.5,0.4,A1_emp,-870.3235655704926,-278.1728740097035
13.5,0.3,A1_emp,-882.4530236289988,-290.3023320682096
13.5,0.2,A1_emp,-898.1169441437312,-305.96625258294193
13.5,0.1,A1_emp,-918.200886349063,-326.0501947882738
13.5,0,A1_emp,-975.5420815490462,-383.3913899882571
13.4,1,A1_emp,-921.3245328880328,-329.1738413272435
13.4,0.9,A1_emp,-862.729817325552,-270.5791257647627
13.4,0.8,A1_emp,-854.8609755785424,-262.71028401775317
13.4,0.7,A1_emp,-852.7278191502927,-260.57712758950356
13.4,0.6,A1_emp,-854.7757095017332,-262.625017940944
13.4,0.5,A1_emp,-860.3623785706282,-268.2116870098389
13.4,0.4,A1_emp,-869.224995955385,-277.0743043945959
13.4,0.3,A1_emp,-881.3544493395209,-289.20375777873164
13.4,0.2,A1_emp,-897.0183597634632,-304.86766820267394
13.4,0.1,A1_emp,-917.1022723422349,-324.9515807814457
13.4,0,A1_emp,-974.0040764887486,-381.8533849279595
13.3,1,A1_emp,-919.7865024362881,-327.6358108754989
13.3,0.9,A1_emp,-861.631241053039,-269.4805494922498
13.3,0.8,A1_emp,-853.762407656647,-261.6117160958579
13.3,0.7,A1_emp,-851.6292552970049,-259.4785637362156
13.3,0.6,A1_emp,-853.6771473374828,-261.52645577669364
13.3,0.5,A1_emp,-859.2638161817133,-267.11312462092405
13.3,0.4,A1_emp,-868.1264312957214,-275.9757397349322
13.3,0.3,A1_emp,-880.2558794627352,-288.10518790194607
13.3,0.2,A1_emp,-895.9197786242587,-303.76908706346944
13.3,0.1,A1_emp,-916.0036581369308,-323.8529665761416
13.3,0,A1_emp,-972.4660774835493,-380.31538592276
13.2,1,A1_emp,-918.2484750911535,-326.09778353036427
13.2,0.9,A1_emp,-860.5326689628596,-268.38197740207033
13.2,0.8,A1_emp,-852.6638448867784,-260.51315332598915
13.2,0.7,A1_emp,-850.5306970682059,-258.3800055074166
13.2,0.6,A1_emp,-852.5785909938642,-260.427899433075
13.2,0.5,A1_emp,-858.1652595873556,-266.01456802656645
13.2,0.4,A1_emp,-867.0278721669574,-274.87718060616817
13.2,0.3,A1_emp,-879.1573145110829,-287.0066229502936
13.2,0.2,A1_emp,-894.8212011025416,-302.6705095417524
13.2,0.1,A1_emp,-914.9050437103595,-322.75435214957025
13.2,0,A1_emp,-970.9280852365819,-378.7773936757926
13.1,1,A1_emp,-916.710451213388,-324.5597596525988
13.1,0.9,A1_emp,-859.4341015406843,-267.28340997989517
13.1,0.8,A1_emp,-851.5652878672113,-259.414596306422
13.1,0.7,A1_emp,-849.4321451170334,-257.2814535562443
13.1,0.6,A1_emp,-851.4800411467938,-259.3293495860046
13.1,0.5,A1_emp,-857.0667094604478,-264.9160178996585
13.1,0.4,A1_emp,-865.9293192113754,-273.7786276505863
13.1,0.3,A1_emp,-878.0587550565183,-285.90806349572904
13.1,0.2,A1_emp,-893.722627618463,-301.57193605767384
13.1,0.1,A1_emp,-913.806429037145,-321.65573747635585
13.1,0,A1_emp,-969.390100532632,-377.23940897184275
13,1,A1_emp,-915.172431205644,-323.02173964485473
13,0.9,A1_emp,-858.3355393285847,-266.1848477677954
13,0.8,A1_emp,-850.4667372656934,-258.3160457049042
13,0.7,A1_emp,-848.3336001724712,-256.182908611682
13,0.6,A1_emp,-850.3814985506798,-258.2308069898907
13,0.5,A1_emp,-855.9681665520227,-263.81747499123344
13,0.4,A1_emp,-864.8307731458451,-272.68008158505586
13,0.3,A1_emp,-876.9602017374212,-284.80951017663216
13,0.2,A1_emp,-892.6240586409822,-300.47336708019293
13,0.1,A1_emp,-912.707814089044,-320.5571225282547
13,0,A1_emp,-967.852124247614,-375.70143268682483
12.9,1,A1_emp,-913.6344155173359,-321.48372395654684
12.9,0.9,A1_emp,-857.2369829315795,-265.0862913707904
12.9,0.8,A1_emp,-849.3681938275154,-257.2175022667261
12.9,0.7,A1_emp,-847.2350630481556,-255.0843714873663
12.9,0.6,A1_emp,-849.2829640475352,-257.13227248674593
12.9,0.5,A1_emp,-854.8696317003285,-262.7189401395392
12.9,0.4,A1_emp,-863.7322347704876,-271.58154320969834
12.9,0.3,A1_emp,-875.8616552663116,-283.7109637055224
12.9,0.2,A1_emp,-891.525494693539,-299.3748031327498
12.9,0.1,A1_emp,-911.6091988346311,-319.4585072738419
12.9,0,A1_emp,-966.3141573591561,-374.1634657983668
12.8,1,A1_emp,-912.0964046500674,-319.9457130892781
12.8,0.9,A1_emp,-856.1384330249473,-263.98774146415803
12.8,0.8,A1_emp,-848.2696583845152,-256.11896682372594
12.8,0.7,A1_emp,-846.1365346522073,-253.98584309141802
12.8,0.6,A1_emp,-848.1844385771542,-256.03374701636494
12.8,0.5,A1_emp,-853.7711058409575,-261.6204142801683
12.8,0.4,A1_emp,-862.6337049783427,-270.4830134175536
12.8,0.3,A1_emp,-874.7631164384618,-282.61242487767254
12.8,0.2,A1_emp,-890.4269363603858,-298.2762447995965
12.8,0.1,A1_emp,-910.510583238952,-318.35989167816274
12.8,0,A1_emp,-964.7762009584109,-372.6255093976217
12.7,1,A1_emp,-910.5583991636956,-318.4077076029064
12.7,0.9,A1_emp,-855.0398903623839,-262.8891988015946
12.7,0.8,A1_emp,-847.171131865128,-255.02044030433876
12.7,0.7,A1_emp,-845.0380159982035,-252.88732443741424
12.7,0.6,A1_emp,-847.085923188464,-254.93523162767474
12.7,0.5,A1_emp,-852.6725900181501,-260.521898457361
12.7,0.4,A1_emp,-861.5351847661602,-269.38449320537103
12.7,0.3,A1_emp,-873.6645861415085,-281.51389458071935
12.7,0.2,A1_emp,-889.3283842936568,-297.1776927328676
12.7,0.1,A1_emp,-909.4119672631467,-317.2612757023576
12.7,0,A1_emp,-963.2382562632373,-371.08756470244816
12.6,1,A1_emp,-909.0203996830949,-316.8697081223056
12.6,0.9,A1_emp,-853.9413557851105,-261.7906642243213
12.6,0.8,A1_emp,-846.0726153056041,-253.92192374481488
12.6,0.7,A1_emp,-843.939508217423,-251.7888166566338
12.6,0.6,A1_emp,-845.9874190522023,-253.83672749141306
12.6,0.5,A1_emp,-851.5740853974135,-259.4233938366242
12.6,0.4,A1_emp,-860.4366752464467,-268.2859836856576
12.6,0.3,A1_emp,-872.5660653661838,-280.4153738053947
12.6,0.2,A1_emp,-888.2298392212605,-296.07914766047134
12.6,0.1,A1_emp,-908.3133508640294,-316.1626593032402
12.6,0,A1_emp,-961.7003246329143,-369.5496330721251
12.5,1,A1_emp,-907.4824069057087,-315.33171534491953
12.5,0.9,A1_emp,-852.8428302320385,-260.69213867124927
12.5,0.8,A1_emp,-844.9741098625304,-252.82341830174119
12.5,0.7,A1_emp,-842.8410125725158,-250.6903210117266
12.5,0.6,A1_emp,-844.88892747506,-252.73823591427075
12.5,0.5,A1_emp,-850.4755932796041,-258.324901718815
12.5,0.4,A1_emp,-859.3381776609078,-267.1874861001186
12.5,0.3,A1_emp,-871.4675552182898,-279.3168636575006
12.5,0.2,A1_emp,-887.131301955687,-294.9806103948979
12.5,0.1,A1_emp,-907.2147339936356,-315.06404243284646
12.5,0,A1_emp,-960.162407584563,-368.0117160237737
12.4,1,A1_emp,-905.9444216099786,-313.7937300491895
12.4,0.9,A1_emp,-851.7443147511121,-259.5936231903229
12.4,0.8,A1_emp,-843.8756168268034,-251.72492526601425
12.4,0.7,A1_emp,-841.7425304727587,-249.5918389119695
12.4,0.6,A1_emp,-843.7904499154707,-251.63975835468162
12.4,0.5,A1_emp,-849.3771151166471,-257.22642355585805
12.4,0.4,A1_emp,-858.2396933954556,-266.0890018346663
12.4,0.3,A1_emp,-870.3690569320671,-278.21836537127797
12.4,0.2,A1_emp,-886.0327734038481,-293.8820818430588
12.4,0.1,A1_emp,-906.1161165987229,-313.96542503793376
12.4,0,A1_emp,-958.6245068114722,-366.47381525068295
12.3,1,A1_emp,-904.406444664752,-312.2557531039629
12.3,0.9,A1_emp,-850.6458105119743,-258.4951189511851
12.3,0.8,A1_emp,-842.7771376392269,-250.6264460784378
12.3,0.7,A1_emp,-840.6440634910848,-248.49337193029555
12.3,0.6,A1_emp,-842.6919880012334,-250.54129644044428
12.3,0.5,A1_emp,-848.2786525290809,-256.1279609682918
12.3,0.4,A1_emp,-857.1412239969579,-264.99053243616873
12.3,0.3,A1_emp,-869.270571885118,-277.11988032432873
12.3,0.2,A1_emp,-884.9342545780559,-292.7835630172667
12.3,0.1,A1_emp,-905.0174986202312,-312.866807059442
12.3,0,A1_emp,-957.0866242035603,-364.93593264277115
12.2,1,A1_emp,-902.8684770397814,-310.71778547899225
12.2,0.9,A1_emp,-849.5473188200983,-257.39662725930907
12.2,0.8,A1_emp,-841.6786739079222,-249.52798234713305
12.2,0.7,A1_emp,-839.5456133830855,-247.39492182229628
12.2,0.6,A1_emp,-841.5935435491814,-249.44285198839225
12.2,0.5,A1_emp,-847.1802073256403,-255.02951576485114
12.2,0.4,A1_emp,-856.0427711919342,-263.892079631145
12.2,0.3,A1_emp,-868.1721016150609,-276.02141005427166
12.2,0.2,A1_emp,-883.835746608285,-291.6850550474958
12.2,0.1,A1_emp,-903.918879992695,-311.76818843190586
12.2,0,A1_emp,-955.5487618702019,-363.3980703094128
12.1,1,A1_emp,-901.3305198174486,-309.17982825665945
12.1,0.9,A1_emp,-848.4488411325623,-256.29814957177314
12.1,0.8,A1_emp,-840.5802274277572,-248.42953586696808
12.1,0.7,A1_emp,-838.447182108227,-246.29649054743777
12.1,0.6,A1_emp,-840.4951185871355,-248.34442702634624
12.1,0.5,A1_emp,-846.0817815251123,-253.9310899643231
12.1,0.4,A1_emp,-854.9443369074219,-262.79364534663273
12.1,0.3,A1_emp,-867.0736478381266,-274.9229562773374
12.1,0.2,A1_emp,-882.7372507558626,-290.5865591950735
12.1,0.1,A1_emp,-902.820260643613,-310.6695690828237
12.1,0,A1_emp,-954.0109221657146,-361.8602306049254
12,1,A1_emp,-899.7925742058437,-307.64188264505447
12,0.9,A1_emp,-847.350379075658,-255.19968751486888
12,0.8,A1_emp,-839.4818002020355,-247.33110864124637
12,0.7,A1_emp,-837.3487718535237,-245.1980802927344
12,0.6,A1_emp,-839.396715378407,-247.2460238176177
12,0.5,A1_emp,-844.9833773807356,-252.8326858199464
12,0.4,A1_emp,-853.8459232942693,-261.6952317334801
12,0.3,A1_emp,-865.9752124699093,-273.8245209091201
12,0.2,A1_emp,-881.6387684287556,-289.48807686796636
12,0.1,A1_emp,-901.7216404927677,-309.57094893197865
12,0,A1_emp,-952.4731077178011,-360.322416157012
11.9,1,A1_emp,-898.2546415533698,-306.1039499925805
11.9,0.9,A1_emp,-846.2519344645434,-254.10124290375418
11.9,0.8,A1_emp,-838.3833944667017,-246.23270290591245
11.9,0.7,A1_emp,-836.2503850599659,-244.09969349917674
11.9,0.6,A1_emp,-838.2983364491471,-246.14764488835795
11.9,0.5,A1_emp,-843.8849974074268,-251.73430584663765
11.9,0.4,A1_emp,-852.7475327531341,-260.596841192345
11.9,0.3,A1_emp,-864.8767976485375,-272.72610608774835
11.9,0.2,A1_emp,-880.5403011986389,-288.3896096378496
11.9,0.1,A1_emp,-900.6230194515041,-308.47232789071495
11.9,0,A1_emp,-950.9353214592911,-358.78462989850186
11.8,1,A1_emp,-896.7167233650431,-304.56603180425395
11.8,0.9,A1_emp,-845.1535093251773,-253.00281776438806
11.8,0.8,A1_emp,-837.2850127173584,-245.1343211565693
11.8,0.7,A1_emp,-835.152024452015,-243.00133289122576
11.8,0.6,A1_emp,-837.199984618874,-245.04929305808494
11.8,0.5,A1_emp,-842.7866444121775,-250.6359528513883
11.8,0.4,A1_emp,-851.6491679635038,-259.4984764027147
11.8,0.3,A1_emp,-863.7784057605373,-271.6277141997482
11.8,0.2,A1_emp,-879.44185081996,-287.29115925917085
11.8,0.1,A1_emp,-899.5243974219625,-307.3737058611733
11.8,0,A1_emp,-949.3975666635736,-357.2468751027844
11.7,1,A1_emp,-895.1788213206852,-303.0281297598961
11.7,0.9,A1_emp,-844.055105918803,-251.9044143580138
11.7,0.8,A1_emp,-836.1866577394246,-244.03596617863536
11.7,0.7,A1_emp,-834.0536930705249,-241.9030015097358
11.7,0.6,A1_emp,-836.1016630345434,-243.9509714737542
11.7,0.5,A1_emp,-841.6883215279772,-249.53762996718797
11.7,0.4,A1_emp,-850.5508319160875,-258.4001403552984
11.7,0.3,A1_emp,-862.6800394697017,-270.52934790891254
11.7,0.2,A1_emp,-878.3434192512259,-286.19272769043664
11.7,0.1,A1_emp,-898.4257742962799,-306.27508273549074
11.7,0,A1_emp,-947.8598469841403,-355.70915542335115
11.6,1,A1_emp,-893.6409372952345,-301.49024573444535
11.6,0.9,A1_emp,-842.9567267692771,-250.80603520848786
11.6,0.8,A1_emp,-835.0883326417922,-242.937641081003
11.6,0.7,A1_emp,-832.955394309487,-240.8047027486978
11.6,0.6,A1_emp,-835.0033752085793,-242.8526836477902
11.6,0.5,A1_emp,-840.590032251681,-248.43934069089187
11.6,0.4,A1_emp,-849.4525279489749,-257.3018363881856
11.6,0.3,A1_emp,-861.5817017493246,-269.4310101885353
11.6,0.2,A1_emp,-877.2450086787809,-285.09431711799175
11.6,0.1,A1_emp,-897.327149955759,-305.1764583949698
11.6,0,A1_emp,-946.3221664987232,-354.1714749379339
11.5,1,A1_emp,-892.1030733814134,-299.95238182062417
11.5,0.9,A1_emp,-841.8583746935724,-249.70768313278313
11.5,0.8,A1_emp,-833.9900408943945,-241.83934933360524
11.5,0.7,A1_emp,-831.8571319570442,-239.70644039625498
11.5,0.6,A1_emp,-833.90512506132,-241.7544335005307
11.5,0.5,A1_emp,-839.4917804862738,-247.34108892548466
11.5,0.4,A1_emp,-848.354259787995,-256.2035682272058
11.5,0.3,A1_emp,-860.4833959181817,-268.33270435739246
11.5,0.2,A1_emp,-876.1466215433627,-283.99592998257344
11.5,0.1,A1_emp,-896.2285242700269,-304.07783270923784
11.5,0,A1_emp,-944.7845297585495,-352.63383819776027
11.4,1,A1_emp,-890.5652319150336,-298.4145403542443
11.4,0.9,A1_emp,-840.7600528358233,-248.6093612750342
11.4,0.8,A1_emp,-832.8917863701392,-240.74109480935
11.4,0.7,A1_emp,-830.7589102412668,-238.60821868047768
11.4,0.6,A1_emp,-832.8069169683982,-240.6562254076091
11.4,0.5,A1_emp,-838.3935705880488,-246.2428790272595
11.4,0.4,A1_emp,-847.2560315917721,-255.10534003098292
11.4,0.3,A1_emp,-859.3851256807006,-267.2344341199114
11.4,0.2,A1_emp,-875.0482605697704,-282.89756900898124
11.4,0.1,A1_emp,-895.129897096195,-302.97920553540575
11.4,0,A1_emp,-943.2469418433268,-351.09625028253754
11.3,1,A1_emp,-889.0274155032449,-296.8767239424558
11.3,0.9,A1_emp,-839.6617647053297,-247.51107314454043
11.3,0.8,A1_emp,-831.7935733917096,-239.6428818309205
11.3,0.7,A1_emp,-829.6607338812503,-237.51004232046105
11.3,0.6,A1_emp,-831.708755813624,-239.55806425283484
11.3,0.5,A1_emp,-837.2954074192651,-245.14471585847582
11.3,0.4,A1_emp,-846.1578480020133,-254.0071564412242
11.3,0.3,A1_emp,-858.286895171811,-266.13620361102176
11.3,0.2,A1_emp,-873.949928800003,-281.7992372392139
11.3,0.1,A1_emp,-894.031268278048,-301.8805767172587
11.3,0,A1_emp,-941.7094084226014,-349.5587168618122
11.2,1,A1_emp,-887.4896270560644,-295.3389354952751
11.2,0.9,A1_emp,-838.5635142189753,-246.4128226581861
11.2,0.8,A1_emp,-830.6954067838053,-238.54471522301606
11.2,0.7,A1_emp,-828.5626081441429,-236.41191658335381
