iterationName,gameid,time,trialNum,trialType,questionNumber,goalResponse,trueGoal,firstRole,cellAskedAbout,gridState
full_sample,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788162937e+12,15,empty,1,columns,rows,leader,B1,"{""safe"":[],""unsafe"":[]}"
full_sample,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788166076e+12,10,random,1,columns,columns,helper,B1,"{""safe"":[""A1"",""B3"",""C1"",""C2""],""unsafe"":[]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788168138e+12,7,random,1,columns,columns,leader,A2,"{""safe"":[""A3"",""B1"",""B2"",""C2""],""unsafe"":[]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788168834e+12,1,practice,1,columns,columns,leader,C2,"{""safe"":[""A2"",""B2""],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788169851e+12,9,random,1,columns,rows,leader,A2,"{""safe"":[""A3"",""B1"",""C3""],""unsafe"":[]}"
full_sample,9340-eb1d2e00-2b32-4896-8463-53cc3575f997,1.550788172704e+12,18,blocked,2,columns,rows,helper,C1,"{""safe"":[""A3"",""A2""],""unsafe"":[""A1""]}"
full_sample,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788188081e+12,15,empty,2,rows,rows,leader,B2,"{""safe"":[""B1""],""unsafe"":[""A1""]}"
full_sample,9340-eb1d2e00-2b32-4896-8463-53cc3575f997,1.550788195255e+12,18,blocked,3,rows,rows,helper,B2,"{""safe"":[""A3"",""A2"",""B1""],""unsafe"":[""A1"",""C1""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.55078819552e+12,5,random,1,columns,columns,leader,A3,"{""safe"":[""C3""],""unsafe"":[]}"
full_sample,1076-6e6e2a7a-b8e9-4627-bacc-9d7fa09fe091,1.550788198099e+12,14,random,1,rows,rows,helper,B1,"{""safe"":[""B2"",""C2""],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788199849e+12,9,random,2,rows,rows,leader,C2,"{""safe"":[""A3"",""B1"",""C3"",""A1""],""unsafe"":[""A2""]}"
full_sample,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788203241e+12,15,empty,3,rows,rows,leader,C1,"{""safe"":[""B1"",""B2""],""unsafe"":[""A1"",""B3""]}"
full_sample,5438-dfb6f824-f99e-490a-b2d5-91497a466796,1.55078820875e+12,19,empty,1,rows,rows,leader,A1,"{""safe"":[],""unsafe"":[]}"
full_sample,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788210136e+12,15,empty,4,rows,rows,leader,C3,"{""safe"":[""B1"",""B2"",""C1""],""unsafe"":[""A1"",""B3""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788210342e+12,5,random,2,columns,columns,leader,A2,"{""safe"":[""C3""],""unsafe"":[""A3""]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788212781e+12,9,random,1,columns,columns,leader,A1,"{""safe"":[""B1"",""B2""],""unsafe"":[]}"
full_sample,8071-f264751f-ba40-404a-84ee-17de134fdfe2,1.550788214702e+12,17,pragmatic,1,rows,rows,leader,C1,"{""safe"":[""C2""],""unsafe"":[]}"
full_sample,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788217722e+12,15,empty,5,rows,rows,leader,C2,"{""safe"":[""B1"",""B2"",""C1"",""C3""],""unsafe"":[""A1"",""B3""]}"
full_sample,1076-6e6e2a7a-b8e9-4627-bacc-9d7fa09fe091,1.55078822354e+12,14,random,2,rows,rows,helper,B3,"{""safe"":[""B2"",""C2"",""B1""],""unsafe"":[""C1""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788224182e+12,5,random,3,columns,columns,leader,A1,"{""safe"":[""C3""],""unsafe"":[""A3"",""A2""]}"
full_sample,5438-dfb6f824-f99e-490a-b2d5-91497a466796,1.550788225177e+12,19,empty,2,rows,rows,leader,A3,"{""safe"":[""A1"",""A2""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788227482e+12,2,random,1,rows,rows,helper,B1,"{""safe"":[],""unsafe"":[]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788233305e+12,5,random,4,columns,columns,leader,B1,"{""safe"":[""C3"",""A1""],""unsafe"":[""A3"",""A2""]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788242188e+12,9,random,2,columns,columns,leader,A2,"{""safe"":[""B1"",""B2"",""A3""],""unsafe"":[""A1""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788242501e+12,5,random,5,columns,columns,leader,C1,"{""safe"":[""C3"",""A1"",""B1""],""unsafe"":[""A3"",""A2""]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788242752e+12,3,random,1,not sure,columns,leader,B1,"{""safe"":[""A1"",""C3""],""unsafe"":[]}"
full_sample,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.55078824974e+12,12,empty,1,columns,rows,helper,B3,"{""safe"":[],""unsafe"":[]}"
full_sample,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788251049e+12,17,random,1,columns,columns,leader,A2,"{""safe"":[""B2"",""C2"",""C3""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788258525e+12,2,random,2,rows,rows,helper,A3,"{""safe"":[""B1""],""unsafe"":[""B3""]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788260307e+12,9,random,3,rows,columns,leader,C2,"{""safe"":[""B1"",""B2"",""A3"",""A2"",""C3""],""unsafe"":[""A1""]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788267529e+12,3,random,2,not sure,columns,leader,B3,"{""safe"":[""A1"",""C3"",""B1""],""unsafe"":[""C1""]}"
full_sample,8071-f264751f-ba40-404a-84ee-17de134fdfe2,1.550788276481e+12,19,random,1,rows,rows,leader,C2,"{""safe"":[""A2"",""B3"",""C1"",""C3""],""unsafe"":[]}"
full_sample,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788282676e+12,12,empty,2,rows,rows,helper,A1,"{""safe"":[""B3""],""unsafe"":[""B1""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788285865e+12,7,blocked,1,columns,columns,leader,A1,"{""safe"":[""B1""],""unsafe"":[]}"
full_sample,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788288024e+12,19,blocked,1,rows,rows,leader,B3,"{""safe"":[""B2""],""unsafe"":[]}"
full_sample,1076-6e6e2a7a-b8e9-4627-bacc-9d7fa09fe091,1.550788288902e+12,16,random,1,not sure,columns,helper,B3,"{""safe"":[""A2"",""A3"",""C2"",""C3""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788290172e+12,2,random,3,rows,rows,helper,C2,"{""safe"":[""B1"",""C3""],""unsafe"":[""B3"",""A3""]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788291431e+12,11,random,1,columns,columns,leader,B1,"{""safe"":[""C1"",""C3""],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788292231e+12,0,practice,1,rows,rows,helper,B3,"{""safe"":[""B1"",""B2""],""unsafe"":[]}"
full_sample,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788307872e+12,19,blocked,2,rows,rows,leader,A1,"{""safe"":[""B2"",""A3""],""unsafe"":[""B3""]}"
full_sample,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788307996e+12,12,empty,3,rows,rows,helper,A3,"{""safe"":[""B3"",""A1"",""A2""],""unsafe"":[""B1""]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788309716e+12,11,random,1,rows,rows,leader,A2,"{""safe"":[""A1"",""A3"",""B2"",""C1""],""unsafe"":[]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788314082e+12,7,blocked,2,columns,columns,leader,C2,"{""safe"":[""B1"",""A1""],""unsafe"":[""C1""]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788325982e+12,3,random,3,rows,columns,leader,C2,"{""safe"":[""A1"",""C3"",""B1"",""B2""],""unsafe"":[""C1"",""B3""]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788326107e+12,11,random,2,rows,rows,leader,B1,"{""safe"":[""A1"",""A3"",""B2"",""C1"",""B3""],""unsafe"":[""A2""]}"
full_sample,1076-6e6e2a7a-b8e9-4627-bacc-9d7fa09fe091,1.550788329746e+12,18,random,1,rows,columns,helper,C2,"{""safe"":[""A1"",""A2"",""B2"",""B3""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788339531e+12,1,practice,1,rows,columns,leader,A2,"{""safe"":[""B2"",""C2""],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788342494e+12,11,random,2,columns,columns,leader,A3,"{""safe"":[""C1"",""C3"",""B2""],""unsafe"":[""B1""]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788348469e+12,3,random,4,not sure,columns,leader,A2,"{""safe"":[""A1"",""C3"",""B1"",""B2"",""C2""],""unsafe"":[""C1"",""B3""]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788361227e+12,13,blocked,1,rows,rows,leader,A3,"{""safe"":[""A2""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788363208e+12,4,random,1,columns,columns,helper,B1,"{""safe"":[""A1"",""A3"",""C1""],""unsafe"":[]}"
full_sample,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788363322e+12,14,random,1,columns,columns,helper,A1,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788367549e+12,11,random,3,columns,columns,leader,A2,"{""safe"":[""C1"",""C3"",""B2"",""A3""],""unsafe"":[""B1"",""B3""]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788371709e+12,2,random,1,not sure,rows,helper,C1,"{""safe"":[""A3"",""B1"",""C2"",""C3""],""unsafe"":[]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788376996e+12,13,blocked,2,rows,rows,leader,C3,"{""safe"":[""A2"",""C1""],""unsafe"":[""A3""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788379524e+12,7,blocked,3,columns,columns,leader,C3,"{""safe"":[""B1"",""A1""],""unsafe"":[""C1"",""C2""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788388843e+12,7,blocked,4,columns,columns,leader,A3,"{""safe"":[""B1"",""A1"",""C3""],""unsafe"":[""C1"",""C2""]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788390771e+12,5,random,1,columns,rows,leader,B2,"{""safe"":[""B1""],""unsafe"":[]}"
full_sample,3568-d01d00df-fe0d-4800-b871-314869786b00,1.550788397221e+12,1,practice,1,columns,columns,leader,C3,"{""safe"":[""A3"",""B3""],""unsafe"":[]}"
full_sample,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.55078840617e+12,16,random,1,rows,rows,helper,A3,"{""safe"":[""A1"",""A2"",""B1"",""C3""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788406592e+12,4,random,2,columns,columns,helper,B2,"{""safe"":[""A1"",""A3"",""C1""],""unsafe"":[""B1"",""C3""]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788418166e+12,4,random,1,rows,rows,helper,A1,"{""safe"":[""A2"",""A3"",""B2"",""C1"",""C3""],""unsafe"":[]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788420417e+12,0,practice,1,not sure,columns,helper,C2,"{""safe"":[""A2"",""B2""],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788422188e+12,13,blocked,1,columns,rows,leader,A2,"{""safe"":[""A3""],""unsafe"":[]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788422639e+12,15,random,1,not sure,columns,leader,A1,"{""safe"":[""A2"",""A3"",""B1"",""C1""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788428613e+12,4,random,3,columns,columns,helper,A2,"{""safe"":[""A1"",""A3"",""C1"",""B2"",""C2""],""unsafe"":[""B1"",""C3""]}"
full_sample,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788429115e+12,16,random,2,rows,rows,helper,C1,"{""safe"":[""A1"",""A2"",""B1"",""C3"",""C2""],""unsafe"":[""A3""]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788431609e+12,4,random,2,rows,rows,helper,C2,"{""safe"":[""A2"",""A3"",""B2"",""C1"",""C3""],""unsafe"":[""A1""]}"
full_sample,3568-d01d00df-fe0d-4800-b871-314869786b00,1.550788435247e+12,3,random,1,rows,rows,leader,C1,"{""safe"":[""A2"",""C2"",""C3""],""unsafe"":[]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788435651e+12,7,pragmatic,1,columns,columns,leader,C1,"{""safe"":[""A1""],""unsafe"":[]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788436079e+12,9,random,1,rows,rows,leader,C3,"{""safe"":[""A1"",""A2"",""B3"",""C1"",""C2""],""unsafe"":[]}"
full_sample,0680-ffbda785-2eae-4f4c-af28-ae7da9904c39,1.550788442455e+12,0,practice,1,not sure,rows,helper,B1,"{""safe"":[""B2"",""B3""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788454113e+12,3,random,1,rows,columns,leader,C2,"{""safe"":[""A2"",""B2"",""C1"",""C3""],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788457132e+12,6,random,1,rows,columns,helper,A2,"{""safe"":[""C2""],""unsafe"":[]}"
full_sample,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788460356e+12,18,random,1,rows,rows,helper,C1,"{""safe"":[""A1"",""A3"",""B2"",""C2"",""C3""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788464217e+12,3,random,2,rows,columns,leader,A3,"{""safe"":[""A2"",""B2"",""C1"",""C3""],""unsafe"":[""C2""]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788464359e+12,6,random,2,rows,columns,helper,B2,"{""safe"":[""C2"",""A2""],""unsafe"":[]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.55078846602e+12,17,empty,1,not sure,columns,leader,A3,"{""safe"":[],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788467741e+12,15,random,1,rows,rows,leader,A3,"{""safe"":[""A2"",""B1""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788471089e+12,6,random,1,columns,columns,helper,B2,"{""safe"":[""A2"",""A3"",""C1"",""C2""],""unsafe"":[]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788474713e+12,2,random,1,rows,rows,helper,B3,"{""safe"":[""A2"",""B1"",""B2""],""unsafe"":[]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788477542e+12,9,random,1,rows,rows,leader,C1,"{""safe"":[""B3"",""C2"",""C3""],""unsafe"":[]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788482455e+12,11,empty,1,rows,rows,leader,A1,"{""safe"":[],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788483131e+12,3,random,3,rows,columns,leader,B3,"{""safe"":[""A2"",""B2"",""C1"",""C3"",""A3""],""unsafe"":[""C2""]}"
full_sample,3568-d01d00df-fe0d-4800-b871-314869786b00,1.550788484174e+12,5,random,1,columns,columns,leader,A1,"{""safe"":[""B1"",""C1"",""C2""],""unsafe"":[]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788487326e+12,17,empty,2,columns,columns,leader,C3,"{""safe"":[""A3"",""A1""],""unsafe"":[]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788495792e+12,2,random,2,rows,rows,helper,A3,"{""safe"":[""A2"",""B1"",""B2"",""A1""],""unsafe"":[""B3""]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788501784e+12,17,empty,3,columns,columns,leader,C1,"{""safe"":[""A3"",""A1"",""B1""],""unsafe"":[""C3""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788503494e+12,11,empty,2,rows,rows,leader,A3,"{""safe"":[""A1"",""A2""],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788509027e+12,17,empty,1,not sure,columns,leader,A2,"{""safe"":[],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788510958e+12,8,random,1,rows,columns,helper,A3,"{""safe"":[""A2"",""B3"",""C3""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788515036e+12,5,random,1,rows,rows,leader,A1,"{""safe"":[""A2"",""A3"",""B3""],""unsafe"":[]}"
full_sample,0680-ffbda785-2eae-4f4c-af28-ae7da9904c39,1.550788517534e+12,2,random,1,not sure,rows,helper,C2,"{""safe"":[""A1"",""B2"",""C1"",""C3""],""unsafe"":[]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788522453e+12,11,blocked,1,columns,columns,leader,C2,"{""safe"":[""B2""],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788524835e+12,17,empty,2,columns,columns,leader,B2,"{""safe"":[""A2""],""unsafe"":[""A1""]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788525327e+12,4,random,1,columns,columns,helper,A2,"{""safe"":[""A3"",""B1"",""B2"",""C2"",""C3""],""unsafe"":[]}"
full_sample,0680-ffbda785-2eae-4f4c-af28-ae7da9904c39,1.550788529038e+12,2,random,2,not sure,rows,helper,A3,"{""safe"":[""A1"",""B2"",""C1"",""C3""],""unsafe"":[""C2""]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788534518e+12,10,blocked,1,rows,rows,helper,A1,"{""safe"":[""A3""],""unsafe"":[]}"
full_sample,0680-ffbda785-2eae-4f4c-af28-ae7da9904c39,1.550788538982e+12,2,random,3,not sure,rows,helper,A2,"{""safe"":[""A1"",""B2"",""C1"",""C3"",""A3""],""unsafe"":[""C2""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788550072e+12,13,random,1,columns,columns,leader,A3,"{""safe"":[""A1"",""B1"",""B3"",""C2"",""C3""],""unsafe"":[]}"
full_sample,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788552593e+12,19,pragmatic,1,rows,rows,leader,C2,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,3568-d01d00df-fe0d-4800-b871-314869786b00,1.550788569198e+12,7,pragmatic,1,rows,rows,leader,B3,"{""safe"":[""B1""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788573197e+12,7,empty,1,rows,rows,leader,C1,"{""safe"":[],""unsafe"":[]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788573336e+12,19,random,1,columns,columns,leader,A1,"{""safe"":[""A2"",""B1"",""C1"",""C3""],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788575863e+12,12,empty,1,columns,columns,helper,A3,"{""safe"":[],""unsafe"":[]}"
full_sample,0680-ffbda785-2eae-4f4c-af28-ae7da9904c39,1.5507885761e+12,4,random,1,not sure,columns,helper,B2,"{""safe"":[""A2"",""B1"",""C2""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788579599e+12,8,random,1,rows,rows,helper,A1,"{""safe"":[""A3"",""B2""],""unsafe"":[]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788583215e+12,6,empty,1,not sure,rows,helper,B2,"{""safe"":[],""unsafe"":[]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788583872e+12,13,random,1,rows,rows,leader,B1,"{""safe"":[""A2"",""B3""],""unsafe"":[]}"
full_sample,2253-4a2f4ff1-64bb-4226-816e-0125b326fef1,1.550788583991e+12,0,practice,1,not sure,columns,helper,C1,"{""safe"":[""A1"",""B1""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788584386e+12,7,empty,2,rows,rows,leader,C2,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788594841e+12,7,empty,3,rows,rows,leader,C3,"{""safe"":[""C1"",""C2""],""unsafe"":[]}"
full_sample,5251-95f91142-9882-4e75-9bee-a997a5e1bf64,1.550788595e+12,1,practice,1,rows,rows,leader,A1,"{""safe"":[""A2"",""A3""],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788600099e+12,12,empty,2,rows,columns,helper,B2,"{""safe"":[""A3""],""unsafe"":[""B3""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788602026e+12,15,random,1,rows,rows,leader,B1,"{""safe"":[""B2"",""B3""],""unsafe"":[]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788607709e+12,13,random,2,rows,rows,leader,A3,"{""safe"":[""A2"",""B3"",""A1""],""unsafe"":[""B1""]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788608445e+12,8,random,2,rows,rows,helper,C2,"{""safe"":[""A3"",""B2"",""C3""],""unsafe"":[""A1""]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788608562e+12,6,empty,2,rows,rows,helper,B1,"{""safe"":[""B2"",""B3""],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.55078861744e+12,12,empty,3,rows,columns,helper,B1,"{""safe"":[""A3"",""B2"",""C1""],""unsafe"":[""B3""]}"
full_sample,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788619288e+12,19,random,2,columns,columns,leader,C2,"{""safe"":[""A2"",""B1"",""C1"",""C3"",""B2""],""unsafe"":[""A1""]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788625624e+12,6,empty,3,rows,rows,helper,A2,"{""safe"":[""B2"",""B3"",""A1""],""unsafe"":[""B1""]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.55078862879e+12,17,pragmatic,1,columns,columns,leader,B2,"{""safe"":[""A2""],""unsafe"":[]}"
full_sample,5251-95f91142-9882-4e75-9bee-a997a5e1bf64,1.550788636668e+12,3,random,1,not sure,rows,leader,B1,"{""safe"":[""A1"",""B2"",""B3"",""C3""],""unsafe"":[]}"
full_sample,2253-4a2f4ff1-64bb-4226-816e-0125b326fef1,1.550788645163e+12,2,random,1,rows,columns,helper,C2,"{""safe"":[""A2"",""A3"",""B2"",""B3""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788651561e+12,9,blocked,1,rows,rows,leader,A3,"{""safe"":[""A1""],""unsafe"":[]}"
full_sample,3568-d01d00df-fe0d-4800-b871-314869786b00,1.550788657974e+12,9,random,1,columns,columns,leader,B1,"{""safe"":[""A1"",""B2"",""C1""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788662561e+12,9,blocked,2,rows,rows,leader,A2,"{""safe"":[""A1"",""A3""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788666571e+12,10,random,1,columns,columns,helper,A2,"{""safe"":[""A1"",""B2"",""C2"",""C3""],""unsafe"":[]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788667867e+12,8,pragmatic,1,columns,columns,helper,C1,"{""safe"":[""B1""],""unsafe"":[]}"
full_sample,0680-ffbda785-2eae-4f4c-af28-ae7da9904c39,1.550788668954e+12,6,random,1,not sure,rows,helper,B1,"{""safe"":[""B3"",""C2""],""unsafe"":[]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788671296e+12,15,empty,1,columns,columns,leader,B1,"{""safe"":[],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788671623e+12,14,pragmatic,1,rows,columns,helper,A1,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788676036e+12,19,random,1,columns,columns,leader,C3,"{""safe"":[""A1"",""A3"",""B3""],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788682639e+12,14,pragmatic,2,columns,columns,helper,B1,"{""safe"":[""C1"",""A1"",""A2""],""unsafe"":[]}"
full_sample,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788691479e+12,15,empty,2,columns,columns,leader,C1,"{""safe"":[""B1"",""A1""],""unsafe"":[]}"
full_sample,0680-ffbda785-2eae-4f4c-af28-ae7da9904c39,1.550788697507e+12,6,random,2,not sure,rows,helper,C1,"{""safe"":[""B3"",""C2""],""unsafe"":[""B1"",""A1""]}"
full_sample,5251-95f91142-9882-4e75-9bee-a997a5e1bf64,1.550788701246e+12,5,random,1,rows,rows,leader,A3,"{""safe"":[""A1"",""A2"",""B3"",""C2""],""unsafe"":[]}"
full_sample,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788708072e+12,12,pragmatic,1,rows,rows,helper,A3,"{""safe"":[""A1""],""unsafe"":[]}"
full_sample,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788711146e+12,11,random,1,rows,rows,leader,B3,"{""safe"":[""A1"",""B2""],""unsafe"":[]}"
full_sample,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788717456e+12,10,random,1,not sure,columns,helper,A3,"{""safe"":[""A1"",""A2"",""B1"",""B3"",""C2"",""C3""],""unsafe"":[]}"
full_sample,2253-4a2f4ff1-64bb-4226-816e-0125b326fef1,1.550788718109e+12,4,random,1,rows,rows,helper,B2,"{""safe"":[],""unsafe"":[]}"
full_sample,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788721199e+12,16,random,1,rows,rows,helper,C1,"{""safe"":[""A3"",""C2"",""C3""],""unsafe"":[]}"
