type,modelLevel,goal,rationality,response,modelProb
equivocal,literal,G2,2.2,Q2,0.50
equivocal,pragmatic,G2,2.2,Q1,0.50
equivocal,pragmatic,G2,2.2,Q2,0.50
equivocal,explicit,G2,2.2,Q1,0.50
equivocal,explicit,G2,2.2,Q2,0.50
equivocal,literal,G3,2.2,Q1,0.50
equivocal,literal,G3,2.2,Q2,0.50
equivocal,pragmatic,G3,2.2,Q1,0.50
equivocal,pragmatic,G3,2.2,Q2,0.50
equivocal,explicit,G3,2.2,Q1,0.50
equivocal,explicit,G3,2.2,Q2,0.50
equivocal,literal,G4,2.2,Q1,0.50
equivocal,literal,G4,2.2,Q2,0.50
equivocal,pragmatic,G4,2.2,Q1,0.13
equivocal,pragmatic,G4,2.2,Q2,0.87
equivocal,explicit,G4,2.2,Q1,0.36
equivocal,explicit,G4,2.2,Q2,0.64
equivocal,literal,G1,2.2,Q1,0.50
equivocal,literal,G1,2.2,Q2,0.50
equivocal,pragmatic,G1,2.2,Q1,0.87
equivocal,pragmatic,G1,2.2,Q2,0.13
equivocal,explicit,G1,2.2,Q1,0.64
equivocal,explicit,G1,2.2,Q2,0.36
equivocal,literal,G2,2.3,Q1,0.50
equivocal,literal,G2,2.3,Q2,0.50
equivocal,pragmatic,G2,2.3,Q1,0.50
equivocal,pragmatic,G2,2.3,Q2,0.50
equivocal,explicit,G2,2.3,Q1,0.50
equivocal,explicit,G2,2.3,Q2,0.50
equivocal,literal,G3,2.3,Q1,0.50
equivocal,literal,G3,2.3,Q2,0.50
equivocal,pragmatic,G3,2.3,Q1,0.50
equivocal,pragmatic,G3,2.3,Q2,0.50
equivocal,explicit,G3,2.3,Q1,0.50
equivocal,explicit,G3,2.3,Q2,0.50
equivocal,literal,G4,2.3,Q1,0.50
equivocal,literal,G4,2.3,Q2,0.50
equivocal,pragmatic,G4,2.3,Q1,0.13
equivocal,pragmatic,G4,2.3,Q2,0.87
equivocal,explicit,G4,2.3,Q1,0.35
equivocal,explicit,G4,2.3,Q2,0.65
equivocal,literal,G1,2.3,Q1,0.50
equivocal,literal,G1,2.3,Q2,0.50
equivocal,pragmatic,G1,2.3,Q1,0.87
equivocal,pragmatic,G1,2.3,Q2,0.13
equivocal,explicit,G1,2.3,Q1,0.65
equivocal,explicit,G1,2.3,Q2,0.35
equivocal,literal,G2,2.4,Q1,0.50
equivocal,literal,G2,2.4,Q2,0.50
equivocal,pragmatic,G2,2.4,Q1,0.50
equivocal,pragmatic,G2,2.4,Q2,0.50
equivocal,explicit,G2,2.4,Q1,0.50
equivocal,explicit,G2,2.4,Q2,0.50
equivocal,literal,G3,2.4,Q1,0.50
equivocal,literal,G3,2.4,Q2,0.50
equivocal,pragmatic,G3,2.4,Q1,0.50
equivocal,pragmatic,G3,2.4,Q2,0.50
equivocal,explicit,G3,2.4,Q1,0.50
equivocal,explicit,G3,2.4,Q2,0.50
equivocal,literal,G4,2.4,Q1,0.50
equivocal,literal,G4,2.4,Q2,0.50
equivocal,pragmatic,G4,2.4,Q1,0.13
equivocal,pragmatic,G4,2.4,Q2,0.87
equivocal,explicit,G4,2.4,Q1,0.34
equivocal,explicit,G4,2.4,Q2,0.66
equivocal,literal,G1,2.4,Q1,0.50
equivocal,literal,G1,2.4,Q2,0.50
equivocal,pragmatic,G1,2.4,Q1,0.87
equivocal,pragmatic,G1,2.4,Q2,0.13
equivocal,explicit,G1,2.4,Q1,0.66
equivocal,explicit,G1,2.4,Q2,0.34
equivocal,literal,G2,2.5,Q1,0.50
equivocal,literal,G2,2.5,Q2,0.50
equivocal,pragmatic,G2,2.5,Q1,0.50
equivocal,pragmatic,G2,2.5,Q2,0.50
equivocal,explicit,G2,2.5,Q1,0.50
equivocal,explicit,G2,2.5,Q2,0.50
equivocal,literal,G3,2.5,Q1,0.50
equivocal,literal,G3,2.5,Q2,0.50
equivocal,pragmatic,G3,2.5,Q1,0.50
equivocal,pragmatic,G3,2.5,Q2,0.50
equivocal,explicit,G3,2.5,Q1,0.50
equivocal,explicit,G3,2.5,Q2,0.50
equivocal,literal,G4,2.5,Q1,0.50
equivocal,literal,G4,2.5,Q2,0.50
equivocal,pragmatic,G4,2.5,Q1,0.13
equivocal,pragmatic,G4,2.5,Q2,0.87
equivocal,explicit,G4,2.5,Q1,0.33
equivocal,explicit,G4,2.5,Q2,0.67
equivocal,literal,G1,2.5,Q1,0.50
equivocal,literal,G1,2.5,Q2,0.50
equivocal,pragmatic,G1,2.5,Q1,0.87
equivocal,pragmatic,G1,2.5,Q2,0.13
equivocal,explicit,G1,2.5,Q1,0.67
equivocal,explicit,G1,2.5,Q2,0.33
equivocal,literal,G2,2.6,Q1,0.50
equivocal,literal,G2,2.6,Q2,0.50
equivocal,pragmatic,G2,2.6,Q1,0.50
equivocal,pragmatic,G2,2.6,Q2,0.50
equivocal,explicit,G2,2.6,Q1,0.50
equivocal,explicit,G2,2.6,Q2,0.50
equivocal,literal,G3,2.6,Q1,0.50
equivocal,literal,G3,2.6,Q2,0.50
equivocal,pragmatic,G3,2.6,Q1,0.50
equivocal,pragmatic,G3,2.6,Q2,0.50
equivocal,explicit,G3,2.6,Q1,0.50
equivocal,explicit,G3,2.6,Q2,0.50
equivocal,literal,G4,2.6,Q1,0.50
equivocal,literal,G4,2.6,Q2,0.50
equivocal,pragmatic,G4,2.6,Q1,0.13
equivocal,pragmatic,G4,2.6,Q2,0.87
equivocal,explicit,G4,2.6,Q1,0.32
equivocal,explicit,G4,2.6,Q2,0.68
equivocal,literal,G1,2.6,Q1,0.50
equivocal,literal,G1,2.6,Q2,0.50
equivocal,pragmatic,G1,2.6,Q1,0.87
equivocal,pragmatic,G1,2.6,Q2,0.13
equivocal,explicit,G1,2.6,Q1,0.68
equivocal,explicit,G1,2.6,Q2,0.32
equivocal,literal,G2,2.7,Q1,0.50
equivocal,literal,G2,2.7,Q2,0.50
equivocal,pragmatic,G2,2.7,Q1,0.50
equivocal,pragmatic,G2,2.7,Q2,0.50
equivocal,explicit,G2,2.7,Q1,0.50
equivocal,explicit,G2,2.7,Q2,0.50
equivocal,literal,G3,2.7,Q1,0.50
equivocal,literal,G3,2.7,Q2,0.50
equivocal,pragmatic,G3,2.7,Q1,0.50
equivocal,pragmatic,G3,2.7,Q2,0.50
equivocal,explicit,G3,2.7,Q1,0.50
equivocal,explicit,G3,2.7,Q2,0.50
equivocal,literal,G4,2.7,Q1,0.50
equivocal,literal,G4,2.7,Q2,0.50
equivocal,pragmatic,G4,2.7,Q1,0.13
equivocal,pragmatic,G4,2.7,Q2,0.87
equivocal,explicit,G4,2.7,Q1,0.31
equivocal,explicit,G4,2.7,Q2,0.69
equivocal,literal,G1,2.7,Q1,0.50
equivocal,literal,G1,2.7,Q2,0.50
equivocal,pragmatic,G1,2.7,Q1,0.87
equivocal,pragmatic,G1,2.7,Q2,0.13
equivocal,explicit,G1,2.7,Q1,0.69
equivocal,explicit,G1,2.7,Q2,0.31
equivocal,literal,G2,2.8,Q1,0.50
equivocal,literal,G2,2.8,Q2,0.50
equivocal,pragmatic,G2,2.8,Q1,0.50
equivocal,pragmatic,G2,2.8,Q2,0.50
equivocal,explicit,G2,2.8,Q1,0.50
equivocal,explicit,G2,2.8,Q2,0.50
equivocal,literal,G3,2.8,Q1,0.50
equivocal,literal,G3,2.8,Q2,0.50
equivocal,pragmatic,G3,2.8,Q1,0.50
equivocal,pragmatic,G3,2.8,Q2,0.50
equivocal,explicit,G3,2.8,Q1,0.50
equivocal,explicit,G3,2.8,Q2,0.50
equivocal,literal,G4,2.8,Q1,0.50
equivocal,literal,G4,2.8,Q2,0.50
equivocal,pragmatic,G4,2.8,Q1,0.13
equivocal,pragmatic,G4,2.8,Q2,0.87
equivocal,explicit,G4,2.8,Q1,0.30
equivocal,explicit,G4,2.8,Q2,0.70
equivocal,literal,G1,2.8,Q1,0.50
equivocal,literal,G1,2.8,Q2,0.50
equivocal,pragmatic,G1,2.8,Q1,0.87
equivocal,pragmatic,G1,2.8,Q2,0.13
equivocal,explicit,G1,2.8,Q1,0.70
equivocal,explicit,G1,2.8,Q2,0.30
equivocal,literal,G2,2.9,Q1,0.50
equivocal,literal,G2,2.9,Q2,0.50
equivocal,pragmatic,G2,2.9,Q1,0.50
equivocal,pragmatic,G2,2.9,Q2,0.50
equivocal,explicit,G2,2.9,Q1,0.50
equivocal,explicit,G2,2.9,Q2,0.50
equivocal,literal,G3,2.9,Q1,0.50
equivocal,literal,G3,2.9,Q2,0.50
equivocal,pragmatic,G3,2.9,Q1,0.50
equivocal,pragmatic,G3,2.9,Q2,0.50
equivocal,explicit,G3,2.9,Q1,0.50
equivocal,explicit,G3,2.9,Q2,0.50
equivocal,literal,G4,2.9,Q1,0.50
equivocal,literal,G4,2.9,Q2,0.50
equivocal,pragmatic,G4,2.9,Q1,0.13
equivocal,pragmatic,G4,2.9,Q2,0.87
equivocal,explicit,G4,2.9,Q1,0.29
equivocal,explicit,G4,2.9,Q2,0.71
equivocal,literal,G1,2.9,Q1,0.50
equivocal,literal,G1,2.9,Q2,0.50
equivocal,pragmatic,G1,2.9,Q1,0.87
equivocal,pragmatic,G1,2.9,Q2,0.13
equivocal,explicit,G1,2.9,Q1,0.71
equivocal,explicit,G1,2.9,Q2,0.29
equivocal,literal,G2,3.0,Q1,0.50
equivocal,literal,G2,3.0,Q2,0.50
equivocal,pragmatic,G2,3.0,Q1,0.50
equivocal,pragmatic,G2,3.0,Q2,0.50
equivocal,explicit,G2,3.0,Q1,0.50
equivocal,explicit,G2,3.0,Q2,0.50
equivocal,literal,G3,3.0,Q1,0.50
equivocal,literal,G3,3.0,Q2,0.50
equivocal,pragmatic,G3,3.0,Q1,0.50
equivocal,pragmatic,G3,3.0,Q2,0.50
equivocal,explicit,G3,3.0,Q1,0.50
equivocal,explicit,G3,3.0,Q2,0.50
equivocal,literal,G4,3.0,Q1,0.50
equivocal,literal,G4,3.0,Q2,0.50
equivocal,pragmatic,G4,3.0,Q1,0.13
equivocal,pragmatic,G4,3.0,Q2,0.87
equivocal,explicit,G4,3.0,Q1,0.28
equivocal,explicit,G4,3.0,Q2,0.72
equivocal,literal,G1,3.0,Q1,0.50
equivocal,literal,G1,3.0,Q2,0.50
equivocal,pragmatic,G1,3.0,Q1,0.87
equivocal,pragmatic,G1,3.0,Q2,0.13
equivocal,explicit,G1,3.0,Q1,0.72
equivocal,explicit,G1,3.0,Q2,0.28
equivocal,literal,G2,3.1,Q1,0.50
equivocal,literal,G2,3.1,Q2,0.50
equivocal,pragmatic,G2,3.1,Q1,0.50
equivocal,pragmatic,G2,3.1,Q2,0.50
equivocal,explicit,G2,3.1,Q1,0.50
equivocal,explicit,G2,3.1,Q2,0.50
equivocal,literal,G3,3.1,Q1,0.50
equivocal,literal,G3,3.1,Q2,0.50
equivocal,pragmatic,G3,3.1,Q1,0.50
equivocal,pragmatic,G3,3.1,Q2,0.50
equivocal,explicit,G3,3.1,Q1,0.50
equivocal,explicit,G3,3.1,Q2,0.50
equivocal,literal,G4,3.1,Q1,0.50
equivocal,literal,G4,3.1,Q2,0.50
equivocal,pragmatic,G4,3.1,Q1,0.13
equivocal,pragmatic,G4,3.1,Q2,0.87
equivocal,explicit,G4,3.1,Q1,0.27
equivocal,explicit,G4,3.1,Q2,0.73
equivocal,literal,G1,3.1,Q1,0.50
equivocal,literal,G1,3.1,Q2,0.50
equivocal,pragmatic,G1,3.1,Q1,0.87
equivocal,pragmatic,G1,3.1,Q2,0.13
equivocal,explicit,G1,3.1,Q1,0.73
equivocal,explicit,G1,3.1,Q2,0.27
equivocal,literal,G2,3.2,Q1,0.50
equivocal,literal,G2,3.2,Q2,0.50
equivocal,pragmatic,G2,3.2,Q1,0.50
equivocal,pragmatic,G2,3.2,Q2,0.50
equivocal,explicit,G2,3.2,Q1,0.50
equivocal,explicit,G2,3.2,Q2,0.50
equivocal,literal,G3,3.2,Q1,0.50
equivocal,literal,G3,3.2,Q2,0.50
equivocal,pragmatic,G3,3.2,Q1,0.50
equivocal,pragmatic,G3,3.2,Q2,0.50
equivocal,explicit,G3,3.2,Q1,0.50
equivocal,explicit,G3,3.2,Q2,0.50
equivocal,literal,G4,3.2,Q1,0.50
equivocal,literal,G4,3.2,Q2,0.50
equivocal,pragmatic,G4,3.2,Q1,0.13
equivocal,pragmatic,G4,3.2,Q2,0.87
equivocal,explicit,G4,3.2,Q1,0.26
equivocal,explicit,G4,3.2,Q2,0.74
equivocal,literal,G1,3.2,Q1,0.50
equivocal,literal,G1,3.2,Q2,0.50
equivocal,pragmatic,G1,3.2,Q1,0.87
equivocal,pragmatic,G1,3.2,Q2,0.13
equivocal,explicit,G1,3.2,Q1,0.74
equivocal,explicit,G1,3.2,Q2,0.26
equivocal,literal,G2,3.3,Q1,0.50
equivocal,literal,G2,3.3,Q2,0.50
equivocal,pragmatic,G2,3.3,Q1,0.50
equivocal,pragmatic,G2,3.3,Q2,0.50
equivocal,explicit,G2,3.3,Q1,0.50
equivocal,explicit,G2,3.3,Q2,0.50
equivocal,literal,G3,3.3,Q1,0.50
equivocal,literal,G3,3.3,Q2,0.50
equivocal,pragmatic,G3,3.3,Q1,0.50
equivocal,pragmatic,G3,3.3,Q2,0.50
equivocal,explicit,G3,3.3,Q1,0.50
equivocal,explicit,G3,3.3,Q2,0.50
equivocal,literal,G4,3.3,Q1,0.50
equivocal,literal,G4,3.3,Q2,0.50
equivocal,pragmatic,G4,3.3,Q1,0.13
equivocal,pragmatic,G4,3.3,Q2,0.87
equivocal,explicit,G4,3.3,Q1,0.25
equivocal,explicit,G4,3.3,Q2,0.75
equivocal,literal,G1,3.3,Q1,0.50
equivocal,literal,G1,3.3,Q2,0.50
equivocal,pragmatic,G1,3.3,Q1,0.87
equivocal,pragmatic,G1,3.3,Q2,0.13
equivocal,explicit,G1,3.3,Q1,0.75
equivocal,explicit,G1,3.3,Q2,0.25
equivocal,literal,G2,3.4,Q1,0.50
equivocal,literal,G2,3.4,Q2,0.50
equivocal,pragmatic,G2,3.4,Q1,0.50
equivocal,pragmatic,G2,3.4,Q2,0.50
equivocal,explicit,G2,3.4,Q1,0.50
equivocal,explicit,G2,3.4,Q2,0.50
equivocal,literal,G3,3.4,Q1,0.50
equivocal,literal,G3,3.4,Q2,0.50
equivocal,pragmatic,G3,3.4,Q1,0.50
equivocal,pragmatic,G3,3.4,Q2,0.50
equivocal,explicit,G3,3.4,Q1,0.50
equivocal,explicit,G3,3.4,Q2,0.50
equivocal,literal,G4,3.4,Q1,0.50
equivocal,literal,G4,3.4,Q2,0.50
equivocal,pragmatic,G4,3.4,Q1,0.13
equivocal,pragmatic,G4,3.4,Q2,0.87
equivocal,explicit,G4,3.4,Q1,0.24
equivocal,explicit,G4,3.4,Q2,0.76
equivocal,literal,G1,3.4,Q1,0.50
equivocal,literal,G1,3.4,Q2,0.50
equivocal,pragmatic,G1,3.4,Q1,0.87
equivocal,pragmatic,G1,3.4,Q2,0.13
equivocal,explicit,G1,3.4,Q1,0.76
equivocal,explicit,G1,3.4,Q2,0.24
equivocal,literal,G2,3.5,Q1,0.50
equivocal,literal,G2,3.5,Q2,0.50
equivocal,pragmatic,G2,3.5,Q1,0.50
equivocal,pragmatic,G2,3.5,Q2,0.50
equivocal,explicit,G2,3.5,Q1,0.50
equivocal,explicit,G2,3.5,Q2,0.50
equivocal,literal,G3,3.5,Q1,0.50
equivocal,literal,G3,3.5,Q2,0.50
equivocal,pragmatic,G3,3.5,Q1,0.50
equivocal,pragmatic,G3,3.5,Q2,0.50
equivocal,explicit,G3,3.5,Q1,0.50
equivocal,explicit,G3,3.5,Q2,0.50
equivocal,literal,G4,3.5,Q1,0.50
equivocal,literal,G4,3.5,Q2,0.50
equivocal,pragmatic,G4,3.5,Q1,0.13
equivocal,pragmatic,G4,3.5,Q2,0.87
equivocal,explicit,G4,3.5,Q1,0.24
equivocal,explicit,G4,3.5,Q2,0.76
equivocal,literal,G1,3.5,Q1,0.50
equivocal,literal,G1,3.5,Q2,0.50
equivocal,pragmatic,G1,3.5,Q1,0.87
equivocal,pragmatic,G1,3.5,Q2,0.13
equivocal,explicit,G1,3.5,Q1,0.76
equivocal,explicit,G1,3.5,Q2,0.24
equivocal,literal,G2,3.6,Q1,0.50
equivocal,literal,G2,3.6,Q2,0.50
equivocal,pragmatic,G2,3.6,Q1,0.50
equivocal,pragmatic,G2,3.6,Q2,0.50
equivocal,explicit,G2,3.6,Q1,0.50
equivocal,explicit,G2,3.6,Q2,0.50
equivocal,literal,G3,3.6,Q1,0.50
equivocal,literal,G3,3.6,Q2,0.50
equivocal,pragmatic,G3,3.6,Q1,0.50
equivocal,pragmatic,G3,3.6,Q2,0.50
equivocal,explicit,G3,3.6,Q1,0.50
equivocal,explicit,G3,3.6,Q2,0.50
equivocal,literal,G4,3.6,Q1,0.50
equivocal,literal,G4,3.6,Q2,0.50
equivocal,pragmatic,G4,3.6,Q1,0.13
equivocal,pragmatic,G4,3.6,Q2,0.87
equivocal,explicit,G4,3.6,Q1,0.23
equivocal,explicit,G4,3.6,Q2,0.77
equivocal,literal,G1,3.6,Q1,0.50
equivocal,literal,G1,3.6,Q2,0.50
equivocal,pragmatic,G1,3.6,Q1,0.87
equivocal,pragmatic,G1,3.6,Q2,0.13
equivocal,explicit,G1,3.6,Q1,0.77
equivocal,explicit,G1,3.6,Q2,0.23
equivocal,literal,G2,3.7,Q1,0.50
equivocal,literal,G2,3.7,Q2,0.50
equivocal,pragmatic,G2,3.7,Q1,0.50
equivocal,pragmatic,G2,3.7,Q2,0.50
equivocal,explicit,G2,3.7,Q1,0.50
equivocal,explicit,G2,3.7,Q2,0.50
equivocal,literal,G3,3.7,Q1,0.50
equivocal,literal,G3,3.7,Q2,0.50
equivocal,pragmatic,G3,3.7,Q1,0.50
equivocal,pragmatic,G3,3.7,Q2,0.50
equivocal,explicit,G3,3.7,Q1,0.50
equivocal,explicit,G3,3.7,Q2,0.50
equivocal,literal,G4,3.7,Q1,0.50
equivocal,literal,G4,3.7,Q2,0.50
equivocal,pragmatic,G4,3.7,Q1,0.13
equivocal,pragmatic,G4,3.7,Q2,0.87
equivocal,explicit,G4,3.7,Q1,0.22
equivocal,explicit,G4,3.7,Q2,0.78
equivocal,literal,G1,3.7,Q1,0.50
equivocal,literal,G1,3.7,Q2,0.50
equivocal,pragmatic,G1,3.7,Q1,0.87
equivocal,pragmatic,G1,3.7,Q2,0.13
equivocal,explicit,G1,3.7,Q1,0.78
equivocal,explicit,G1,3.7,Q2,0.22
equivocal,literal,G2,3.8,Q1,0.50
equivocal,literal,G2,3.8,Q2,0.50
equivocal,pragmatic,G2,3.8,Q1,0.50
equivocal,pragmatic,G2,3.8,Q2,0.50
equivocal,explicit,G2,3.8,Q1,0.50
equivocal,explicit,G2,3.8,Q2,0.50
equivocal,literal,G3,3.8,Q1,0.50
equivocal,literal,G3,3.8,Q2,0.50
equivocal,pragmatic,G3,3.8,Q1,0.50
equivocal,pragmatic,G3,3.8,Q2,0.50
equivocal,explicit,G3,3.8,Q1,0.50
equivocal,explicit,G3,3.8,Q2,0.50
equivocal,literal,G4,3.8,Q1,0.50
equivocal,literal,G4,3.8,Q2,0.50
equivocal,pragmatic,G4,3.8,Q1,0.13
equivocal,pragmatic,G4,3.8,Q2,0.87
equivocal,explicit,G4,3.8,Q1,0.21
equivocal,explicit,G4,3.8,Q2,0.79
equivocal,literal,G1,3.8,Q1,0.50
equivocal,literal,G1,3.8,Q2,0.50
equivocal,pragmatic,G1,3.8,Q1,0.87
equivocal,pragmatic,G1,3.8,Q2,0.13
equivocal,explicit,G1,3.8,Q1,0.79
equivocal,explicit,G1,3.8,Q2,0.21
equivocal,literal,G2,3.9,Q1,0.50
equivocal,literal,G2,3.9,Q2,0.50
equivocal,pragmatic,G2,3.9,Q1,0.50
equivocal,pragmatic,G2,3.9,Q2,0.50
equivocal,explicit,G2,3.9,Q1,0.50
equivocal,explicit,G2,3.9,Q2,0.50
equivocal,literal,G3,3.9,Q1,0.50
equivocal,literal,G3,3.9,Q2,0.50
equivocal,pragmatic,G3,3.9,Q1,0.50
equivocal,pragmatic,G3,3.9,Q2,0.50
equivocal,explicit,G3,3.9,Q1,0.50
equivocal,explicit,G3,3.9,Q2,0.50
equivocal,literal,G4,3.9,Q1,0.50
equivocal,literal,G4,3.9,Q2,0.50
equivocal,pragmatic,G4,3.9,Q1,0.13
equivocal,pragmatic,G4,3.9,Q2,0.87
equivocal,explicit,G4,3.9,Q1,0.21
equivocal,explicit,G4,3.9,Q2,0.79
equivocal,literal,G1,3.9,Q1,0.50
equivocal,literal,G1,3.9,Q2,0.50
equivocal,pragmatic,G1,3.9,Q1,0.87
equivocal,pragmatic,G1,3.9,Q2,0.13
equivocal,explicit,G1,3.9,Q1,0.79
equivocal,explicit,G1,3.9,Q2,0.21
equivocal,literal,G2,4.0,Q1,0.50
equivocal,literal,G2,4.0,Q2,0.50
equivocal,pragmatic,G2,4.0,Q1,0.50
equivocal,pragmatic,G2,4.0,Q2,0.50
equivocal,explicit,G2,4.0,Q1,0.50
equivocal,explicit,G2,4.0,Q2,0.50
equivocal,literal,G3,4.0,Q1,0.50
equivocal,literal,G3,4.0,Q2,0.50
equivocal,pragmatic,G3,4.0,Q1,0.50
equivocal,pragmatic,G3,4.0,Q2,0.50
equivocal,explicit,G3,4.0,Q1,0.50
equivocal,explicit,G3,4.0,Q2,0.50
equivocal,literal,G4,4.0,Q1,0.50
equivocal,literal,G4,4.0,Q2,0.50
equivocal,pragmatic,G4,4.0,Q1,0.13
equivocal,pragmatic,G4,4.0,Q2,0.87
equivocal,explicit,G4,4.0,Q1,0.20
equivocal,explicit,G4,4.0,Q2,0.80
equivocal,literal,G1,4.0,Q1,0.50
equivocal,literal,G1,4.0,Q2,0.50
equivocal,pragmatic,G1,4.0,Q1,0.87
equivocal,pragmatic,G1,4.0,Q2,0.13
equivocal,explicit,G1,4.0,Q1,0.80
equivocal,explicit,G1,4.0,Q2,0.20
equivocal,literal,G2,4.1,Q1,0.50
equivocal,literal,G2,4.1,Q2,0.50
equivocal,pragmatic,G2,4.1,Q1,0.50
equivocal,pragmatic,G2,4.1,Q2,0.50
equivocal,explicit,G2,4.1,Q1,0.50
equivocal,explicit,G2,4.1,Q2,0.50
equivocal,literal,G3,4.1,Q1,0.50
equivocal,literal,G3,4.1,Q2,0.50
equivocal,pragmatic,G3,4.1,Q1,0.50
equivocal,pragmatic,G3,4.1,Q2,0.50
equivocal,explicit,G3,4.1,Q1,0.50
equivocal,explicit,G3,4.1,Q2,0.50
equivocal,literal,G4,4.1,Q1,0.50
equivocal,literal,G4,4.1,Q2,0.50
equivocal,pragmatic,G4,4.1,Q1,0.13
equivocal,pragmatic,G4,4.1,Q2,0.87
equivocal,explicit,G4,4.1,Q1,0.19
equivocal,explicit,G4,4.1,Q2,0.81
equivocal,literal,G1,4.1,Q1,0.50
equivocal,literal,G1,4.1,Q2,0.50
equivocal,pragmatic,G1,4.1,Q1,0.87
equivocal,pragmatic,G1,4.1,Q2,0.13
equivocal,explicit,G1,4.1,Q1,0.81
equivocal,explicit,G1,4.1,Q2,0.19
equivocal,literal,G2,4.2,Q1,0.50
equivocal,literal,G2,4.2,Q2,0.50
equivocal,pragmatic,G2,4.2,Q1,0.50
equivocal,pragmatic,G2,4.2,Q2,0.50
equivocal,explicit,G2,4.2,Q1,0.50
equivocal,explicit,G2,4.2,Q2,0.50
equivocal,literal,G3,4.2,Q1,0.50
equivocal,literal,G3,4.2,Q2,0.50
equivocal,pragmatic,G3,4.2,Q1,0.50
equivocal,pragmatic,G3,4.2,Q2,0.50
equivocal,explicit,G3,4.2,Q1,0.50
equivocal,explicit,G3,4.2,Q2,0.50
equivocal,literal,G4,4.2,Q1,0.50
equivocal,literal,G4,4.2,Q2,0.50
equivocal,pragmatic,G4,4.2,Q1,0.13
equivocal,pragmatic,G4,4.2,Q2,0.87
equivocal,explicit,G4,4.2,Q1,0.19
equivocal,explicit,G4,4.2,Q2,0.81
equivocal,literal,G1,4.2,Q1,0.50
equivocal,literal,G1,4.2,Q2,0.50
equivocal,pragmatic,G1,4.2,Q1,0.87
equivocal,pragmatic,G1,4.2,Q2,0.13
equivocal,explicit,G1,4.2,Q1,0.81
equivocal,explicit,G1,4.2,Q2,0.19
equivocal,literal,G2,4.3,Q1,0.50
equivocal,literal,G2,4.3,Q2,0.50
equivocal,pragmatic,G2,4.3,Q1,0.50
equivocal,pragmatic,G2,4.3,Q2,0.50
equivocal,explicit,G2,4.3,Q1,0.50
equivocal,explicit,G2,4.3,Q2,0.50
equivocal,literal,G3,4.3,Q1,0.50
equivocal,literal,G3,4.3,Q2,0.50
equivocal,pragmatic,G3,4.3,Q1,0.50
equivocal,pragmatic,G3,4.3,Q2,0.50
equivocal,explicit,G3,4.3,Q1,0.50
equivocal,explicit,G3,4.3,Q2,0.50
equivocal,literal,G4,4.3,Q1,0.50
equivocal,literal,G4,4.3,Q2,0.50
equivocal,pragmatic,G4,4.3,Q1,0.13
equivocal,pragmatic,G4,4.3,Q2,0.87
equivocal,explicit,G4,4.3,Q1,0.18
equivocal,explicit,G4,4.3,Q2,0.82
equivocal,literal,G1,4.3,Q1,0.50
equivocal,literal,G1,4.3,Q2,0.50
equivocal,pragmatic,G1,4.3,Q1,0.87
equivocal,pragmatic,G1,4.3,Q2,0.13
equivocal,explicit,G1,4.3,Q1,0.82
equivocal,explicit,G1,4.3,Q2,0.18
equivocal,literal,G2,4.4,Q1,0.50
equivocal,literal,G2,4.4,Q2,0.50
equivocal,pragmatic,G2,4.4,Q1,0.50
equivocal,pragmatic,G2,4.4,Q2,0.50
equivocal,explicit,G2,4.4,Q1,0.50
equivocal,explicit,G2,4.4,Q2,0.50
equivocal,literal,G3,4.4,Q1,0.50
equivocal,literal,G3,4.4,Q2,0.50
equivocal,pragmatic,G3,4.4,Q1,0.50
equivocal,pragmatic,G3,4.4,Q2,0.50
equivocal,explicit,G3,4.4,Q1,0.50
equivocal,explicit,G3,4.4,Q2,0.50
equivocal,literal,G4,4.4,Q1,0.50
equivocal,literal,G4,4.4,Q2,0.50
equivocal,pragmatic,G4,4.4,Q1,0.13
equivocal,pragmatic,G4,4.4,Q2,0.87
equivocal,explicit,G4,4.4,Q1,0.17
equivocal,explicit,G4,4.4,Q2,0.83
equivocal,literal,G1,4.4,Q1,0.50
equivocal,literal,G1,4.4,Q2,0.50
equivocal,pragmatic,G1,4.4,Q1,0.87
equivocal,pragmatic,G1,4.4,Q2,0.13
equivocal,explicit,G1,4.4,Q1,0.83
equivocal,explicit,G1,4.4,Q2,0.17
equivocal,literal,G2,4.5,Q1,0.50
equivocal,literal,G2,4.5,Q2,0.50
equivocal,pragmatic,G2,4.5,Q1,0.50
equivocal,pragmatic,G2,4.5,Q2,0.50
equivocal,explicit,G2,4.5,Q1,0.50
equivocal,explicit,G2,4.5,Q2,0.50
equivocal,literal,G3,4.5,Q1,0.50
equivocal,literal,G3,4.5,Q2,0.50
equivocal,pragmatic,G3,4.5,Q1,0.50
equivocal,pragmatic,G3,4.5,Q2,0.50
equivocal,explicit,G3,4.5,Q1,0.50
equivocal,explicit,G3,4.5,Q2,0.50
equivocal,literal,G4,4.5,Q1,0.50
equivocal,literal,G4,4.5,Q2,0.50
equivocal,pragmatic,G4,4.5,Q1,0.13
equivocal,pragmatic,G4,4.5,Q2,0.87
equivocal,explicit,G4,4.5,Q1,0.17
equivocal,explicit,G4,4.5,Q2,0.83
equivocal,literal,G1,4.5,Q1,0.50
equivocal,literal,G1,4.5,Q2,0.50
equivocal,pragmatic,G1,4.5,Q1,0.87
equivocal,pragmatic,G1,4.5,Q2,0.13
equivocal,explicit,G1,4.5,Q1,0.83
