paramType,parameter,item1,item2,value,prob
predictive,tomatos,equivocal,plants,whereIsPlant?,0.7460539100792948,0.008000000000000018
predictive,tomatos,equivocal,plants,whereIsFood?,0.2539460899207046,0.008000000000000018
parameter,alpha,global,global,global,10.24780837353319,0.008000000000000018
parameter,beta,global,global,global,0.18068868853151798,0.008000000000000018
parameter,expVsPrag,global,global,global,false,0.008000000000000018
predictive,couch,branching,artifact,whereIsThing?,0.000016010172399125612,0.001000000000000002
predictive,couch,branching,artifact,whereIsSeat?,0.0004772781798214379,0.001000000000000002
predictive,couch,branching,artifact,whereIsFurniture?,0.00024440740804798476,0.001000000000000002
predictive,couch,branching,artifact,whereIsCouch?,0.999262304239733,0.001000000000000002
predictive,chair,branching,artifact,whereIsThing?,0.011697283767029866,0.001000000000000002
predictive,chair,branching,artifact,whereIsSeat?,0.9601564933355472,0.001000000000000002
predictive,chair,branching,artifact,whereIsFurniture?,0.027687622846626292,0.001000000000000002
predictive,chair,branching,artifact,whereIsCouch?,0.00045860005079605506,0.001000000000000002
predictive,table,branching,artifact,whereIsThing?,0.2933063303560027,0.001000000000000002
predictive,table,branching,artifact,whereIsSeat?,0.010136245200270854,0.001000000000000002
predictive,table,branching,artifact,whereIsFurniture?,0.6864211792434561,0.001000000000000002
predictive,table,branching,artifact,whereIsCouch?,0.010136245200270854,0.001000000000000002
predictive,lawnmower,branching,artifact,whereIsThing?,0.965739552373253,0.001000000000000002
predictive,lawnmower,branching,artifact,whereIsSeat?,0.01142014920891553,0.001000000000000002
predictive,lawnmower,branching,artifact,whereIsFurniture?,0.01142014920891553,0.001000000000000002
predictive,lawnmower,branching,artifact,whereIsCouch?,0.01142014920891553,0.001000000000000002
predictive,dalmatian,branching,animals,whereIsPet?,0.00012025215468053634,0.001000000000000002
predictive,dalmatian,branching,animals,whereIsDog?,0.0020284733714098055,0.001000000000000002
predictive,dalmatian,branching,animals,whereIsDalmatian?,0.9978126093593381,0.001000000000000002
predictive,dalmatian,branching,animals,whereIsAnimal?,0.000038665114572151364,0.001000000000000002
predictive,poodle,branching,animals,whereIsPet?,0.11904193611877685,0.001000000000000002
predictive,poodle,branching,animals,whereIsDog?,0.8408179145606516,0.001000000000000002
predictive,poodle,branching,animals,whereIsDalmatian?,0.0017093156910351131,0.001000000000000002
predictive,poodle,branching,animals,whereIsAnimal?,0.03843083362953594,0.001000000000000002
predictive,siamese cat,branching,animals,whereIsPet?,0.7632125650057874,0.001000000000000002
predictive,siamese cat,branching,animals,whereIsDog?,0.006405707340384271,0.001000000000000002
predictive,siamese cat,branching,animals,whereIsDalmatian?,0.006405707340384271,0.001000000000000002
predictive,siamese cat,branching,animals,whereIsAnimal?,0.22397602031344402,0.001000000000000002
predictive,whale,branching,animals,whereIsPet?,0.02791152519392741,0.001000000000000002
predictive,whale,branching,animals,whereIsDog?,0.02791152519392741,0.001000000000000002
predictive,whale,branching,animals,whereIsDalmatian?,0.02791152519392741,0.001000000000000002
predictive,whale,branching,animals,whereIsAnimal?,0.9162654244182179,0.001000000000000002
predictive,cottage,branching,places,whereIsPlace?,0.012958367121211817,0.001000000000000002
predictive,cottage,branching,places,whereIsMansion?,0.00048707782319210057,0.001000000000000002
predictive,cottage,branching,places,whereIsHouse?,0.9596124233309885,0.001000000000000002
predictive,cottage,branching,places,whereIsBuilding?,0.0269421317246089,0.001000000000000002
predictive,mansion,branching,places,whereIsPlace?,0.000043023127301481596,0.001000000000000002
predictive,mansion,branching,places,whereIsMansion?,0.9993876198443611,0.001000000000000002
predictive,mansion,branching,places,whereIsHouse?,0.0005072668241509683,0.001000000000000002
predictive,mansion,branching,places,whereIsBuilding?,0.00006209020418540053,0.001000000000000002
predictive,office,branching,places,whereIsPlace?,0.08873596577522899,0.001000000000000002
predictive,office,branching,places,whereIsMansion?,0.0031102278994974645,0.001000000000000002
predictive,office,branching,places,whereIsHouse?,0.0031102278994974645,0.001000000000000002
predictive,office,branching,places,whereIsBuilding?,0.9050435784257768,0.001000000000000002
predictive,park,branching,places,whereIsPlace?,0.9107238663376903,0.001000000000000002
predictive,park,branching,places,whereIsMansion?,0.029758711220770086,0.001000000000000002
predictive,park,branching,places,whereIsHouse?,0.029758711220770086,0.001000000000000002
predictive,park,branching,places,whereIsBuilding?,0.029758711220770086,0.001000000000000002
predictive,carrot,branching,plants,whereIsPlant?,0.00001792563844066776,0.001000000000000002
predictive,carrot,branching,plants,whereIsLiving plant?,0.00004523872175317812,0.001000000000000002
predictive,carrot,branching,plants,whereIsFood?,0.0007119514822224183,0.001000000000000002
predictive,carrot,branching,plants,whereIsCarrot?,0.9992248841575848,0.001000000000000002
predictive,dead flower,branching,plants,whereIsPlant?,0.8878526362702891,0.001000000000000002
predictive,dead flower,branching,plants,whereIsLiving plant?,0.038495954795786005,0.001000000000000002
predictive,dead flower,branching,plants,whereIsFood?,0.037907950138911586,0.001000000000000002
predictive,dead flower,branching,plants,whereIsCarrot?,0.03574345879501329,0.001000000000000002
predictive,tomatos,branching,plants,whereIsPlant?,0.033098231042723254,0.001000000000000002
predictive,tomatos,branching,plants,whereIsLiving plant?,0.14413423371417464,0.001000000000000002
predictive,tomatos,branching,plants,whereIsFood?,0.8221462801262227,0.001000000000000002
predictive,tomatos,branching,plants,whereIsCarrot?,0.0006212551168793932,0.001000000000000002
predictive,sunflower,branching,plants,whereIsPlant?,0.31785670483258993,0.001000000000000002
predictive,sunflower,branching,plants,whereIsLiving plant?,0.6670511184643001,0.001000000000000002
predictive,sunflower,branching,plants,whereIsFood?,0.007546088351554747,0.001000000000000002
predictive,sunflower,branching,plants,whereIsCarrot?,0.007546088351554747,0.001000000000000002
predictive,iron skillet,overlapping,artifact,whereIsThing?,0.000032014375523152954,0.001000000000000002
predictive,iron skillet,overlapping,artifact,whereIsSkillet?,0.9983086251178332,0.001000000000000002
predictive,iron skillet,overlapping,artifact,whereIsSeat?,8.596346319010838e-7,0.001000000000000002
predictive,iron skillet,overlapping,artifact,whereIsMetal thing?,0.001658500872012792,0.001000000000000002
predictive,metal chair,overlapping,artifact,whereIsThing?,0.01892176004255514,0.001000000000000002
predictive,metal chair,overlapping,artifact,whereIsSkillet?,0.0007901459240687458,0.001000000000000002
predictive,metal chair,overlapping,artifact,whereIsSeat?,0.5046721299957968,0.001000000000000002
predictive,metal chair,overlapping,artifact,whereIsMetal thing?,0.4756159640375799,0.001000000000000002
predictive,wooden chair,overlapping,artifact,whereIsThing?,0.00950596556052408,0.001000000000000002
predictive,wooden chair,overlapping,artifact,whereIsSkillet?,0.000544158620382559,0.001000000000000002
predictive,wooden chair,overlapping,artifact,whereIsSeat?,0.9894057171987112,0.001000000000000002
predictive,wooden chair,overlapping,artifact,whereIsMetal thing?,0.000544158620382559,0.001000000000000002
predictive,wooden ruler,overlapping,artifact,whereIsThing?,0.9613107582423102,0.001000000000000002
predictive,wooden ruler,overlapping,artifact,whereIsSkillet?,0.012896413919229873,0.001000000000000002
predictive,wooden ruler,overlapping,artifact,whereIsSeat?,0.012896413919229873,0.001000000000000002
predictive,wooden ruler,overlapping,artifact,whereIsMetal thing?,0.012896413919229873,0.001000000000000002
predictive,golden retriever,overlapping,animals,whereIsPet?,0.9632712827268084,0.001000000000000002
predictive,golden retriever,overlapping,animals,whereIsLion?,0.0010368362993129776,0.001000000000000002
predictive,golden retriever,overlapping,animals,whereIsCat?,0.0011010114928759057,0.001000000000000002
predictive,golden retriever,overlapping,animals,whereIsAnimal?,0.03459086948100471,0.001000000000000002
predictive,house cat,overlapping,animals,whereIsPet?,0.26852402043076795,0.001000000000000002
predictive,house cat,overlapping,animals,whereIsLion?,0.0002148179862126523,0.001000000000000002
predictive,house cat,overlapping,animals,whereIsCat?,0.7249645936028242,0.001000000000000002
predictive,house cat,overlapping,animals,whereIsAnimal?,0.00629656798019461,0.001000000000000002
predictive,lion,overlapping,animals,whereIsPet?,8.608058437485938e-7,0.001000000000000002
predictive,lion,overlapping,animals,whereIsLion?,0.9996687737738079,0.001000000000000002
predictive,lion,overlapping,animals,whereIsCat?,0.0002789512499271392,0.001000000000000002
predictive,lion,overlapping,animals,whereIsAnimal?,0.00005141417042035964,0.001000000000000002
predictive,whale,overlapping,animals,whereIsPet?,0.04369996567471931,0.001000000000000002
predictive,whale,overlapping,animals,whereIsLion?,0.04369996567471931,0.001000000000000002
predictive,whale,overlapping,animals,whereIsCat?,0.04369996567471931,0.001000000000000002
predictive,whale,overlapping,animals,whereIsAnimal?,0.8689001029758422,0.001000000000000002
predictive,diner,overlapping,places,whereIsRestaurant?,0.0018773045291484538,0.001000000000000002
predictive,diner,overlapping,places,whereIsPlace?,0.00003758239111667451,0.001000000000000002
predictive,diner,overlapping,places,whereIsDiner?,0.9980841068249207,0.001000000000000002
predictive,diner,overlapping,places,whereIsBar?,0.0000010062548160969503,0.001000000000000002
predictive,dive bar,overlapping,places,whereIsRestaurant?,0.0021359495286735093,0.001000000000000002
predictive,dive bar,overlapping,places,whereIsPlace?,0.05199779878110966,0.001000000000000002
predictive,dive bar,overlapping,places,whereIsDiner?,0.0020308302594289093,0.001000000000000002
predictive,dive bar,overlapping,places,whereIsBar?,0.9438354214307885,0.001000000000000002
predictive,hotel lobby,overlapping,places,whereIsRestaurant?,0.18944105774000206,0.001000000000000002
predictive,hotel lobby,overlapping,places,whereIsPlace?,0.010358062177170679,0.001000000000000002
predictive,hotel lobby,overlapping,places,whereIsDiner?,0.00037476502915326974,0.001000000000000002
predictive,hotel lobby,overlapping,places,whereIsBar?,0.7998261150536748,0.001000000000000002
predictive,park,overlapping,places,whereIsRestaurant?,0.024674482140355516,0.001000000000000002
predictive,park,overlapping,places,whereIsPlace?,0.9259765535789332,0.001000000000000002
predictive,park,overlapping,places,whereIsDiner?,0.024674482140355516,0.001000000000000002
predictive,park,overlapping,places,whereIsBar?,0.024674482140355516,0.001000000000000002
predictive,carrots,overlapping,plants,whereIsPlant?,0.00001725104112514121,0.001000000000000002
predictive,carrots,overlapping,plants,whereIsLeaves?,8.582630537418543e-7,0.001000000000000002
predictive,carrots,overlapping,plants,whereIsFood?,0.0032661031110134326,0.001000000000000002
predictive,carrots,overlapping,plants,whereIsCarrots?,0.9967157875848062,0.001000000000000002
predictive,lettuce,overlapping,plants,whereIsPlant?,0.03335712374180532,0.001000000000000002
predictive,lettuce,overlapping,plants,whereIsLeaves?,0.5827436976448983,0.001000000000000002
predictive,lettuce,overlapping,plants,whereIsFood?,0.38264530160487237,0.001000000000000002
predictive,lettuce,overlapping,plants,whereIsCarrots?,0.0012538770084245387,0.001000000000000002
predictive,oak,overlapping,plants,whereIsPlant?,0.024070908041008404,0.001000000000000002
predictive,oak,overlapping,plants,whereIsLeaves?,0.9751485926544318,0.001000000000000002
predictive,oak,overlapping,plants,whereIsFood?,0.00039024965227915263,0.001000000000000002
predictive,oak,overlapping,plants,whereIsCarrots?,0.00039024965227915263,0.001000000000000002
predictive,flower,overlapping,plants,whereIsPlant?,0.9214875873369233,0.001000000000000002
predictive,flower,overlapping,plants,whereIsLeaves?,0.026170804221025475,0.001000000000000002
predictive,flower,overlapping,plants,whereIsFood?,0.026170804221025475,0.001000000000000002
predictive,flower,overlapping,plants,whereIsCarrots?,0.026170804221025475,0.001000000000000002
predictive,iron skillet,equivocal,artifact,whereIsSeat?,0.007094359286979279,0.001000000000000002
predictive,iron skillet,equivocal,artifact,whereIsMetal thing?,0.9929056407130211,0.001000000000000002
predictive,metal chair,equivocal,artifact,whereIsSeat?,0.4256133353138241,0.001000000000000002
predictive,metal chair,equivocal,artifact,whereIsMetal thing?,0.5743866646861765,0.001000000000000002
predictive,metal stool,equivocal,artifact,whereIsSeat?,0.42481160090509495,0.001000000000000002
predictive,metal stool,equivocal,artifact,whereIsMetal thing?,0.5751883990949053,0.001000000000000002
predictive,wooden chair,equivocal,artifact,whereIsSeat?,0.9961050001123875,0.001000000000000002
predictive,wooden chair,equivocal,artifact,whereIsMetal thing?,0.0038949998876127673,0.001000000000000002
predictive,angler fish,equivocal,animals,whereIsPet?,0.017054609898573964,0.001000000000000002
predictive,angler fish,equivocal,animals,whereIsFish?,0.9829453901014257,0.001000000000000002
predictive,betta fish,equivocal,animals,whereIsPet?,0.3697756261781505,0.001000000000000002
predictive,betta fish,equivocal,animals,whereIsFish?,0.6302243738218495,0.001000000000000002
predictive,goldfish,equivocal,animals,whereIsPet?,0.19239651839295296,0.001000000000000002
predictive,goldfish,equivocal,animals,whereIsFish?,0.8076034816070462,0.001000000000000002
predictive,dalmatian,equivocal,animals,whereIsPet?,0.9975806287304059,0.001000000000000002
predictive,dalmatian,equivocal,animals,whereIsFish?,0.0024193712695944635,0.001000000000000002
predictive,ice hotel room,equivocal,places,whereIsOutdoor place?,0.017486775902918708,0.001000000000000002
predictive,ice hotel room,equivocal,places,whereIsCold place?,0.9825132240970813,0.001000000000000002
predictive,snowy forest,equivocal,places,whereIsOutdoor place?,0.4569312185089461,0.001000000000000002
predictive,snowy forest,equivocal,places,whereIsCold place?,0.5430687814910539,0.001000000000000002
