type,domain,modelLevel,utterance,rationality,response,modelProb
overlapping,artifact,pragmatic,seat,4.2,metal chair,0.28
overlapping,artifact,pragmatic,seat,4.2,wooden chair,0.65
overlapping,artifact,pragmatic,seat,4.2,wooden ruler,0.06
overlapping,artifact,explicit,seat,4.2,iron skillet,0.01
overlapping,artifact,explicit,seat,4.2,metal chair,0.29
overlapping,artifact,explicit,seat,4.2,wooden chair,0.69
overlapping,artifact,explicit,seat,4.2,wooden ruler,0.01
overlapping,artifact,literal,metal thing,4.2,wooden ruler,0.25
overlapping,artifact,literal,metal thing,4.2,wooden chair,0.25
overlapping,artifact,literal,metal thing,4.2,metal chair,0.25
overlapping,artifact,literal,metal thing,4.2,iron skillet,0.25
overlapping,artifact,pragmatic,metal thing,4.2,iron skillet,0.33
overlapping,artifact,pragmatic,metal thing,4.2,metal chair,0.50
overlapping,artifact,pragmatic,metal thing,4.2,wooden chair,0.07
overlapping,artifact,pragmatic,metal thing,4.2,wooden ruler,0.10
overlapping,artifact,explicit,metal thing,4.2,iron skillet,0.71
overlapping,artifact,explicit,metal thing,4.2,metal chair,0.27
overlapping,artifact,explicit,metal thing,4.2,wooden chair,0.01
overlapping,artifact,explicit,metal thing,4.2,wooden ruler,0.01
overlapping,artifact,literal,thing,4.3,wooden ruler,0.25
overlapping,artifact,literal,thing,4.3,wooden chair,0.25
overlapping,artifact,literal,thing,4.3,metal chair,0.25
overlapping,artifact,literal,thing,4.3,iron skillet,0.25
overlapping,artifact,pragmatic,thing,4.3,iron skillet,0.04
overlapping,artifact,pragmatic,thing,4.3,metal chair,0.17
overlapping,artifact,pragmatic,thing,4.3,wooden chair,0.04
overlapping,artifact,pragmatic,thing,4.3,wooden ruler,0.75
overlapping,artifact,explicit,thing,4.3,iron skillet,0.30
overlapping,artifact,explicit,thing,4.3,metal chair,0.13
overlapping,artifact,explicit,thing,4.3,wooden chair,0.01
overlapping,artifact,explicit,thing,4.3,wooden ruler,0.56
overlapping,artifact,literal,skillet,4.3,wooden ruler,0.25
overlapping,artifact,literal,skillet,4.3,wooden chair,0.25
overlapping,artifact,literal,skillet,4.3,metal chair,0.25
overlapping,artifact,literal,skillet,4.3,iron skillet,0.25
overlapping,artifact,pragmatic,skillet,4.3,iron skillet,0.77
overlapping,artifact,pragmatic,skillet,4.3,metal chair,0.11
overlapping,artifact,pragmatic,skillet,4.3,wooden chair,0.05
overlapping,artifact,pragmatic,skillet,4.3,wooden ruler,0.07
overlapping,artifact,explicit,skillet,4.3,iron skillet,0.97
overlapping,artifact,explicit,skillet,4.3,metal chair,0.01
overlapping,artifact,explicit,skillet,4.3,wooden chair,0.01
overlapping,artifact,explicit,skillet,4.3,wooden ruler,0.01
overlapping,artifact,literal,seat,4.3,wooden ruler,0.25
overlapping,artifact,literal,seat,4.3,wooden chair,0.25
overlapping,artifact,literal,seat,4.3,metal chair,0.25
overlapping,artifact,literal,seat,4.3,iron skillet,0.25
overlapping,artifact,pragmatic,seat,4.3,iron skillet,0.01
overlapping,artifact,pragmatic,seat,4.3,metal chair,0.28
overlapping,artifact,pragmatic,seat,4.3,wooden chair,0.65
overlapping,artifact,pragmatic,seat,4.3,wooden ruler,0.05
overlapping,artifact,explicit,seat,4.3,iron skillet,0.01
overlapping,artifact,explicit,seat,4.3,metal chair,0.29
overlapping,artifact,explicit,seat,4.3,wooden chair,0.69
overlapping,artifact,explicit,seat,4.3,wooden ruler,0.01
overlapping,artifact,literal,metal thing,4.3,wooden ruler,0.25
overlapping,artifact,literal,metal thing,4.3,wooden chair,0.25
overlapping,artifact,literal,metal thing,4.3,metal chair,0.25
overlapping,artifact,literal,metal thing,4.3,iron skillet,0.25
overlapping,artifact,pragmatic,metal thing,4.3,iron skillet,0.33
overlapping,artifact,pragmatic,metal thing,4.3,metal chair,0.51
overlapping,artifact,pragmatic,metal thing,4.3,wooden chair,0.06
overlapping,artifact,pragmatic,metal thing,4.3,wooden ruler,0.10
overlapping,artifact,explicit,metal thing,4.3,iron skillet,0.71
overlapping,artifact,explicit,metal thing,4.3,metal chair,0.27
overlapping,artifact,explicit,metal thing,4.3,wooden chair,0.01
overlapping,artifact,explicit,metal thing,4.3,wooden ruler,0.01
overlapping,artifact,literal,thing,4.4,wooden ruler,0.25
overlapping,artifact,literal,thing,4.4,wooden chair,0.25
overlapping,artifact,literal,thing,4.4,metal chair,0.25
overlapping,artifact,literal,thing,4.4,iron skillet,0.25
overlapping,artifact,pragmatic,thing,4.4,iron skillet,0.03
overlapping,artifact,pragmatic,thing,4.4,metal chair,0.17
overlapping,artifact,pragmatic,thing,4.4,wooden chair,0.04
overlapping,artifact,pragmatic,thing,4.4,wooden ruler,0.76
overlapping,artifact,explicit,thing,4.4,iron skillet,0.30
overlapping,artifact,explicit,thing,4.4,metal chair,0.13
overlapping,artifact,explicit,thing,4.4,wooden chair,0.01
overlapping,artifact,explicit,thing,4.4,wooden ruler,0.56
overlapping,artifact,literal,skillet,4.4,wooden ruler,0.25
overlapping,artifact,literal,skillet,4.4,wooden chair,0.25
overlapping,artifact,literal,skillet,4.4,metal chair,0.25
overlapping,artifact,literal,skillet,4.4,iron skillet,0.25
overlapping,artifact,pragmatic,skillet,4.4,iron skillet,0.78
overlapping,artifact,pragmatic,skillet,4.4,metal chair,0.11
overlapping,artifact,pragmatic,skillet,4.4,wooden chair,0.04
overlapping,artifact,pragmatic,skillet,4.4,wooden ruler,0.07
overlapping,artifact,explicit,skillet,4.4,iron skillet,0.98
overlapping,artifact,explicit,skillet,4.4,metal chair,0.01
overlapping,artifact,explicit,skillet,4.4,wooden chair,0.01
overlapping,artifact,explicit,skillet,4.4,wooden ruler,0.01
overlapping,artifact,literal,seat,4.4,wooden ruler,0.25
overlapping,artifact,literal,seat,4.4,wooden chair,0.25
overlapping,artifact,literal,seat,4.4,metal chair,0.25
overlapping,artifact,literal,seat,4.4,iron skillet,0.25
overlapping,artifact,pragmatic,seat,4.4,iron skillet,0.01
overlapping,artifact,pragmatic,seat,4.4,metal chair,0.28
overlapping,artifact,pragmatic,seat,4.4,wooden chair,0.66
overlapping,artifact,pragmatic,seat,4.4,wooden ruler,0.05
overlapping,artifact,explicit,seat,4.4,iron skillet,0.01
overlapping,artifact,explicit,seat,4.4,metal chair,0.29
overlapping,artifact,explicit,seat,4.4,wooden chair,0.69
overlapping,artifact,explicit,seat,4.4,wooden ruler,0.01
overlapping,artifact,literal,metal thing,4.4,wooden ruler,0.25
overlapping,artifact,literal,metal thing,4.4,wooden chair,0.25
overlapping,artifact,literal,metal thing,4.4,metal chair,0.25
overlapping,artifact,literal,metal thing,4.4,iron skillet,0.25
overlapping,artifact,pragmatic,metal thing,4.4,iron skillet,0.33
overlapping,artifact,pragmatic,metal thing,4.4,metal chair,0.52
overlapping,artifact,pragmatic,metal thing,4.4,wooden chair,0.06
overlapping,artifact,pragmatic,metal thing,4.4,wooden ruler,0.09
overlapping,artifact,explicit,metal thing,4.4,iron skillet,0.72
overlapping,artifact,explicit,metal thing,4.4,metal chair,0.27
overlapping,artifact,explicit,metal thing,4.4,wooden chair,0.01
overlapping,artifact,explicit,metal thing,4.4,wooden ruler,0.01
overlapping,artifact,literal,thing,4.5,wooden ruler,0.25
overlapping,artifact,literal,thing,4.5,wooden chair,0.25
overlapping,artifact,literal,thing,4.5,metal chair,0.25
overlapping,artifact,literal,thing,4.5,iron skillet,0.25
overlapping,artifact,pragmatic,thing,4.5,iron skillet,0.03
overlapping,artifact,pragmatic,thing,4.5,metal chair,0.16
overlapping,artifact,pragmatic,thing,4.5,wooden chair,0.03
overlapping,artifact,pragmatic,thing,4.5,wooden ruler,0.77
overlapping,artifact,explicit,thing,4.5,iron skillet,0.30
overlapping,artifact,explicit,thing,4.5,metal chair,0.13
overlapping,artifact,explicit,thing,4.5,wooden chair,0.01
overlapping,artifact,explicit,thing,4.5,wooden ruler,0.57
overlapping,artifact,literal,skillet,4.5,wooden ruler,0.25
overlapping,artifact,literal,skillet,4.5,wooden chair,0.25
overlapping,artifact,literal,skillet,4.5,metal chair,0.25
overlapping,artifact,literal,skillet,4.5,iron skillet,0.25
overlapping,artifact,pragmatic,skillet,4.5,iron skillet,0.79
overlapping,artifact,pragmatic,skillet,4.5,metal chair,0.11
overlapping,artifact,pragmatic,skillet,4.5,wooden chair,0.04
overlapping,artifact,pragmatic,skillet,4.5,wooden ruler,0.06
overlapping,artifact,explicit,skillet,4.5,iron skillet,0.98
overlapping,artifact,explicit,skillet,4.5,metal chair,0.01
overlapping,artifact,explicit,skillet,4.5,wooden chair,0.01
overlapping,artifact,explicit,skillet,4.5,wooden ruler,0.01
overlapping,artifact,literal,seat,4.5,wooden ruler,0.25
overlapping,artifact,literal,seat,4.5,wooden chair,0.25
overlapping,artifact,literal,seat,4.5,metal chair,0.25
overlapping,artifact,literal,seat,4.5,iron skillet,0.25
overlapping,artifact,pragmatic,seat,4.5,iron skillet,0.01
overlapping,artifact,pragmatic,seat,4.5,metal chair,0.28
overlapping,artifact,pragmatic,seat,4.5,wooden chair,0.66
overlapping,artifact,pragmatic,seat,4.5,wooden ruler,0.05
overlapping,artifact,explicit,seat,4.5,iron skillet,0.01
overlapping,artifact,explicit,seat,4.5,metal chair,0.29
overlapping,artifact,explicit,seat,4.5,wooden chair,0.69
overlapping,artifact,explicit,seat,4.5,wooden ruler,0.01
overlapping,artifact,literal,metal thing,4.5,wooden ruler,0.25
overlapping,artifact,literal,metal thing,4.5,wooden chair,0.25
overlapping,artifact,literal,metal thing,4.5,metal chair,0.25
overlapping,artifact,literal,metal thing,4.5,iron skillet,0.25
overlapping,artifact,pragmatic,metal thing,4.5,iron skillet,0.32
overlapping,artifact,pragmatic,metal thing,4.5,metal chair,0.53
overlapping,artifact,pragmatic,metal thing,4.5,wooden chair,0.05
overlapping,artifact,pragmatic,metal thing,4.5,wooden ruler,0.09
overlapping,artifact,explicit,metal thing,4.5,iron skillet,0.72
overlapping,artifact,explicit,metal thing,4.5,metal chair,0.27
overlapping,artifact,explicit,metal thing,4.5,wooden chair,0.01
overlapping,artifact,explicit,metal thing,4.5,wooden ruler,0.01
overlapping,artifact,literal,thing,4.6,wooden ruler,0.25
overlapping,artifact,literal,thing,4.6,wooden chair,0.25
overlapping,artifact,literal,thing,4.6,metal chair,0.25
overlapping,artifact,literal,thing,4.6,iron skillet,0.25
overlapping,artifact,pragmatic,thing,4.6,iron skillet,0.03
overlapping,artifact,pragmatic,thing,4.6,metal chair,0.16
overlapping,artifact,pragmatic,thing,4.6,wooden chair,0.03
overlapping,artifact,pragmatic,thing,4.6,wooden ruler,0.78
overlapping,artifact,explicit,thing,4.6,iron skillet,0.30
overlapping,artifact,explicit,thing,4.6,metal chair,0.13
overlapping,artifact,explicit,thing,4.6,wooden chair,0.01
overlapping,artifact,explicit,thing,4.6,wooden ruler,0.57
overlapping,artifact,literal,skillet,4.6,wooden ruler,0.25
overlapping,artifact,literal,skillet,4.6,wooden chair,0.25
overlapping,artifact,literal,skillet,4.6,metal chair,0.25
overlapping,artifact,literal,skillet,4.6,iron skillet,0.25
overlapping,artifact,pragmatic,skillet,4.6,iron skillet,0.80
overlapping,artifact,pragmatic,skillet,4.6,metal chair,0.10
overlapping,artifact,pragmatic,skillet,4.6,wooden chair,0.04
overlapping,artifact,pragmatic,skillet,4.6,wooden ruler,0.06
overlapping,artifact,explicit,skillet,4.6,iron skillet,0.98
overlapping,artifact,explicit,skillet,4.6,metal chair,0.01
overlapping,artifact,explicit,skillet,4.6,wooden chair,0.01
overlapping,artifact,explicit,skillet,4.6,wooden ruler,0.01
overlapping,artifact,literal,seat,4.6,wooden ruler,0.25
overlapping,artifact,literal,seat,4.6,wooden chair,0.25
overlapping,artifact,literal,seat,4.6,metal chair,0.25
overlapping,artifact,literal,seat,4.6,iron skillet,0.25
overlapping,artifact,pragmatic,seat,4.6,iron skillet,0.01
overlapping,artifact,pragmatic,seat,4.6,metal chair,0.29
overlapping,artifact,pragmatic,seat,4.6,wooden chair,0.66
overlapping,artifact,pragmatic,seat,4.6,wooden ruler,0.04
overlapping,artifact,explicit,seat,4.6,iron skillet,0.01
overlapping,artifact,explicit,seat,4.6,metal chair,0.29
overlapping,artifact,explicit,seat,4.6,wooden chair,0.70
overlapping,artifact,explicit,seat,4.6,wooden ruler,0.01
overlapping,artifact,literal,metal thing,4.6,wooden ruler,0.25
overlapping,artifact,literal,metal thing,4.6,wooden chair,0.25
overlapping,artifact,literal,metal thing,4.6,metal chair,0.25
overlapping,artifact,literal,metal thing,4.6,iron skillet,0.25
overlapping,artifact,pragmatic,metal thing,4.6,iron skillet,0.32
overlapping,artifact,pragmatic,metal thing,4.6,metal chair,0.54
overlapping,artifact,pragmatic,metal thing,4.6,wooden chair,0.05
overlapping,artifact,pragmatic,metal thing,4.6,wooden ruler,0.08
overlapping,artifact,explicit,metal thing,4.6,iron skillet,0.72
overlapping,artifact,explicit,metal thing,4.6,metal chair,0.27
overlapping,artifact,explicit,metal thing,4.6,wooden chair,0.01
overlapping,artifact,explicit,metal thing,4.6,wooden ruler,0.01
overlapping,artifact,literal,thing,4.7,wooden ruler,0.25
overlapping,artifact,literal,thing,4.7,wooden chair,0.25
overlapping,artifact,literal,thing,4.7,metal chair,0.25
overlapping,artifact,literal,thing,4.7,iron skillet,0.25
overlapping,artifact,pragmatic,thing,4.7,iron skillet,0.03
overlapping,artifact,pragmatic,thing,4.7,metal chair,0.16
overlapping,artifact,pragmatic,thing,4.7,wooden chair,0.03
overlapping,artifact,pragmatic,thing,4.7,wooden ruler,0.79
overlapping,artifact,explicit,thing,4.7,iron skillet,0.30
overlapping,artifact,explicit,thing,4.7,metal chair,0.13
overlapping,artifact,explicit,thing,4.7,wooden chair,0.01
overlapping,artifact,explicit,thing,4.7,wooden ruler,0.57
overlapping,artifact,literal,skillet,4.7,wooden ruler,0.25
overlapping,artifact,literal,skillet,4.7,wooden chair,0.25
overlapping,artifact,literal,skillet,4.7,metal chair,0.25
overlapping,artifact,literal,skillet,4.7,iron skillet,0.25
overlapping,artifact,pragmatic,skillet,4.7,iron skillet,0.81
overlapping,artifact,pragmatic,skillet,4.7,metal chair,0.10
overlapping,artifact,pragmatic,skillet,4.7,wooden chair,0.03
overlapping,artifact,pragmatic,skillet,4.7,wooden ruler,0.05
overlapping,artifact,explicit,skillet,4.7,iron skillet,0.98
overlapping,artifact,explicit,skillet,4.7,metal chair,0.01
overlapping,artifact,explicit,skillet,4.7,wooden chair,0.01
overlapping,artifact,explicit,skillet,4.7,wooden ruler,0.01
overlapping,artifact,literal,seat,4.7,wooden ruler,0.25
overlapping,artifact,literal,seat,4.7,wooden chair,0.25
overlapping,artifact,literal,seat,4.7,metal chair,0.25
overlapping,artifact,literal,seat,4.7,iron skillet,0.25
overlapping,artifact,pragmatic,seat,4.7,iron skillet,0.01
overlapping,artifact,pragmatic,seat,4.7,metal chair,0.29
overlapping,artifact,pragmatic,seat,4.7,wooden chair,0.66
overlapping,artifact,pragmatic,seat,4.7,wooden ruler,0.04
overlapping,artifact,explicit,seat,4.7,iron skillet,0.01
overlapping,artifact,explicit,seat,4.7,metal chair,0.29
overlapping,artifact,explicit,seat,4.7,wooden chair,0.70
overlapping,artifact,explicit,seat,4.7,wooden ruler,0.01
overlapping,artifact,literal,metal thing,4.7,wooden ruler,0.25
overlapping,artifact,literal,metal thing,4.7,wooden chair,0.25
overlapping,artifact,literal,metal thing,4.7,metal chair,0.25
overlapping,artifact,literal,metal thing,4.7,iron skillet,0.25
overlapping,artifact,pragmatic,metal thing,4.7,iron skillet,0.32
overlapping,artifact,pragmatic,metal thing,4.7,metal chair,0.56
overlapping,artifact,pragmatic,metal thing,4.7,wooden chair,0.05
overlapping,artifact,pragmatic,metal thing,4.7,wooden ruler,0.08
overlapping,artifact,explicit,metal thing,4.7,iron skillet,0.72
overlapping,artifact,explicit,metal thing,4.7,metal chair,0.27
overlapping,artifact,explicit,metal thing,4.7,wooden chair,0.01
overlapping,artifact,explicit,metal thing,4.7,wooden ruler,0.01
overlapping,artifact,literal,thing,4.8,wooden ruler,0.25
overlapping,artifact,literal,thing,4.8,wooden chair,0.25
overlapping,artifact,literal,thing,4.8,metal chair,0.25
overlapping,artifact,literal,thing,4.8,iron skillet,0.25
overlapping,artifact,pragmatic,thing,4.8,iron skillet,0.02
overlapping,artifact,pragmatic,thing,4.8,metal chair,0.16
overlapping,artifact,pragmatic,thing,4.8,wooden chair,0.03
overlapping,artifact,pragmatic,thing,4.8,wooden ruler,0.79
overlapping,artifact,explicit,thing,4.8,iron skillet,0.30
overlapping,artifact,explicit,thing,4.8,metal chair,0.13
overlapping,artifact,explicit,thing,4.8,wooden chair,0.01
overlapping,artifact,explicit,thing,4.8,wooden ruler,0.57
overlapping,artifact,literal,skillet,4.8,wooden ruler,0.25
overlapping,artifact,literal,skillet,4.8,wooden chair,0.25
overlapping,artifact,literal,skillet,4.8,metal chair,0.25
overlapping,artifact,literal,skillet,4.8,iron skillet,0.25
overlapping,artifact,pragmatic,skillet,4.8,iron skillet,0.82
overlapping,artifact,pragmatic,skillet,4.8,metal chair,0.10
overlapping,artifact,pragmatic,skillet,4.8,wooden chair,0.03
overlapping,artifact,pragmatic,skillet,4.8,wooden ruler,0.05
overlapping,artifact,explicit,skillet,4.8,iron skillet,0.98
overlapping,artifact,explicit,skillet,4.8,metal chair,0.01
overlapping,artifact,explicit,skillet,4.8,wooden chair,0.01
overlapping,artifact,explicit,skillet,4.8,wooden ruler,0.01
overlapping,artifact,literal,seat,4.8,wooden ruler,0.25
overlapping,artifact,literal,seat,4.8,wooden chair,0.25
overlapping,artifact,literal,seat,4.8,metal chair,0.25
overlapping,artifact,literal,seat,4.8,iron skillet,0.25
overlapping,artifact,pragmatic,seat,4.8,iron skillet,0.01
overlapping,artifact,pragmatic,seat,4.8,metal chair,0.29
overlapping,artifact,pragmatic,seat,4.8,wooden chair,0.67
overlapping,artifact,pragmatic,seat,4.8,wooden ruler,0.04
overlapping,artifact,explicit,seat,4.8,iron skillet,0.01
overlapping,artifact,explicit,seat,4.8,metal chair,0.29
overlapping,artifact,explicit,seat,4.8,wooden chair,0.70
overlapping,artifact,explicit,seat,4.8,wooden ruler,0.01
overlapping,artifact,literal,metal thing,4.8,wooden ruler,0.25
overlapping,artifact,literal,metal thing,4.8,wooden chair,0.25
overlapping,artifact,literal,metal thing,4.8,metal chair,0.25
overlapping,artifact,literal,metal thing,4.8,iron skillet,0.25
overlapping,artifact,pragmatic,metal thing,4.8,iron skillet,0.32
overlapping,artifact,pragmatic,metal thing,4.8,metal chair,0.57
overlapping,artifact,pragmatic,metal thing,4.8,wooden chair,0.04
overlapping,artifact,pragmatic,metal thing,4.8,wooden ruler,0.08
overlapping,artifact,explicit,metal thing,4.8,iron skillet,0.72
overlapping,artifact,explicit,metal thing,4.8,metal chair,0.27
overlapping,artifact,explicit,metal thing,4.8,wooden chair,0.01
overlapping,artifact,explicit,metal thing,4.8,wooden ruler,0.01
