type,modelLevel,utterance,rationality,response,modelProb
branching,literal,Q3,8.5,A4,0.25
branching,literal,Q3,8.5,A3,0.25
branching,literal,Q3,8.5,A2,0.25
branching,literal,Q3,8.5,A1,0.25
branching,pragmatic,Q3,8.5,A1,0.00
branching,pragmatic,Q3,8.5,A2,0.18
branching,pragmatic,Q3,8.5,A3,0.73
branching,pragmatic,Q3,8.5,A4,0.09
branching,explicit,Q3,8.5,A1,0.33
branching,explicit,Q3,8.5,A2,0.33
branching,explicit,Q3,8.5,A3,0.33
branching,explicit,Q3,8.5,A4,0.00
branching,literal,Q2,8.5,A4,0.25
branching,literal,Q2,8.5,A3,0.25
branching,literal,Q2,8.5,A2,0.25
branching,literal,Q2,8.5,A1,0.25
branching,pragmatic,Q2,8.5,A1,0.01
branching,pragmatic,Q2,8.5,A2,0.87
branching,pragmatic,Q2,8.5,A3,0.03
branching,pragmatic,Q2,8.5,A4,0.09
branching,explicit,Q2,8.5,A1,0.50
branching,explicit,Q2,8.5,A2,0.50
branching,explicit,Q2,8.5,A3,0.00
branching,explicit,Q2,8.5,A4,0.00
branching,literal,Q1,8.5,A4,0.25
branching,literal,Q1,8.5,A3,0.25
branching,literal,Q1,8.5,A2,0.25
branching,literal,Q1,8.5,A1,0.25
branching,pragmatic,Q1,8.5,A1,0.90
branching,pragmatic,Q1,8.5,A2,0.01
branching,pragmatic,Q1,8.5,A3,0.03
branching,pragmatic,Q1,8.5,A4,0.07
branching,explicit,Q1,8.5,A1,1.00
branching,explicit,Q1,8.5,A2,0.00
branching,explicit,Q1,8.5,A3,0.00
branching,explicit,Q1,8.5,A4,0.00
branching,literal,Q4,8.6,A4,0.25
branching,literal,Q4,8.6,A3,0.25
branching,literal,Q4,8.6,A2,0.25
branching,literal,Q4,8.6,A1,0.25
branching,pragmatic,Q4,8.6,A1,0.00
branching,pragmatic,Q4,8.6,A2,0.06
branching,pragmatic,Q4,8.6,A3,0.26
branching,pragmatic,Q4,8.6,A4,0.68
branching,explicit,Q4,8.6,A1,0.25
branching,explicit,Q4,8.6,A2,0.25
branching,explicit,Q4,8.6,A3,0.25
branching,explicit,Q4,8.6,A4,0.25
branching,literal,Q3,8.6,A4,0.25
branching,literal,Q3,8.6,A3,0.25
branching,literal,Q3,8.6,A2,0.25
branching,literal,Q3,8.6,A1,0.25
branching,pragmatic,Q3,8.6,A1,0.00
branching,pragmatic,Q3,8.6,A2,0.18
branching,pragmatic,Q3,8.6,A3,0.74
branching,pragmatic,Q3,8.6,A4,0.08
branching,explicit,Q3,8.6,A1,0.33
branching,explicit,Q3,8.6,A2,0.33
branching,explicit,Q3,8.6,A3,0.33
branching,explicit,Q3,8.6,A4,0.00
branching,literal,Q2,8.6,A4,0.25
branching,literal,Q2,8.6,A3,0.25
branching,literal,Q2,8.6,A2,0.25
branching,literal,Q2,8.6,A1,0.25
branching,pragmatic,Q2,8.6,A1,0.01
branching,pragmatic,Q2,8.6,A2,0.87
branching,pragmatic,Q2,8.6,A3,0.03
branching,pragmatic,Q2,8.6,A4,0.08
branching,explicit,Q2,8.6,A1,0.50
branching,explicit,Q2,8.6,A2,0.50
branching,explicit,Q2,8.6,A3,0.00
branching,explicit,Q2,8.6,A4,0.00
branching,literal,Q1,8.6,A4,0.25
branching,literal,Q1,8.6,A3,0.25
branching,literal,Q1,8.6,A2,0.25
branching,literal,Q1,8.6,A1,0.25
branching,pragmatic,Q1,8.6,A1,0.90
branching,pragmatic,Q1,8.6,A2,0.01
branching,pragmatic,Q1,8.6,A3,0.03
branching,pragmatic,Q1,8.6,A4,0.07
branching,explicit,Q1,8.6,A1,1.00
branching,explicit,Q1,8.6,A2,0.00
branching,explicit,Q1,8.6,A3,0.00
branching,explicit,Q1,8.6,A4,0.00
branching,literal,Q4,8.7,A4,0.25
branching,literal,Q4,8.7,A3,0.25
branching,literal,Q4,8.7,A2,0.25
branching,literal,Q4,8.7,A1,0.25
branching,pragmatic,Q4,8.7,A1,0.00
branching,pragmatic,Q4,8.7,A2,0.06
branching,pragmatic,Q4,8.7,A3,0.26
branching,pragmatic,Q4,8.7,A4,0.68
branching,explicit,Q4,8.7,A1,0.25
branching,explicit,Q4,8.7,A2,0.25
branching,explicit,Q4,8.7,A3,0.25
branching,explicit,Q4,8.7,A4,0.25
branching,literal,Q3,8.7,A4,0.25
branching,literal,Q3,8.7,A3,0.25
branching,literal,Q3,8.7,A2,0.25
branching,literal,Q3,8.7,A1,0.25
branching,pragmatic,Q3,8.7,A1,0.00
branching,pragmatic,Q3,8.7,A2,0.18
branching,pragmatic,Q3,8.7,A3,0.74
branching,pragmatic,Q3,8.7,A4,0.08
branching,explicit,Q3,8.7,A1,0.33
branching,explicit,Q3,8.7,A2,0.33
branching,explicit,Q3,8.7,A3,0.33
branching,explicit,Q3,8.7,A4,0.00
branching,literal,Q2,8.7,A4,0.25
branching,literal,Q2,8.7,A3,0.25
branching,literal,Q2,8.7,A2,0.25
branching,literal,Q2,8.7,A1,0.25
branching,pragmatic,Q2,8.7,A1,0.01
branching,pragmatic,Q2,8.7,A2,0.88
branching,pragmatic,Q2,8.7,A3,0.03
branching,pragmatic,Q2,8.7,A4,0.08
branching,explicit,Q2,8.7,A1,0.50
branching,explicit,Q2,8.7,A2,0.50
branching,explicit,Q2,8.7,A3,0.00
branching,explicit,Q2,8.7,A4,0.00
branching,literal,Q1,8.7,A4,0.25
branching,literal,Q1,8.7,A3,0.25
branching,literal,Q1,8.7,A2,0.25
branching,literal,Q1,8.7,A1,0.25
branching,pragmatic,Q1,8.7,A1,0.90
branching,pragmatic,Q1,8.7,A2,0.01
branching,pragmatic,Q1,8.7,A3,0.02
branching,pragmatic,Q1,8.7,A4,0.07
branching,explicit,Q1,8.7,A1,1.00
branching,explicit,Q1,8.7,A2,0.00
branching,explicit,Q1,8.7,A3,0.00
branching,explicit,Q1,8.7,A4,0.00
branching,literal,Q4,8.8,A4,0.25
branching,literal,Q4,8.8,A3,0.25
branching,literal,Q4,8.8,A2,0.25
branching,literal,Q4,8.8,A1,0.25
branching,pragmatic,Q4,8.8,A1,0.00
branching,pragmatic,Q4,8.8,A2,0.06
branching,pragmatic,Q4,8.8,A3,0.25
branching,pragmatic,Q4,8.8,A4,0.69
branching,explicit,Q4,8.8,A1,0.25
branching,explicit,Q4,8.8,A2,0.25
branching,explicit,Q4,8.8,A3,0.25
branching,explicit,Q4,8.8,A4,0.25
branching,literal,Q3,8.8,A4,0.25
branching,literal,Q3,8.8,A3,0.25
branching,literal,Q3,8.8,A2,0.25
branching,literal,Q3,8.8,A1,0.25
branching,pragmatic,Q3,8.8,A1,0.00
branching,pragmatic,Q3,8.8,A2,0.17
branching,pragmatic,Q3,8.8,A3,0.74
branching,pragmatic,Q3,8.8,A4,0.08
branching,explicit,Q3,8.8,A1,0.33
branching,explicit,Q3,8.8,A2,0.33
branching,explicit,Q3,8.8,A3,0.33
branching,explicit,Q3,8.8,A4,0.00
branching,literal,Q2,8.8,A4,0.25
branching,literal,Q2,8.8,A3,0.25
branching,literal,Q2,8.8,A2,0.25
branching,literal,Q2,8.8,A1,0.25
branching,pragmatic,Q2,8.8,A1,0.01
branching,pragmatic,Q2,8.8,A2,0.88
branching,pragmatic,Q2,8.8,A3,0.03
branching,pragmatic,Q2,8.8,A4,0.08
branching,explicit,Q2,8.8,A1,0.50
branching,explicit,Q2,8.8,A2,0.50
branching,explicit,Q2,8.8,A3,0.00
branching,explicit,Q2,8.8,A4,0.00
branching,literal,Q1,8.8,A4,0.25
branching,literal,Q1,8.8,A3,0.25
branching,literal,Q1,8.8,A2,0.25
branching,literal,Q1,8.8,A1,0.25
branching,pragmatic,Q1,8.8,A1,0.91
branching,pragmatic,Q1,8.8,A2,0.01
branching,pragmatic,Q1,8.8,A3,0.02
branching,pragmatic,Q1,8.8,A4,0.06
branching,explicit,Q1,8.8,A1,1.00
branching,explicit,Q1,8.8,A2,0.00
branching,explicit,Q1,8.8,A3,0.00
branching,explicit,Q1,8.8,A4,0.00
branching,literal,Q4,8.9,A4,0.25
branching,literal,Q4,8.9,A3,0.25
branching,literal,Q4,8.9,A2,0.25
branching,literal,Q4,8.9,A1,0.25
branching,pragmatic,Q4,8.9,A1,0.00
branching,pragmatic,Q4,8.9,A2,0.06
branching,pragmatic,Q4,8.9,A3,0.25
branching,pragmatic,Q4,8.9,A4,0.69
branching,explicit,Q4,8.9,A1,0.25
branching,explicit,Q4,8.9,A2,0.25
branching,explicit,Q4,8.9,A3,0.25
branching,explicit,Q4,8.9,A4,0.25
branching,literal,Q3,8.9,A4,0.25
branching,literal,Q3,8.9,A3,0.25
branching,literal,Q3,8.9,A2,0.25
branching,literal,Q3,8.9,A1,0.25
branching,pragmatic,Q3,8.9,A1,0.00
branching,pragmatic,Q3,8.9,A2,0.17
branching,pragmatic,Q3,8.9,A3,0.75
branching,pragmatic,Q3,8.9,A4,0.08
branching,explicit,Q3,8.9,A1,0.33
branching,explicit,Q3,8.9,A2,0.33
branching,explicit,Q3,8.9,A3,0.33
branching,explicit,Q3,8.9,A4,0.00
branching,literal,Q2,8.9,A4,0.25
branching,literal,Q2,8.9,A3,0.25
branching,literal,Q2,8.9,A2,0.25
branching,literal,Q2,8.9,A1,0.25
branching,pragmatic,Q2,8.9,A1,0.01
branching,pragmatic,Q2,8.9,A2,0.88
branching,pragmatic,Q2,8.9,A3,0.03
branching,pragmatic,Q2,8.9,A4,0.08
branching,explicit,Q2,8.9,A1,0.50
branching,explicit,Q2,8.9,A2,0.50
branching,explicit,Q2,8.9,A3,0.00
branching,explicit,Q2,8.9,A4,0.00
branching,literal,Q1,8.9,A4,0.25
branching,literal,Q1,8.9,A3,0.25
branching,literal,Q1,8.9,A2,0.25
branching,literal,Q1,8.9,A1,0.25
branching,pragmatic,Q1,8.9,A1,0.91
branching,pragmatic,Q1,8.9,A2,0.01
branching,pragmatic,Q1,8.9,A3,0.02
branching,pragmatic,Q1,8.9,A4,0.06
branching,explicit,Q1,8.9,A1,1.00
branching,explicit,Q1,8.9,A2,0.00
branching,explicit,Q1,8.9,A3,0.00
branching,explicit,Q1,8.9,A4,0.00
branching,literal,Q4,9.0,A4,0.25
branching,literal,Q4,9.0,A3,0.25
branching,literal,Q4,9.0,A2,0.25
branching,literal,Q4,9.0,A1,0.25
branching,pragmatic,Q4,9.0,A1,0.00
branching,pragmatic,Q4,9.0,A2,0.06
branching,pragmatic,Q4,9.0,A3,0.25
branching,pragmatic,Q4,9.0,A4,0.69
branching,explicit,Q4,9.0,A1,0.25
branching,explicit,Q4,9.0,A2,0.25
branching,explicit,Q4,9.0,A3,0.25
branching,explicit,Q4,9.0,A4,0.25
branching,literal,Q3,9.0,A4,0.25
branching,literal,Q3,9.0,A3,0.25
branching,literal,Q3,9.0,A2,0.25
branching,literal,Q3,9.0,A1,0.25
branching,pragmatic,Q3,9.0,A1,0.00
branching,pragmatic,Q3,9.0,A2,0.17
branching,pragmatic,Q3,9.0,A3,0.75
branching,pragmatic,Q3,9.0,A4,0.08
branching,explicit,Q3,9.0,A1,0.33
branching,explicit,Q3,9.0,A2,0.33
branching,explicit,Q3,9.0,A3,0.33
branching,explicit,Q3,9.0,A4,0.00
branching,literal,Q2,9.0,A4,0.25
branching,literal,Q2,9.0,A3,0.25
branching,literal,Q2,9.0,A2,0.25
branching,literal,Q2,9.0,A1,0.25
branching,pragmatic,Q2,9.0,A1,0.01
branching,pragmatic,Q2,9.0,A2,0.89
branching,pragmatic,Q2,9.0,A3,0.03
branching,pragmatic,Q2,9.0,A4,0.08
branching,explicit,Q2,9.0,A1,0.50
branching,explicit,Q2,9.0,A2,0.50
branching,explicit,Q2,9.0,A3,0.00
branching,explicit,Q2,9.0,A4,0.00
branching,literal,Q1,9.0,A4,0.25
branching,literal,Q1,9.0,A3,0.25
branching,literal,Q1,9.0,A2,0.25
branching,literal,Q1,9.0,A1,0.25
branching,pragmatic,Q1,9.0,A1,0.91
branching,pragmatic,Q1,9.0,A2,0.01
branching,pragmatic,Q1,9.0,A3,0.02
branching,pragmatic,Q1,9.0,A4,0.06
branching,explicit,Q1,9.0,A1,1.00
branching,explicit,Q1,9.0,A2,0.00
branching,explicit,Q1,9.0,A3,0.00
branching,explicit,Q1,9.0,A4,0.00
branching,literal,Q4,9.1,A4,0.25
branching,literal,Q4,9.1,A3,0.25
branching,literal,Q4,9.1,A2,0.25
branching,literal,Q4,9.1,A1,0.25
branching,pragmatic,Q4,9.1,A1,0.00
branching,pragmatic,Q4,9.1,A2,0.06
branching,pragmatic,Q4,9.1,A3,0.25
branching,pragmatic,Q4,9.1,A4,0.69
branching,explicit,Q4,9.1,A1,0.25
branching,explicit,Q4,9.1,A2,0.25
branching,explicit,Q4,9.1,A3,0.25
branching,explicit,Q4,9.1,A4,0.25
branching,literal,Q3,9.1,A4,0.25
branching,literal,Q3,9.1,A3,0.25
branching,literal,Q3,9.1,A2,0.25
branching,literal,Q3,9.1,A1,0.25
branching,pragmatic,Q3,9.1,A1,0.00
branching,pragmatic,Q3,9.1,A2,0.17
branching,pragmatic,Q3,9.1,A3,0.76
branching,pragmatic,Q3,9.1,A4,0.08
branching,explicit,Q3,9.1,A1,0.33
branching,explicit,Q3,9.1,A2,0.33
branching,explicit,Q3,9.1,A3,0.33
branching,explicit,Q3,9.1,A4,0.00
branching,literal,Q2,9.1,A4,0.25
branching,literal,Q2,9.1,A3,0.25
branching,literal,Q2,9.1,A2,0.25
branching,literal,Q2,9.1,A1,0.25
branching,pragmatic,Q2,9.1,A1,0.01
branching,pragmatic,Q2,9.1,A2,0.89
branching,pragmatic,Q2,9.1,A3,0.03
branching,pragmatic,Q2,9.1,A4,0.08
branching,explicit,Q2,9.1,A1,0.50
branching,explicit,Q2,9.1,A2,0.50
branching,explicit,Q2,9.1,A3,0.00
branching,explicit,Q2,9.1,A4,0.00
branching,literal,Q1,9.1,A4,0.25
branching,literal,Q1,9.1,A3,0.25
branching,literal,Q1,9.1,A2,0.25
branching,literal,Q1,9.1,A1,0.25
branching,pragmatic,Q1,9.1,A1,0.91
branching,pragmatic,Q1,9.1,A2,0.00
branching,pragmatic,Q1,9.1,A3,0.02
branching,pragmatic,Q1,9.1,A4,0.06
branching,explicit,Q1,9.1,A1,1.00
branching,explicit,Q1,9.1,A2,0.00
branching,explicit,Q1,9.1,A3,0.00
branching,explicit,Q1,9.1,A4,0.00
branching,literal,Q4,9.2,A4,0.25
branching,literal,Q4,9.2,A3,0.25
branching,literal,Q4,9.2,A2,0.25
branching,literal,Q4,9.2,A1,0.25
branching,pragmatic,Q4,9.2,A1,0.00
branching,pragmatic,Q4,9.2,A2,0.05
branching,pragmatic,Q4,9.2,A3,0.25
branching,pragmatic,Q4,9.2,A4,0.70
branching,explicit,Q4,9.2,A1,0.25
branching,explicit,Q4,9.2,A2,0.25
branching,explicit,Q4,9.2,A3,0.25
branching,explicit,Q4,9.2,A4,0.25
branching,literal,Q3,9.2,A4,0.25
branching,literal,Q3,9.2,A3,0.25
branching,literal,Q3,9.2,A2,0.25
branching,literal,Q3,9.2,A1,0.25
branching,pragmatic,Q3,9.2,A1,0.00
branching,pragmatic,Q3,9.2,A2,0.17
branching,pragmatic,Q3,9.2,A3,0.76
branching,pragmatic,Q3,9.2,A4,0.07
branching,explicit,Q3,9.2,A1,0.33
branching,explicit,Q3,9.2,A2,0.33
branching,explicit,Q3,9.2,A3,0.33
branching,explicit,Q3,9.2,A4,0.00
branching,literal,Q2,9.2,A4,0.25
branching,literal,Q2,9.2,A3,0.25
branching,literal,Q2,9.2,A2,0.25
branching,literal,Q2,9.2,A1,0.25
branching,pragmatic,Q2,9.2,A1,0.01
branching,pragmatic,Q2,9.2,A2,0.89
branching,pragmatic,Q2,9.2,A3,0.03
branching,pragmatic,Q2,9.2,A4,0.07
branching,explicit,Q2,9.2,A1,0.50
branching,explicit,Q2,9.2,A2,0.50
branching,explicit,Q2,9.2,A3,0.00
branching,explicit,Q2,9.2,A4,0.00
branching,literal,Q1,9.2,A4,0.25
branching,literal,Q1,9.2,A3,0.25
branching,literal,Q1,9.2,A2,0.25
branching,literal,Q1,9.2,A1,0.25
branching,pragmatic,Q1,9.2,A1,0.91
branching,pragmatic,Q1,9.2,A2,0.00
branching,pragmatic,Q1,9.2,A3,0.02
branching,pragmatic,Q1,9.2,A4,0.06
branching,explicit,Q1,9.2,A1,1.00
branching,explicit,Q1,9.2,A2,0.00
branching,explicit,Q1,9.2,A3,0.00
branching,explicit,Q1,9.2,A4,0.00
branching,literal,Q4,9.3,A4,0.25
branching,literal,Q4,9.3,A3,0.25
branching,literal,Q4,9.3,A2,0.25
branching,literal,Q4,9.3,A1,0.25
branching,pragmatic,Q4,9.3,A1,0.00
branching,pragmatic,Q4,9.3,A2,0.05
branching,pragmatic,Q4,9.3,A3,0.25
branching,pragmatic,Q4,9.3,A4,0.70
branching,explicit,Q4,9.3,A1,0.25
branching,explicit,Q4,9.3,A2,0.25
branching,explicit,Q4,9.3,A3,0.25
branching,explicit,Q4,9.3,A4,0.25
branching,literal,Q3,9.3,A4,0.25
branching,literal,Q3,9.3,A3,0.25
branching,literal,Q3,9.3,A2,0.25
branching,literal,Q3,9.3,A1,0.25
branching,pragmatic,Q3,9.3,A1,0.00
branching,pragmatic,Q3,9.3,A2,0.16
branching,pragmatic,Q3,9.3,A3,0.76
branching,pragmatic,Q3,9.3,A4,0.07
branching,explicit,Q3,9.3,A1,0.33
branching,explicit,Q3,9.3,A2,0.33
branching,explicit,Q3,9.3,A3,0.33
branching,explicit,Q3,9.3,A4,0.00
branching,literal,Q2,9.3,A4,0.25
branching,literal,Q2,9.3,A3,0.25
branching,literal,Q2,9.3,A2,0.25
branching,literal,Q2,9.3,A1,0.25
branching,pragmatic,Q2,9.3,A1,0.01
branching,pragmatic,Q2,9.3,A2,0.90
branching,pragmatic,Q2,9.3,A3,0.03
branching,pragmatic,Q2,9.3,A4,0.07
branching,explicit,Q2,9.3,A1,0.50
branching,explicit,Q2,9.3,A2,0.50
branching,explicit,Q2,9.3,A3,0.00
branching,explicit,Q2,9.3,A4,0.00
branching,literal,Q1,9.3,A4,0.25
branching,literal,Q1,9.3,A3,0.25
branching,literal,Q1,9.3,A2,0.25
branching,literal,Q1,9.3,A1,0.25
branching,pragmatic,Q1,9.3,A1,0.92
branching,pragmatic,Q1,9.3,A2,0.00
branching,pragmatic,Q1,9.3,A3,0.02
branching,pragmatic,Q1,9.3,A4,0.06
branching,explicit,Q1,9.3,A1,1.00
branching,explicit,Q1,9.3,A2,0.00
branching,explicit,Q1,9.3,A3,0.00
branching,explicit,Q1,9.3,A4,0.00
branching,literal,Q4,9.4,A4,0.25
branching,literal,Q4,9.4,A3,0.25
branching,literal,Q4,9.4,A2,0.25
branching,literal,Q4,9.4,A1,0.25
branching,pragmatic,Q4,9.4,A1,0.00
branching,pragmatic,Q4,9.4,A2,0.05
branching,pragmatic,Q4,9.4,A3,0.25
branching,pragmatic,Q4,9.4,A4,0.70
branching,explicit,Q4,9.4,A1,0.25
branching,explicit,Q4,9.4,A2,0.25
branching,explicit,Q4,9.4,A3,0.25
branching,explicit,Q4,9.4,A4,0.25
branching,literal,Q3,9.4,A4,0.25
branching,literal,Q3,9.4,A3,0.25
branching,literal,Q3,9.4,A2,0.25
branching,literal,Q3,9.4,A1,0.25
branching,pragmatic,Q3,9.4,A1,0.00
branching,pragmatic,Q3,9.4,A2,0.16
branching,pragmatic,Q3,9.4,A3,0.77
branching,pragmatic,Q3,9.4,A4,0.07
branching,explicit,Q3,9.4,A1,0.33
branching,explicit,Q3,9.4,A2,0.33
branching,explicit,Q3,9.4,A3,0.33
branching,explicit,Q3,9.4,A4,0.00
branching,literal,Q2,9.4,A4,0.25
branching,literal,Q2,9.4,A3,0.25
branching,literal,Q2,9.4,A2,0.25
branching,literal,Q2,9.4,A1,0.25
branching,pragmatic,Q2,9.4,A1,0.01
branching,pragmatic,Q2,9.4,A2,0.90
branching,pragmatic,Q2,9.4,A3,0.02
branching,pragmatic,Q2,9.4,A4,0.07
branching,explicit,Q2,9.4,A1,0.50
branching,explicit,Q2,9.4,A2,0.50
branching,explicit,Q2,9.4,A3,0.00
branching,explicit,Q2,9.4,A4,0.00
branching,literal,Q1,9.4,A4,0.25
branching,literal,Q1,9.4,A3,0.25
branching,literal,Q1,9.4,A2,0.25
branching,literal,Q1,9.4,A1,0.25
branching,pragmatic,Q1,9.4,A1,0.92
branching,pragmatic,Q1,9.4,A2,0.00
branching,pragmatic,Q1,9.4,A3,0.02
branching,pragmatic,Q1,9.4,A4,0.06
branching,explicit,Q1,9.4,A1,1.00
branching,explicit,Q1,9.4,A2,0.00
branching,explicit,Q1,9.4,A3,0.00
branching,explicit,Q1,9.4,A4,0.00
branching,literal,Q4,9.5,A4,0.25
branching,literal,Q4,9.5,A3,0.25
branching,literal,Q4,9.5,A2,0.25
branching,literal,Q4,9.5,A1,0.25
branching,pragmatic,Q4,9.5,A1,0.00
branching,pragmatic,Q4,9.5,A2,0.05
branching,pragmatic,Q4,9.5,A3,0.24
branching,pragmatic,Q4,9.5,A4,0.71
branching,explicit,Q4,9.5,A1,0.25
branching,explicit,Q4,9.5,A2,0.25
branching,explicit,Q4,9.5,A3,0.25
branching,explicit,Q4,9.5,A4,0.25
branching,literal,Q3,9.5,A4,0.25
branching,literal,Q3,9.5,A3,0.25
branching,literal,Q3,9.5,A2,0.25
branching,literal,Q3,9.5,A1,0.25
branching,pragmatic,Q3,9.5,A1,0.00
branching,pragmatic,Q3,9.5,A2,0.16
branching,pragmatic,Q3,9.5,A3,0.77
branching,pragmatic,Q3,9.5,A4,0.07
branching,explicit,Q3,9.5,A1,0.33
branching,explicit,Q3,9.5,A2,0.33
branching,explicit,Q3,9.5,A3,0.33
branching,explicit,Q3,9.5,A4,0.00
branching,literal,Q2,9.5,A4,0.25
branching,literal,Q2,9.5,A3,0.25
branching,literal,Q2,9.5,A2,0.25
branching,literal,Q2,9.5,A1,0.25
branching,pragmatic,Q2,9.5,A1,0.01
branching,pragmatic,Q2,9.5,A2,0.90
branching,pragmatic,Q2,9.5,A3,0.02
branching,pragmatic,Q2,9.5,A4,0.07
branching,explicit,Q2,9.5,A1,0.50
branching,explicit,Q2,9.5,A2,0.50
branching,explicit,Q2,9.5,A3,0.00
branching,explicit,Q2,9.5,A4,0.00
branching,literal,Q1,9.5,A4,0.25
branching,literal,Q1,9.5,A3,0.25
branching,literal,Q1,9.5,A2,0.25
branching,literal,Q1,9.5,A1,0.25
branching,pragmatic,Q1,9.5,A1,0.92
branching,pragmatic,Q1,9.5,A2,0.00
branching,pragmatic,Q1,9.5,A3,0.02
branching,pragmatic,Q1,9.5,A4,0.06
branching,explicit,Q1,9.5,A1,1.00
branching,explicit,Q1,9.5,A2,0.00
branching,explicit,Q1,9.5,A3,0.00
branching,explicit,Q1,9.5,A4,0.00
branching,literal,Q4,9.6,A4,0.25
branching,literal,Q4,9.6,A3,0.25
branching,literal,Q4,9.6,A2,0.25
branching,literal,Q4,9.6,A1,0.25
branching,pragmatic,Q4,9.6,A1,0.00
branching,pragmatic,Q4,9.6,A2,0.05
branching,pragmatic,Q4,9.6,A3,0.24
branching,pragmatic,Q4,9.6,A4,0.71
branching,explicit,Q4,9.6,A1,0.25
branching,explicit,Q4,9.6,A2,0.25
branching,explicit,Q4,9.6,A3,0.25
branching,explicit,Q4,9.6,A4,0.25
branching,literal,Q3,9.6,A4,0.25
branching,literal,Q3,9.6,A3,0.25
branching,literal,Q3,9.6,A2,0.25
branching,literal,Q3,9.6,A1,0.25
branching,pragmatic,Q3,9.6,A1,0.00
branching,pragmatic,Q3,9.6,A2,0.16
branching,pragmatic,Q3,9.6,A3,0.77
branching,pragmatic,Q3,9.6,A4,0.07
branching,explicit,Q3,9.6,A1,0.33
branching,explicit,Q3,9.6,A2,0.33
branching,explicit,Q3,9.6,A3,0.33
branching,explicit,Q3,9.6,A4,0.00
branching,literal,Q2,9.6,A4,0.25
branching,literal,Q2,9.6,A3,0.25
branching,literal,Q2,9.6,A2,0.25
branching,literal,Q2,9.6,A1,0.25
branching,pragmatic,Q2,9.6,A1,0.01
branching,pragmatic,Q2,9.6,A2,0.90
branching,pragmatic,Q2,9.6,A3,0.02
branching,pragmatic,Q2,9.6,A4,0.07
branching,explicit,Q2,9.6,A1,0.50
branching,explicit,Q2,9.6,A2,0.50
branching,explicit,Q2,9.6,A3,0.00
branching,explicit,Q2,9.6,A4,0.00
branching,literal,Q1,9.6,A4,0.25
branching,literal,Q1,9.6,A3,0.25
branching,literal,Q1,9.6,A2,0.25
branching,literal,Q1,9.6,A1,0.25
branching,pragmatic,Q1,9.6,A1,0.92
branching,pragmatic,Q1,9.6,A2,0.00
branching,pragmatic,Q1,9.6,A3,0.02
branching,pragmatic,Q1,9.6,A4,0.05
branching,explicit,Q1,9.6,A1,1.00
branching,explicit,Q1,9.6,A2,0.00
branching,explicit,Q1,9.6,A3,0.00
branching,explicit,Q1,9.6,A4,0.00
branching,literal,Q4,9.7,A4,0.25
branching,literal,Q4,9.7,A3,0.25
branching,literal,Q4,9.7,A2,0.25
branching,literal,Q4,9.7,A1,0.25
branching,pragmatic,Q4,9.7,A1,0.00
branching,pragmatic,Q4,9.7,A2,0.05
branching,pragmatic,Q4,9.7,A3,0.24
branching,pragmatic,Q4,9.7,A4,0.71
branching,explicit,Q4,9.7,A1,0.25
branching,explicit,Q4,9.7,A2,0.25
branching,explicit,Q4,9.7,A3,0.25
branching,explicit,Q4,9.7,A4,0.25
branching,literal,Q3,9.7,A4,0.25
branching,literal,Q3,9.7,A3,0.25
branching,literal,Q3,9.7,A2,0.25
branching,literal,Q3,9.7,A1,0.25
branching,pragmatic,Q3,9.7,A1,0.00
branching,pragmatic,Q3,9.7,A2,0.16
branching,pragmatic,Q3,9.7,A3,0.78
branching,pragmatic,Q3,9.7,A4,0.07
branching,explicit,Q3,9.7,A1,0.33
branching,explicit,Q3,9.7,A2,0.33
branching,explicit,Q3,9.7,A3,0.33
branching,explicit,Q3,9.7,A4,0.00
branching,literal,Q2,9.7,A4,0.25
branching,literal,Q2,9.7,A3,0.25
branching,literal,Q2,9.7,A2,0.25
branching,literal,Q2,9.7,A1,0.25
branching,pragmatic,Q2,9.7,A1,0.01
branching,pragmatic,Q2,9.7,A2,0.91
branching,pragmatic,Q2,9.7,A3,0.02
branching,pragmatic,Q2,9.7,A4,0.07
branching,explicit,Q2,9.7,A1,0.50
branching,explicit,Q2,9.7,A2,0.50
branching,explicit,Q2,9.7,A3,0.00
branching,explicit,Q2,9.7,A4,0.00
branching,literal,Q1,9.7,A4,0.25
branching,literal,Q1,9.7,A3,0.25
branching,literal,Q1,9.7,A2,0.25
branching,literal,Q1,9.7,A1,0.25
branching,pragmatic,Q1,9.7,A1,0.92
branching,pragmatic,Q1,9.7,A2,0.00
branching,pragmatic,Q1,9.7,A3,0.02
branching,pragmatic,Q1,9.7,A4,0.05
branching,explicit,Q1,9.7,A1,1.00
branching,explicit,Q1,9.7,A2,0.00
branching,explicit,Q1,9.7,A3,0.00
branching,explicit,Q1,9.7,A4,0.00
branching,literal,Q4,9.8,A4,0.25
branching,literal,Q4,9.8,A3,0.25
branching,literal,Q4,9.8,A2,0.25
branching,literal,Q4,9.8,A1,0.25
branching,pragmatic,Q4,9.8,A1,0.00
branching,pragmatic,Q4,9.8,A2,0.05
branching,pragmatic,Q4,9.8,A3,0.24
branching,pragmatic,Q4,9.8,A4,0.71
branching,explicit,Q4,9.8,A1,0.25
branching,explicit,Q4,9.8,A2,0.25
branching,explicit,Q4,9.8,A3,0.25
branching,explicit,Q4,9.8,A4,0.25
branching,literal,Q3,9.8,A4,0.25
