type,domain,modelLevel,goal,rationality,response,modelProb
equivocal,plants,explicit,sunflower,4.0,plant,0.77
equivocal,plants,explicit,sunflower,4.0,food,0.23
equivocal,plants,pragmatic,sunflower,4.0,plant,0.72
equivocal,plants,pragmatic,sunflower,4.0,food,0.28
equivocal,plants,literal,tomatos,4.0,plant,0.50
equivocal,plants,literal,tomatos,4.0,food,0.50
equivocal,plants,explicit,tomatos,4.0,plant,0.90
equivocal,plants,explicit,tomatos,4.0,food,0.10
equivocal,plants,pragmatic,tomatos,4.0,plant,0.82
equivocal,plants,pragmatic,tomatos,4.0,food,0.18
equivocal,plants,literal,burger,4.1,plant,0.50
equivocal,plants,literal,burger,4.1,food,0.50
equivocal,plants,explicit,burger,4.1,plant,0.03
equivocal,plants,explicit,burger,4.1,food,0.97
equivocal,plants,pragmatic,burger,4.1,plant,0.10
equivocal,plants,pragmatic,burger,4.1,food,0.90
equivocal,plants,literal,carrot,4.1,plant,0.50
equivocal,plants,literal,carrot,4.1,food,0.50
equivocal,plants,explicit,carrot,4.1,plant,0.45
equivocal,plants,explicit,carrot,4.1,food,0.55
equivocal,plants,pragmatic,carrot,4.1,plant,0.40
equivocal,plants,pragmatic,carrot,4.1,food,0.60
equivocal,plants,literal,sunflower,4.1,plant,0.50
equivocal,plants,literal,sunflower,4.1,food,0.50
equivocal,plants,explicit,sunflower,4.1,plant,0.78
equivocal,plants,explicit,sunflower,4.1,food,0.22
equivocal,plants,pragmatic,sunflower,4.1,plant,0.73
equivocal,plants,pragmatic,sunflower,4.1,food,0.27
equivocal,plants,literal,tomatos,4.1,plant,0.50
equivocal,plants,literal,tomatos,4.1,food,0.50
equivocal,plants,explicit,tomatos,4.1,plant,0.91
equivocal,plants,explicit,tomatos,4.1,food,0.09
equivocal,plants,pragmatic,tomatos,4.1,plant,0.83
equivocal,plants,pragmatic,tomatos,4.1,food,0.17
equivocal,plants,literal,burger,4.2,plant,0.50
equivocal,plants,literal,burger,4.2,food,0.50
equivocal,plants,explicit,burger,4.2,plant,0.03
equivocal,plants,explicit,burger,4.2,food,0.97
equivocal,plants,pragmatic,burger,4.2,plant,0.09
equivocal,plants,pragmatic,burger,4.2,food,0.91
equivocal,plants,literal,carrot,4.2,plant,0.50
equivocal,plants,literal,carrot,4.2,food,0.50
equivocal,plants,explicit,carrot,4.2,plant,0.45
equivocal,plants,explicit,carrot,4.2,food,0.55
equivocal,plants,pragmatic,carrot,4.2,plant,0.40
equivocal,plants,pragmatic,carrot,4.2,food,0.60
equivocal,plants,literal,sunflower,4.2,plant,0.50
equivocal,plants,literal,sunflower,4.2,food,0.50
equivocal,plants,explicit,sunflower,4.2,plant,0.78
equivocal,plants,explicit,sunflower,4.2,food,0.22
equivocal,plants,pragmatic,sunflower,4.2,plant,0.74
equivocal,plants,pragmatic,sunflower,4.2,food,0.26
equivocal,plants,literal,tomatos,4.2,plant,0.50
equivocal,plants,literal,tomatos,4.2,food,0.50
equivocal,plants,explicit,tomatos,4.2,plant,0.91
equivocal,plants,explicit,tomatos,4.2,food,0.09
equivocal,plants,pragmatic,tomatos,4.2,plant,0.84
equivocal,plants,pragmatic,tomatos,4.2,food,0.16
equivocal,plants,literal,burger,4.3,plant,0.50
equivocal,plants,literal,burger,4.3,food,0.50
equivocal,plants,explicit,burger,4.3,plant,0.03
equivocal,plants,explicit,burger,4.3,food,0.97
equivocal,plants,pragmatic,burger,4.3,plant,0.08
equivocal,plants,pragmatic,burger,4.3,food,0.92
equivocal,plants,literal,carrot,4.3,plant,0.50
equivocal,plants,literal,carrot,4.3,food,0.50
equivocal,plants,explicit,carrot,4.3,plant,0.45
equivocal,plants,explicit,carrot,4.3,food,0.55
equivocal,plants,pragmatic,carrot,4.3,plant,0.39
equivocal,plants,pragmatic,carrot,4.3,food,0.61
equivocal,plants,literal,sunflower,4.3,plant,0.50
equivocal,plants,literal,sunflower,4.3,food,0.50
equivocal,plants,explicit,sunflower,4.3,plant,0.79
equivocal,plants,explicit,sunflower,4.3,food,0.21
equivocal,plants,pragmatic,sunflower,4.3,plant,0.75
equivocal,plants,pragmatic,sunflower,4.3,food,0.25
equivocal,plants,literal,tomatos,4.3,plant,0.50
equivocal,plants,literal,tomatos,4.3,food,0.50
equivocal,plants,explicit,tomatos,4.3,plant,0.92
equivocal,plants,explicit,tomatos,4.3,food,0.08
equivocal,plants,pragmatic,tomatos,4.3,plant,0.85
equivocal,plants,pragmatic,tomatos,4.3,food,0.15
equivocal,plants,literal,burger,4.4,plant,0.50
equivocal,plants,literal,burger,4.4,food,0.50
equivocal,plants,explicit,burger,4.4,plant,0.03
equivocal,plants,explicit,burger,4.4,food,0.97
equivocal,plants,pragmatic,burger,4.4,plant,0.08
equivocal,plants,pragmatic,burger,4.4,food,0.92
equivocal,plants,literal,carrot,4.4,plant,0.50
equivocal,plants,literal,carrot,4.4,food,0.50
equivocal,plants,explicit,carrot,4.4,plant,0.45
equivocal,plants,explicit,carrot,4.4,food,0.55
equivocal,plants,pragmatic,carrot,4.4,plant,0.38
equivocal,plants,pragmatic,carrot,4.4,food,0.62
equivocal,plants,literal,sunflower,4.4,plant,0.50
equivocal,plants,literal,sunflower,4.4,food,0.50
equivocal,plants,explicit,sunflower,4.4,plant,0.79
equivocal,plants,explicit,sunflower,4.4,food,0.21
equivocal,plants,pragmatic,sunflower,4.4,plant,0.76
equivocal,plants,pragmatic,sunflower,4.4,food,0.24
equivocal,plants,literal,tomatos,4.4,plant,0.50
equivocal,plants,literal,tomatos,4.4,food,0.50
equivocal,plants,explicit,tomatos,4.4,plant,0.92
equivocal,plants,explicit,tomatos,4.4,food,0.08
equivocal,plants,pragmatic,tomatos,4.4,plant,0.85
equivocal,plants,pragmatic,tomatos,4.4,food,0.15
equivocal,plants,literal,burger,4.5,plant,0.50
equivocal,plants,literal,burger,4.5,food,0.50
equivocal,plants,explicit,burger,4.5,plant,0.02
equivocal,plants,explicit,burger,4.5,food,0.98
equivocal,plants,pragmatic,burger,4.5,plant,0.07
equivocal,plants,pragmatic,burger,4.5,food,0.93
equivocal,plants,literal,carrot,4.5,plant,0.50
equivocal,plants,literal,carrot,4.5,food,0.50
equivocal,plants,explicit,carrot,4.5,plant,0.45
equivocal,plants,explicit,carrot,4.5,food,0.55
equivocal,plants,pragmatic,carrot,4.5,plant,0.38
equivocal,plants,pragmatic,carrot,4.5,food,0.62
equivocal,plants,literal,sunflower,4.5,plant,0.50
equivocal,plants,literal,sunflower,4.5,food,0.50
equivocal,plants,explicit,sunflower,4.5,plant,0.80
equivocal,plants,explicit,sunflower,4.5,food,0.20
equivocal,plants,pragmatic,sunflower,4.5,plant,0.77
equivocal,plants,pragmatic,sunflower,4.5,food,0.23
equivocal,plants,literal,tomatos,4.5,plant,0.50
equivocal,plants,literal,tomatos,4.5,food,0.50
equivocal,plants,explicit,tomatos,4.5,plant,0.93
equivocal,plants,explicit,tomatos,4.5,food,0.07
equivocal,plants,pragmatic,tomatos,4.5,plant,0.86
equivocal,plants,pragmatic,tomatos,4.5,food,0.14
equivocal,plants,literal,burger,4.6,plant,0.50
equivocal,plants,literal,burger,4.6,food,0.50
equivocal,plants,explicit,burger,4.6,plant,0.02
equivocal,plants,explicit,burger,4.6,food,0.98
equivocal,plants,pragmatic,burger,4.6,plant,0.07
equivocal,plants,pragmatic,burger,4.6,food,0.93
equivocal,plants,literal,carrot,4.6,plant,0.50
equivocal,plants,literal,carrot,4.6,food,0.50
equivocal,plants,explicit,carrot,4.6,plant,0.45
equivocal,plants,explicit,carrot,4.6,food,0.55
equivocal,plants,pragmatic,carrot,4.6,plant,0.37
equivocal,plants,pragmatic,carrot,4.6,food,0.63
equivocal,plants,literal,sunflower,4.6,plant,0.50
equivocal,plants,literal,sunflower,4.6,food,0.50
equivocal,plants,explicit,sunflower,4.6,plant,0.81
equivocal,plants,explicit,sunflower,4.6,food,0.19
equivocal,plants,pragmatic,sunflower,4.6,plant,0.78
equivocal,plants,pragmatic,sunflower,4.6,food,0.22
equivocal,plants,literal,tomatos,4.6,plant,0.50
equivocal,plants,literal,tomatos,4.6,food,0.50
equivocal,plants,explicit,tomatos,4.6,plant,0.93
equivocal,plants,explicit,tomatos,4.6,food,0.07
equivocal,plants,pragmatic,tomatos,4.6,plant,0.87
equivocal,plants,pragmatic,tomatos,4.6,food,0.13
equivocal,plants,literal,burger,4.7,plant,0.50
equivocal,plants,literal,burger,4.7,food,0.50
equivocal,plants,explicit,burger,4.7,plant,0.02
equivocal,plants,explicit,burger,4.7,food,0.98
equivocal,plants,pragmatic,burger,4.7,plant,0.06
equivocal,plants,pragmatic,burger,4.7,food,0.94
equivocal,plants,literal,carrot,4.7,plant,0.50
equivocal,plants,literal,carrot,4.7,food,0.50
equivocal,plants,explicit,carrot,4.7,plant,0.44
equivocal,plants,explicit,carrot,4.7,food,0.56
equivocal,plants,pragmatic,carrot,4.7,plant,0.37
equivocal,plants,pragmatic,carrot,4.7,food,0.63
equivocal,plants,literal,sunflower,4.7,plant,0.50
equivocal,plants,literal,sunflower,4.7,food,0.50
equivocal,plants,explicit,sunflower,4.7,plant,0.81
equivocal,plants,explicit,sunflower,4.7,food,0.19
equivocal,plants,pragmatic,sunflower,4.7,plant,0.79
equivocal,plants,pragmatic,sunflower,4.7,food,0.21
equivocal,plants,literal,tomatos,4.7,plant,0.50
equivocal,plants,literal,tomatos,4.7,food,0.50
equivocal,plants,explicit,tomatos,4.7,plant,0.94
equivocal,plants,explicit,tomatos,4.7,food,0.06
equivocal,plants,pragmatic,tomatos,4.7,plant,0.88
equivocal,plants,pragmatic,tomatos,4.7,food,0.12
equivocal,plants,literal,burger,4.8,plant,0.50
equivocal,plants,literal,burger,4.8,food,0.50
equivocal,plants,explicit,burger,4.8,plant,0.02
equivocal,plants,explicit,burger,4.8,food,0.98
equivocal,plants,pragmatic,burger,4.8,plant,0.06
equivocal,plants,pragmatic,burger,4.8,food,0.94
equivocal,plants,literal,carrot,4.8,plant,0.50
equivocal,plants,literal,carrot,4.8,food,0.50
equivocal,plants,explicit,carrot,4.8,plant,0.44
equivocal,plants,explicit,carrot,4.8,food,0.56
equivocal,plants,pragmatic,carrot,4.8,plant,0.36
equivocal,plants,pragmatic,carrot,4.8,food,0.64
equivocal,plants,literal,sunflower,4.8,plant,0.50
equivocal,plants,literal,sunflower,4.8,food,0.50
equivocal,plants,explicit,sunflower,4.8,plant,0.82
equivocal,plants,explicit,sunflower,4.8,food,0.18
equivocal,plants,pragmatic,sunflower,4.8,plant,0.80
equivocal,plants,pragmatic,sunflower,4.8,food,0.20
equivocal,plants,literal,tomatos,4.8,plant,0.50
equivocal,plants,literal,tomatos,4.8,food,0.50
equivocal,plants,explicit,tomatos,4.8,plant,0.94
equivocal,plants,explicit,tomatos,4.8,food,0.06
equivocal,plants,pragmatic,tomatos,4.8,plant,0.88
equivocal,plants,pragmatic,tomatos,4.8,food,0.12
equivocal,plants,literal,burger,4.9,plant,0.50
equivocal,plants,literal,burger,4.9,food,0.50
equivocal,plants,explicit,burger,4.9,plant,0.02
equivocal,plants,explicit,burger,4.9,food,0.98
equivocal,plants,pragmatic,burger,4.9,plant,0.05
equivocal,plants,pragmatic,burger,4.9,food,0.95
equivocal,plants,literal,carrot,4.9,plant,0.50
equivocal,plants,literal,carrot,4.9,food,0.50
equivocal,plants,explicit,carrot,4.9,plant,0.44
equivocal,plants,explicit,carrot,4.9,food,0.56
equivocal,plants,pragmatic,carrot,4.9,plant,0.35
equivocal,plants,pragmatic,carrot,4.9,food,0.65
equivocal,plants,literal,sunflower,4.9,plant,0.50
equivocal,plants,literal,sunflower,4.9,food,0.50
equivocal,plants,explicit,sunflower,4.9,plant,0.82
equivocal,plants,explicit,sunflower,4.9,food,0.18
equivocal,plants,pragmatic,sunflower,4.9,plant,0.81
equivocal,plants,pragmatic,sunflower,4.9,food,0.19
equivocal,plants,literal,tomatos,4.9,plant,0.50
equivocal,plants,literal,tomatos,4.9,food,0.50
equivocal,plants,explicit,tomatos,4.9,plant,0.94
equivocal,plants,explicit,tomatos,4.9,food,0.06
equivocal,plants,pragmatic,tomatos,4.9,plant,0.89
equivocal,plants,pragmatic,tomatos,4.9,food,0.11
equivocal,plants,literal,burger,5.0,plant,0.50
equivocal,plants,literal,burger,5.0,food,0.50
equivocal,plants,explicit,burger,5.0,plant,0.02
equivocal,plants,explicit,burger,5.0,food,0.98
equivocal,plants,pragmatic,burger,5.0,plant,0.05
equivocal,plants,pragmatic,burger,5.0,food,0.95
equivocal,plants,literal,carrot,5.0,plant,0.50
equivocal,plants,literal,carrot,5.0,food,0.50
equivocal,plants,explicit,carrot,5.0,plant,0.44
equivocal,plants,explicit,carrot,5.0,food,0.56
equivocal,plants,pragmatic,carrot,5.0,plant,0.35
equivocal,plants,pragmatic,carrot,5.0,food,0.65
equivocal,plants,literal,sunflower,5.0,plant,0.50
equivocal,plants,literal,sunflower,5.0,food,0.50
equivocal,plants,explicit,sunflower,5.0,plant,0.83
equivocal,plants,explicit,sunflower,5.0,food,0.17
equivocal,plants,pragmatic,sunflower,5.0,plant,0.81
equivocal,plants,pragmatic,sunflower,5.0,food,0.19
equivocal,plants,literal,tomatos,5.0,plant,0.50
equivocal,plants,literal,tomatos,5.0,food,0.50
equivocal,plants,explicit,tomatos,5.0,plant,0.95
equivocal,plants,explicit,tomatos,5.0,food,0.05
equivocal,plants,pragmatic,tomatos,5.0,plant,0.89
equivocal,plants,pragmatic,tomatos,5.0,food,0.11
equivocal,plants,literal,burger,5.1,plant,0.50
equivocal,plants,literal,burger,5.1,food,0.50
equivocal,plants,explicit,burger,5.1,plant,0.01
equivocal,plants,explicit,burger,5.1,food,0.99
equivocal,plants,pragmatic,burger,5.1,plant,0.05
equivocal,plants,pragmatic,burger,5.1,food,0.95
equivocal,plants,literal,carrot,5.1,plant,0.50
equivocal,plants,literal,carrot,5.1,food,0.50
equivocal,plants,explicit,carrot,5.1,plant,0.44
equivocal,plants,explicit,carrot,5.1,food,0.56
equivocal,plants,pragmatic,carrot,5.1,plant,0.34
equivocal,plants,pragmatic,carrot,5.1,food,0.66
equivocal,plants,literal,sunflower,5.1,plant,0.50
equivocal,plants,literal,sunflower,5.1,food,0.50
equivocal,plants,explicit,sunflower,5.1,plant,0.83
equivocal,plants,explicit,sunflower,5.1,food,0.17
equivocal,plants,pragmatic,sunflower,5.1,plant,0.82
equivocal,plants,pragmatic,sunflower,5.1,food,0.18
equivocal,plants,literal,tomatos,5.1,plant,0.50
equivocal,plants,literal,tomatos,5.1,food,0.50
equivocal,plants,explicit,tomatos,5.1,plant,0.95
equivocal,plants,explicit,tomatos,5.1,food,0.05
equivocal,plants,pragmatic,tomatos,5.1,plant,0.90
equivocal,plants,pragmatic,tomatos,5.1,food,0.10
equivocal,plants,literal,burger,5.2,plant,0.50
equivocal,plants,literal,burger,5.2,food,0.50
equivocal,plants,explicit,burger,5.2,plant,0.01
equivocal,plants,explicit,burger,5.2,food,0.99
equivocal,plants,pragmatic,burger,5.2,plant,0.04
equivocal,plants,pragmatic,burger,5.2,food,0.96
equivocal,plants,literal,carrot,5.2,plant,0.50
equivocal,plants,literal,carrot,5.2,food,0.50
equivocal,plants,explicit,carrot,5.2,plant,0.44
equivocal,plants,explicit,carrot,5.2,food,0.56
equivocal,plants,pragmatic,carrot,5.2,plant,0.33
equivocal,plants,pragmatic,carrot,5.2,food,0.67
equivocal,plants,literal,sunflower,5.2,plant,0.50
equivocal,plants,literal,sunflower,5.2,food,0.50
equivocal,plants,explicit,sunflower,5.2,plant,0.84
equivocal,plants,explicit,sunflower,5.2,food,0.16
equivocal,plants,pragmatic,sunflower,5.2,plant,0.83
equivocal,plants,pragmatic,sunflower,5.2,food,0.17
equivocal,plants,literal,tomatos,5.2,plant,0.50
equivocal,plants,literal,tomatos,5.2,food,0.50
equivocal,plants,explicit,tomatos,5.2,plant,0.95
equivocal,plants,explicit,tomatos,5.2,food,0.05
equivocal,plants,pragmatic,tomatos,5.2,plant,0.90
equivocal,plants,pragmatic,tomatos,5.2,food,0.10
equivocal,plants,literal,burger,5.3,plant,0.50
equivocal,plants,literal,burger,5.3,food,0.50
equivocal,plants,explicit,burger,5.3,plant,0.01
equivocal,plants,explicit,burger,5.3,food,0.99
equivocal,plants,pragmatic,burger,5.3,plant,0.04
equivocal,plants,pragmatic,burger,5.3,food,0.96
equivocal,plants,literal,carrot,5.3,plant,0.50
equivocal,plants,literal,carrot,5.3,food,0.50
equivocal,plants,explicit,carrot,5.3,plant,0.44
equivocal,plants,explicit,carrot,5.3,food,0.56
equivocal,plants,pragmatic,carrot,5.3,plant,0.33
equivocal,plants,pragmatic,carrot,5.3,food,0.67
equivocal,plants,literal,sunflower,5.3,plant,0.50
equivocal,plants,literal,sunflower,5.3,food,0.50
equivocal,plants,explicit,sunflower,5.3,plant,0.84
equivocal,plants,explicit,sunflower,5.3,food,0.16
equivocal,plants,pragmatic,sunflower,5.3,plant,0.84
equivocal,plants,pragmatic,sunflower,5.3,food,0.16
equivocal,plants,literal,tomatos,5.3,plant,0.50
equivocal,plants,literal,tomatos,5.3,food,0.50
equivocal,plants,explicit,tomatos,5.3,plant,0.95
equivocal,plants,explicit,tomatos,5.3,food,0.05
equivocal,plants,pragmatic,tomatos,5.3,plant,0.91
equivocal,plants,pragmatic,tomatos,5.3,food,0.09
equivocal,plants,literal,burger,5.4,plant,0.50
equivocal,plants,literal,burger,5.4,food,0.50
equivocal,plants,explicit,burger,5.4,plant,0.01
equivocal,plants,explicit,burger,5.4,food,0.99
equivocal,plants,pragmatic,burger,5.4,plant,0.04
equivocal,plants,pragmatic,burger,5.4,food,0.96
equivocal,plants,literal,carrot,5.4,plant,0.50
equivocal,plants,literal,carrot,5.4,food,0.50
equivocal,plants,explicit,carrot,5.4,plant,0.44
equivocal,plants,explicit,carrot,5.4,food,0.56
equivocal,plants,pragmatic,carrot,5.4,plant,0.32
equivocal,plants,pragmatic,carrot,5.4,food,0.68
equivocal,plants,literal,sunflower,5.4,plant,0.50
equivocal,plants,literal,sunflower,5.4,food,0.50
equivocal,plants,explicit,sunflower,5.4,plant,0.84
equivocal,plants,explicit,sunflower,5.4,food,0.16
equivocal,plants,pragmatic,sunflower,5.4,plant,0.84
equivocal,plants,pragmatic,sunflower,5.4,food,0.16
equivocal,plants,literal,tomatos,5.4,plant,0.50
equivocal,plants,literal,tomatos,5.4,food,0.50
equivocal,plants,explicit,tomatos,5.4,plant,0.96
equivocal,plants,explicit,tomatos,5.4,food,0.04
equivocal,plants,pragmatic,tomatos,5.4,plant,0.91
equivocal,plants,pragmatic,tomatos,5.4,food,0.09
equivocal,plants,literal,burger,5.5,plant,0.50
equivocal,plants,literal,burger,5.5,food,0.50
equivocal,plants,explicit,burger,5.5,plant,0.01
equivocal,plants,explicit,burger,5.5,food,0.99
equivocal,plants,pragmatic,burger,5.5,plant,0.03
equivocal,plants,pragmatic,burger,5.5,food,0.97
equivocal,plants,literal,carrot,5.5,plant,0.50
equivocal,plants,literal,carrot,5.5,food,0.50
equivocal,plants,explicit,carrot,5.5,plant,0.43
equivocal,plants,explicit,carrot,5.5,food,0.57
equivocal,plants,pragmatic,carrot,5.5,plant,0.31
equivocal,plants,pragmatic,carrot,5.5,food,0.69
equivocal,plants,literal,sunflower,5.5,plant,0.50
equivocal,plants,literal,sunflower,5.5,food,0.50
equivocal,plants,explicit,sunflower,5.5,plant,0.85
equivocal,plants,explicit,sunflower,5.5,food,0.15
equivocal,plants,pragmatic,sunflower,5.5,plant,0.85
equivocal,plants,pragmatic,sunflower,5.5,food,0.15
equivocal,plants,literal,tomatos,5.5,plant,0.50
equivocal,plants,literal,tomatos,5.5,food,0.50
equivocal,plants,explicit,tomatos,5.5,plant,0.96
equivocal,plants,explicit,tomatos,5.5,food,0.04
equivocal,plants,pragmatic,tomatos,5.5,plant,0.92
equivocal,plants,pragmatic,tomatos,5.5,food,0.08
equivocal,plants,literal,burger,5.6,plant,0.50
equivocal,plants,literal,burger,5.6,food,0.50
equivocal,plants,explicit,burger,5.6,plant,0.01
equivocal,plants,explicit,burger,5.6,food,0.99
equivocal,plants,pragmatic,burger,5.6,plant,0.03
equivocal,plants,pragmatic,burger,5.6,food,0.97
equivocal,plants,literal,carrot,5.6,plant,0.50
equivocal,plants,literal,carrot,5.6,food,0.50
equivocal,plants,explicit,carrot,5.6,plant,0.43
equivocal,plants,explicit,carrot,5.6,food,0.57
equivocal,plants,pragmatic,carrot,5.6,plant,0.31
equivocal,plants,pragmatic,carrot,5.6,food,0.69
equivocal,plants,literal,sunflower,5.6,plant,0.50
equivocal,plants,literal,sunflower,5.6,food,0.50
equivocal,plants,explicit,sunflower,5.6,plant,0.85
equivocal,plants,explicit,sunflower,5.6,food,0.15
equivocal,plants,pragmatic,sunflower,5.6,plant,0.86
equivocal,plants,pragmatic,sunflower,5.6,food,0.14
equivocal,plants,literal,tomatos,5.6,plant,0.50
equivocal,plants,literal,tomatos,5.6,food,0.50
equivocal,plants,explicit,tomatos,5.6,plant,0.96
equivocal,plants,explicit,tomatos,5.6,food,0.04
equivocal,plants,pragmatic,tomatos,5.6,plant,0.92
equivocal,plants,pragmatic,tomatos,5.6,food,0.08
equivocal,plants,literal,burger,5.7,plant,0.50
equivocal,plants,literal,burger,5.7,food,0.50
equivocal,plants,explicit,burger,5.7,plant,0.01
equivocal,plants,explicit,burger,5.7,food,0.99
equivocal,plants,pragmatic,burger,5.7,plant,0.03
equivocal,plants,pragmatic,burger,5.7,food,0.97
equivocal,plants,literal,carrot,5.7,plant,0.50
equivocal,plants,literal,carrot,5.7,food,0.50
equivocal,plants,explicit,carrot,5.7,plant,0.43
