alpha,beta,modelType,logLikelihood,posteriorProb
13.7,0.1,Q1_emp,-330.7748867778698,-26.696196257018872
13.7,0,Q1_emp,-345.9493579767776,-41.87066745592666
13.6,1,Q1_emp,-559.3287320955943,-255.25004157474342
13.6,0.9,Q1_emp,-510.72802671546066,-206.64933619460973
13.6,0.8,Q1_emp,-468.87458571174005,-164.7958951908891
13.6,0.7,Q1_emp,-432.8932656837696,-128.81457516291863
13.6,0.6,Q1_emp,-401.9917372304621,-97.91304670961114
13.6,0.5,Q1_emp,-375.7313476869658,-71.65265716611486
13.6,0.4,Q1_emp,-354.17077924517736,-50.0920887243264
13.6,0.3,Q1_emp,-338.05831539136415,-33.97962487051319
13.6,0.2,Q1_emp,-329.1414013606865,-25.062710839835518
13.6,0.1,Q1_emp,-330.4003023674961,-26.32161184664517
13.6,0,Q1_emp,-345.55265560802184,-41.47396508717088
13.5,1,Q1_emp,-557.3332616581221,-253.25457113727117
13.5,0.9,Q1_emp,-509.03605760801867,-204.9573670871677
13.5,0.8,Q1_emp,-467.42225077653734,-163.34356025568638
13.5,0.7,Q1_emp,-431.6383402928848,-127.55964977203382
13.5,0.6,Q1_emp,-400.91036995215717,-96.83167943130621
13.5,0.5,Q1_emp,-374.81217543973963,-70.73348491888868
13.5,0.4,Q1_emp,-353.410655713609,-49.33196519275805
13.5,0.3,Q1_emp,-337.45672716824794,-33.37803664739698
13.5,0.2,Q1_emp,-328.6866994592903,-24.608008938439355
13.5,0.1,Q1_emp,-330.04155004620753,-25.962859525356578
13.5,0,Q1_emp,-345.1717506670789,-41.09306014622797
13.4,1,Q1_emp,-555.3507032619978,-251.27201274114674
13.4,0.9,Q1_emp,-507.357388352589,-203.27869783173804
13.4,0.8,Q1_emp,-465.9837961976977,-161.90510567684674
13.4,0.7,Q1_emp,-430.3978641721099,-126.31917365125895
13.4,0.6,Q1_emp,-399.843978587007,-95.76528806615602
13.4,0.5,Q1_emp,-373.9085156021287,-69.82982508127776
13.4,0.4,Q1_emp,-352.6665885041962,-48.58789798334527
13.4,0.3,Q1_emp,-336.87161384550336,-32.79292332465241
13.4,0.2,Q1_emp,-328.24853112742403,-24.169840606573075
13.4,0.1,Q1_emp,-329.699023105467,-25.62033258461605
13.4,0,Q1_emp,-344.8070386681747,-40.72834814732375
13.3,1,Q1_emp,-553.3813094447011,-249.30261892385016
13.3,0.9,Q1_emp,-505.6922850276513,-201.61359450680033
13.3,0.8,Q1_emp,-464.55950657605075,-160.4808160551998
13.3,0.7,Q1_emp,-429.1721455269759,-125.09345500612494
13.3,0.6,Q1_emp,-398.7928969629528,-94.71420644210184
13.3,0.5,Q1_emp,-373.0207267267505,-68.94203620589957
13.3,0.4,Q1_emp,-351.9389570175547,-47.86026649670373
13.3,0.3,Q1_emp,-336.3033684872888,-32.22467796643787
13.3,0.2,Q1_emp,-327.8272957725421,-23.74860525169112
13.3,0.1,Q1_emp,-329.3731254710583,-25.294434950207346
13.3,0,Q1_emp,-344.4589255340384,-40.38023501318747
13.2,1,Q1_emp,-551.4253391998976,-247.34664867904675
13.2,0.9,Q1_emp,-504.0410207376163,-199.96233021676534
13.2,0.8,Q1_emp,-463.14967418271704,-159.0709836618661
13.2,0.7,Q1_emp,-427.9615009792814,-123.88281045843047
13.2,0.6,Q1_emp,-397.757468123034,-93.67877760218306
13.2,0.5,Q1_emp,-372.1491773032192,-68.07048678236822
13.2,0.4,Q1_emp,-351.22815111702994,-47.14946059617898
13.2,0.3,Q1_emp,-335.7523949167775,-31.673704395926567
13.2,0.2,Q1_emp,-327.42340371282637,-23.344713191975416
13.2,0.1,Q1_emp,-329.0642720005481,-24.98558147969715
13.2,0,Q1_emp,-344.1278278767475,-40.04913735589657
13.1,1,Q1_emp,-549.4830581852566,-245.4043676644056
13.1,0.9,Q1_emp,-502.40387584518305,-198.3251853243321
13.1,0.8,Q1_emp,-461.7545992166109,-157.67590869576
13.1,0.7,Q1_emp,-426.76625584884636,-122.6875653279954
13.1,0.6,Q1_emp,-396.7380446290426,-92.65935410819162
13.1,0.5,Q1_emp,-371.29424607781914,-67.21555555696818
13.1,0.4,Q1_emp,-350.53457145553386,-46.45588093468291
13.1,0.3,Q1_emp,-335.2191080422979,-31.14041752144692
13.1,0.2,Q1_emp,-327.03727649707105,-22.958585976220093
13.1,0.1,Q1_emp,-328.77288878977987,-24.694198268928915
13.1,0,Q1_emp,-343.81417328689486,-39.73548276604391
13,1,Q1_emp,-547.5547389389841,-243.4760484181332
13,0.9,Q1_emp,-500.78113821350803,-196.70244769265707
13,0.8,Q1_emp,-460.3745900727574,-156.29589955190647
13,0.7,Q1_emp,-425.586744446849,-121.50805392599808
13,0.6,Q1_emp,-395.7349888772025,-91.65629835635156
13,0.5,Q1_emp,-370.4563223852728,-66.37763186442186
13,0.4,Q1_emp,-349.8586298141747,-45.779939293323764
13,0.3,Q1_emp,-334.70393419468314,-30.62524367383219
13,0.2,Q1_emp,-326.6693472349313,-22.590656714080353
13,0.1,Q1_emp,-328.4994134887523,-24.420722967901327
13,0,Q1_emp,-343.5184006314132,-39.43971011056226
12.9,1,Q1_emp,-545.6406611055542,-241.56197058470326
12.9,0.9,Q1_emp,-499.1731034587201,-195.09441293786915
12.9,0.8,Q1_emp,-459.00996362199953,-154.93127310114858
12.9,0.7,Q1_emp,-424.42331038133796,-120.34461986048701
12.9,0.6,Q1_emp,-394.74867342645257,-90.66998290560161
12.9,0.5,Q1_emp,-369.6358064931622,-65.55711597231124
12.9,0.4,Q1_emp,-349.20074945321073,-45.12205893235978
12.9,0.3,Q1_emp,-334.2073114763037,-30.128620955452735
12.9,0.2,Q1_emp,-326.320060937961,-22.241370417110033
12.9,0.1,Q1_emp,-328.24429562726624,-24.165605106415285
12.9,0,Q1_emp,-343.2409603604302,-39.16226983957927
12.8,1,Q1_emp,-543.74111167117,-239.66242115031906
12.8,0.9,Q1_emp,-497.5800752133612,-193.50138469251027
12.8,0.8,Q1_emp,-457.6610455027126,-153.5823549818617
12.8,0.7,Q1_emp,-423.27630687554733,-119.19761635469638
12.8,0.6,Q1_emp,-393.7794813399592,-89.70079081910825
12.8,0.5,Q1_emp,-368.8331099595956,-64.75441943874468
12.8,0.4,Q1_emp,-348.5613654758607,-44.48267495500977
12.8,0.3,Q1_emp,-333.729690122274,-29.650999601423052
12.8,0.2,Q1_emp,-325.98987487188094,-21.911184351029988
12.8,0.1,Q1_emp,-328.00799695075,-23.929306429899043
12.8,0,Q1_emp,-342.98231482353134,-38.90362430268039
12.7,1,Q1_emp,-541.8563852095054,-237.77769468865458
12.7,0.9,Q1_emp,-496.0023654013609,-191.92367488051
12.7,0.8,Q1_emp,-456.3281704251715,-152.24947990432054
12.7,0.7,Q1_emp,-422.1460970996859,-118.06740657883495
12.7,0.6,Q1_emp,-392.8278065405127,-88.74911601966177
12.7,0.5,Q1_emp,-368.0486560047389,-63.96996548388796
12.7,0.4,Q1_emp,-347.9409252055635,-43.86223468471252
12.7,0.3,Q1_emp,-333.2715328743674,-29.192842353516426
12.7,0.2,Q1_emp,-325.67925892055615,-21.600568399705196
12.7,0.1,Q1_emp,-327.7909917666889,-23.71230124583792
12.7,0,Q1_emp,-342.7429385958632,-38.664248075012274
12.6,1,Q1_emp,-539.9867841383347,-235.90809361748376
12.6,0.9,Q1_emp,-494.44029452520334,-190.3616040043524
12.6,0.8,Q1_emp,-455.0116824892707,-150.93299196841974
12.6,0.7,Q1_emp,-421.0330545169092,-116.95436399605825
12.6,0.6,Q1_emp,-391.894054180509,-87.81536365965803
12.6,0.5,Q1_emp,-367.2828798968782,-63.20418937602727
12.6,0.4,Q1_emp,-347.3398885772831,-43.261198056432136
12.6,0.3,Q1_emp,-332.8333153681922,-28.754624847341233
12.6,0.2,Q1_emp,-325.38869596217995,-21.310005441328997
12.6,0.1,Q1_emp,-327.59376730213427,-23.515076781283316
12.6,0,Q1_emp,-342.5233188145129,-38.444628293661935
12.5,1,Q1_emp,-538.1326189876935,-234.0539284668426
12.5,0.9,Q1_emp,-492.8941919659918,-188.81550144514085
12.5,0.8,Q1_emp,-453.71193551634,-149.6332449954891
12.5,0.7,Q1_emp,-419.93756324423606,-115.8588727233851
12.5,0.6,Q1_emp,-390.9786410272543,-86.89995050640334
12.5,0.5,Q1_emp,-366.5362293537105,-62.45753883285954
12.5,0.4,Q1_emp,-346.7587285435236,-42.68003802267265
12.5,0.3,Q1_emp,-332.41552653422195,-28.336836013371002
12.5,0.2,Q1_emp,-325.11868225820524,-21.03999173735429
12.5,0.1,Q1_emp,-327.41682407277585,-23.338133551924898
12.5,0,Q1_emp,-342.3239555256482,-38.24526500479726
12.4,1,Q1_emp,-536.2942086802616,-232.21551815941058
12.4,0.9,Q1_emp,-491.3643962971621,-187.28570577631115
12.4,0.8,Q1_emp,-452.42929339585436,-148.3506028750034
12.4,0.7,Q1_emp,-418.8600184292156,-114.78132790836464
12.4,0.6,Q1_emp,-390.0819958643878,-86.00330534353685
12.4,0.5,Q1_emp,-365.809164959612,-61.730474438761064
12.4,0.4,Q1_emp,-346.1979314957289,-42.11924097487793
12.4,0.3,Q1_emp,-332.0186690133053,-27.939978492454372
12.4,0.2,Q1_emp,-324.86972785558964,-20.79103733473869
12.4,0.1,Q1_emp,-327.2606762641206,-23.181985743269653
12.4,0,Q1_emp,-342.1453620429391,-38.06667152208815
12.3,1,Q1_emp,-534.4718808247188,-230.39319030386793
12.3,0.9,Q1_emp,-489.85125561264795,-185.772565091797
12.3,0.8,Q1_emp,-451.1641304478758,-147.08543992702485
12.3,0.7,Q1_emp,-417.8008266432055,-113.72213612235453
12.3,0.6,Q1_emp,-389.20455991025835,-85.1258693894074
12.3,0.5,Q1_emp,-365.1021605996747,-61.02347007882373
12.3,0.4,Q1_emp,-345.6579977018087,-41.579307180957755
12.3,0.3,Q1_emp,-331.64325958733076,-27.564569066479805
12.3,0.2,Q1_emp,-324.6423570029661,-20.56366648211514
12.3,0.1,Q1_emp,-327.12585212533764,-23.047161604486693
12.3,0,Q1_emp,-341.9880653178118,-37.90937479696083
12.2,1,Q1_emp,-532.6659720228657,-228.58728150201483
12.2,0.9,Q1_emp,-488.3551278703728,-184.2764373495219
12.2,0.8,Q1_emp,-449.9168318021503,-145.83814128129933
12.2,0.7,Q1_emp,-416.7604062921854,-112.68171577133444
12.2,0.6,Q1_emp,-388.3467872541518,-84.26809673330088
12.2,0.5,Q1_emp,-364.41570391134746,-60.33701339049651
12.2,0.4,Q1_emp,-345.1394417605588,-41.06075123970783
12.2,0.3,Q1_emp,-331.2898296257476,-27.21113910489663
12.2,0.2,Q1_emp,-324.43710858139013,-20.35841806053918
12.2,0.1,Q1_emp,-327.01289437639343,-22.934203855542478
12.2,0,Q1_emp,-341.8526063221377,-37.77391580128676
12.1,1,Q1_emp,-530.8768281913783,-226.7981376705273
12.1,0.9,Q1_emp,-486.8763812519902,-182.79769073113926
12.1,0.8,Q1_emp,-448.68779379481987,-144.6091032739689
12.1,0.7,Q1_emp,-415.7391880460806,-111.66049752522963
12.1,0.6,Q1_emp,-387.5091453113189,-83.43045479046793
12.1,0.5,Q1_emp,-363.75029675458666,-59.6716062337357
12.1,0.4,Q1_emp,-344.64279307380787,-40.56410255295692
12.1,0.3,Q1_emp,-330.9589255487092,-26.880235027858248
12.1,0.2,Q1_emp,-324.2545365503587,-20.175846029507742
12.1,0.1,Q1_emp,-326.92236062912934,-22.843670108278392
12.1,0,Q1_emp,-341.7395404440052,-37.66084992315422
12,1,Q1_emp,-529.1048048991224,-225.02611437827142
12,0.9,Q1_emp,-485.41539453987093,-181.33670401902
12,0.8,Q1_emp,-447.47742438380044,-143.3987338629495
12,0.7,Q1_emp,-414.7376152876523,-110.65892476680138
12,0.6,Q1_emp,-386.69211529782723,-82.61342477697627
12,0.5,Q1_emp,-363.106455701466,-59.02776518061507
12,0.4,Q1_emp,-344.16859633717297,-40.089905816322016
12,0.3,Q1_emp,-330.6511093076458,-26.572418786794856
12,0.2,Q1_emp,-324.0952104098536,-20.016519889002666
12,0.1,Q1_emp,-326.85482382299784,-22.77613330214689
12,0,Q1_emp,-341.6494378972746,-37.57074737642364
11.9,1,Q1_emp,-527.3502677210274,-223.2715772001764
11.9,0.9,Q1_emp,-483.9725575124185,-179.89386699156756
11.9,0.8,Q1_emp,-446.28614358393645,-142.2074530630855
11.9,0.7,Q1_emp,-413.75614458207326,-109.67745406122232
11.9,0.6,Q1_emp,-385.89619272631904,-81.81750220546809
11.9,0.5,Q1_emp,-362.4847125462628,-58.406022025411865
11.9,0.4,Q1_emp,-343.7174120503605,-39.63872152950955
11.9,0.3,Q1_emp,-330.36695888413186,-26.28826836328091
11.9,0.2,Q1_emp,-323.9597156792076,-19.881025158356636
11.9,0.1,Q1_emp,-326.8108726762237,-22.732182155372755
11.9,0,Q1_emp,-341.5828841456712,-37.50419362482024
11.8,1,Q1_emp,-525.6135926095994,-221.53490208874842
11.8,0.9,Q1_emp,-482.5482713588545,-178.46958083800354
11.8,0.8,Q1_emp,-445.11438392313534,-141.0356934022844
11.8,0.7,Q1_emp,-412.79524616839456,-108.7165556475436
11.8,0.6,Q1_emp,-385.1218879238365,-81.04319740298553
11.8,0.5,Q1_emp,-361.8856148371143,-57.80692431626335
11.8,0.4,Q1_emp,-343.2898170480216,-39.21112652717062
11.8,0.3,Q1_emp,-330.1070688079768,-26.02837828712586
11.8,0.2,Q1_emp,-323.84865439366257,-19.769963872811616
11.8,0.1,Q1_emp,-326.79111215322433,-22.712421632373378
11.8,0,Q1_emp,-341.5404803422409,-37.46178982138997
11.7,1,Q1_emp,-523.8951662852417,-219.81647576439065
11.7,0.9,Q1_emp,-481.1429491147287,-177.06425859387778
11.7,0.8,Q1_emp,-443.96259092076554,-139.88390039991458
11.7,0.7,Q1_emp,-411.855404474184,-107.77671395333306
11.7,0.6,Q1_emp,-384.36972657295837,-80.29103605210742
11.7,0.5,Q1_emp,-361.30972643040406,-57.2310359095531
11.7,0.4,Q1_emp,-342.8864050522346,-38.807714531383624
11.7,0.3,Q1_emp,-329.8720506955354,-25.793360174684437
11.7,0.2,Q1_emp,-323.7626456195458,-19.683955098694867
11.7,0.1,Q1_emp,-326.796163949185,-22.717473428334017
11.7,0,Q1_emp,-341.52284378505794,-37.444153264206996
11.6,1,Q1_emp,-522.195386646635,-218.11669612578416
11.6,0.9,Q1_emp,-479.7570161194868,-175.67832559863587
11.6,0.8,Q1_emp,-442.83122358970553,-138.75253306885458
11.6,0.7,Q1_emp,-410.93711865472864,-106.85842813387768
11.6,0.6,Q1_emp,-383.64025027757657,-79.56155975672561
11.6,0.5,Q1_emp,-360.7576280691245,-56.67893754827355
11.6,0.4,Q1_emp,-342.50778724776893,-38.429096726917976
11.6,0.3,Q1_emp,-329.66253380930283,-25.583843288451877
11.6,0.2,Q1_emp,-323.70232598907535,-19.623635468224396
11.6,0.1,Q1_emp,-326.8266669927659,-22.74797647191497
11.6,0,Q1_emp,-341.53060839014915,-37.4519178692982
11.5,1,Q1_emp,-520.5146632025424,-216.43597268169137
11.5,0.9,Q1_emp,-478.39091049753745,-174.3122199766865
11.5,0.8,Q1_emp,-441.72075496352477,-137.6420644426738
11.5,0.7,Q1_emp,-410.0409031582721,-105.96221263742115
11.5,0.6,Q1_emp,-382.93401715474135,-78.8553266338904
11.5,0.5,Q1_emp,-360.2299179865478,-56.15122746569682
11.5,0.4,Q1_emp,-342.15459288136753,-38.07590236051658
11.5,0.3,Q1_emp,-329.4791656399494,-25.400475119098417
11.5,0.2,Q1_emp,-323.66835025587653,-19.58965973502558
11.5,0.1,Q1_emp,-326.88327796800166,-22.80458744715071
11.5,0,Q1_emp,-341.56442518269006,-37.4857346618391
11.4,1,Q1_emp,-518.8534175265115,-214.77472700566054
11.4,0.9,Q1_emp,-477.0450836643846,-172.96639314353365
11.4,0.8,Q1_emp,-440.6316726504049,-136.55298212955395
11.4,0.7,Q1_emp,-409.16728831888815,-105.0885977980372
11.4,0.6,Q1_emp,-382.2516024540997,-78.17291193324877
11.4,0.5,Q1_emp,-359.7272125366435,-55.648522015792544
11.4,0.4,Q1_emp,-341.8274698863715,-37.748779365520534
11.4,0.3,Q1_emp,-329.3226125120291,-25.243921991178127
11.4,0.2,Q1_emp,-323.6613918723899,-19.582701351538958
11.4,0.1,Q1_emp,-326.9666718565413,-22.88798133569037
11.4,0,Q1_emp,-341.6249628076151,-37.54627228676412
11.3,1,Q1_emp,-517.2120837360624,-213.13339321521136
11.3,0.9,Q1_emp,-475.72000085949855,-171.64131033864763
11.3,0.8,Q1_emp,-439.56447941552256,-135.4857888946716
11.3,0.7,Q1_emp,-408.3168209786961,-104.23813045784516
11.3,0.6,Q1_emp,-381.59359920657573,-77.51490868572478
11.3,0.5,Q1_emp,-359.25014685277455,-55.17145633192359
11.3,0.4,Q1_emp,-341.52708553412197,-37.44839501327101
11.3,0.3,Q1_emp,-329.1935602147039,-25.11486969385294
11.3,0.2,Q1_emp,-323.68214359044026,-19.603453069589307
11.3,0.1,Q1_emp,-327.07754250148207,-22.998851980631116
11.3,0,Q1_emp,-341.7129080608894,-37.634217540038435
11.2,1,Q1_emp,-515.5911089980915,-211.5124184772406
11.2,0.9,Q1_emp,-474.41614170774847,-170.33745118689754
11.2,0.8,Q1_emp,-438.51969379374987,-134.4410032728989
11.2,0.7,Q1_emp,-407.49006514126415,-103.4113746204132
11.2,0.6,Q1_emp,-380.9606189040585,-76.88192838320754
11.2,0.5,Q1_emp,-358.7993755363291,-54.72068501547813
11.2,0.4,Q1_emp,-341.25412711367625,-37.17543659282529
11.2,0.3,Q1_emp,-329.09271465892954,-25.014024138078586
11.2,0.2,Q1_emp,-323.73131808636055,-19.65262756550959
11.2,0.1,Q1_emp,-327.2166031941639,-23.13791267331294
11.2,0,Q1_emp,-341.82896644280424,-37.75027592195329
11.1,1,Q1_emp,-513.9909540623654,-209.91226354151453
11.1,0.9,Q1_emp,-473.1340008113644,-169.05531029051343
11.1,0.8,Q1_emp,-437.4978507346912,-133.41916021384026
11.1,0.7,Q1_emp,-406.68760265818554,-102.60891213733458
11.1,0.6,Q1_emp,-380.35329221199885,-76.2746016911479
11.1,0.5,Q1_emp,-358.3755733770729,-54.29688285622194
11.1,0.4,Q1_emp,-341.00930264150134,-36.93061212065038
11.1,0.3,Q1_emp,-329.020802562663,-24.94211204181204
11.1,0.2,Q1_emp,-323.80964861216637,-19.730958091315415
11.1,0.1,Q1_emp,-327.3845872854094,-23.305896764558444
11.1,0,Q1_emp,-341.9738627347796,-37.89517221392862
11,1,Q1_emp,-512.4120938251285,-208.3334033042775
11,0.9,Q1_emp,-471.8740883745481,-167.79539785369712
11,0.8,Q1_emp,-436.49950228220297,-132.420811761352
11,0.7,Q1_emp,-405.91003395096413,-101.83134343011318
11,0.6,Q1_emp,-379.77226971696393,-75.69357919611298
11,0.5,Q1_emp,-357.9794361071413,-53.90074558629033
11,0.4,Q1_emp,-340.7933416029405,-36.71465108208952
11,0.3,Q1_emp,-328.978572165801,-24.899881644950028
11,0.2,Q1_emp,-323.9178896744288,-19.839199153577855
11,0.1,Q1_emp,-327.58224882284145,-23.503558301990495
11,0,Q1_emp,-342.1483416012977,-38.06965108044676
10.9,1,Q1_emp,-510.85501792503874,-206.77632740418773
10.9,0.9,Q1_emp,-470.63693086305153,-166.55824034220058
10.9,0.8,Q1_emp,-435.5252182907659,-131.44652776991495
10.9,0.7,Q1_emp,-405.1579787705243,-101.07928824967337
10.9,0.6,Q1_emp,-379.2182227113656,-75.13953219051469
10.9,0.5,Q1_emp,-357.61168119074784,-53.5329906698969
10.9,0.4,Q1_emp,-340.606995727398,-36.52830520654703
10.9,0.3,Q1_emp,-328.9667939766793,-24.888103455828343
10.9,0.2,Q1_emp,-324.0568177426311,-19.97812722178014
10.9,0.1,Q1_emp,-327.81036321605194,-23.731672695200984
10.9,0,Q1_emp,-342.3531682187443,-38.27447769789336
10.8,1,Q1_emp,-509.32023137382527,-205.2415408529743
10.8,0.9,Q1_emp,-469.4230717012098,-165.34438118035882
10.8,0.8,Q1_emp,-434.57558718121624,-130.49689666036528
10.8,0.7,Q1_emp,-404.4320769968372,-100.35338647598627
10.8,0.6,Q1_emp,-378.6918440177459,-74.61315349689494
10.8,0.5,Q1_emp,-357.2730486518574,-53.194358131006425
10.8,0.4,Q1_emp,-340.4510397993497,-36.372349278498746
10.8,0.3,Q1_emp,-328.9862615521558,-24.90757103130483
10.8,0.2,Q1_emp,-324.22723198896193,-20.148541468110977
10.8,0.1,Q1_emp,-328.0697279315692,-23.991037410718267
10.8,0,Q1_emp,-342.58912893310463,-38.51043841225368
10.7,1,Q1_emp,-507.80825522427625,-203.7295647034253
10.7,0.9,Q1_emp,-468.23307200915525,-164.15438148830432
10.7,0.8,Q1_emp,-433.65121673860625,-129.5725262177553
10.7,0.7,Q1_emp,-403.7329894813653,-99.65429896051432
10.7,0.6,Q1_emp,-378.19384885521185,-74.1151583343609
10.7,0.5,Q1_emp,-356.9643019422492,-52.885611421398266
10.7,0.4,Q1_emp,-340.3262725074695,-36.24758198661858
10.7,0.3,Q1_emp,-329.0377923134466,-24.959101792595618
10.7,0.2,Q1_emp,-324.42995506168324,-20.35126454083229
10.7,0.1,Q1_emp,-328.3611632197618,-24.282472698910855
10.7,0,Q1_emp,-342.8570319486389,-38.77834142778796
10.6,1,Q1_emp,-506.3196272783958,-202.24093675754483
10.6,0.9,Q1_emp,-467.06751138314155,-162.9888208622906
10.6,0.8,Q1_emp,-432.75273495514944,-128.67404443429848
10.6,0.7,Q1_emp,-403.0613989352424,-98.98270841439142
10.6,0.6,Q1_emp,-377.724975750804,-73.64628522995304
10.6,0.5,Q1_emp,-356.68622885261266,-52.6075383317617
10.6,0.4,Q1_emp,-340.23351733435743,-36.154826813506475
10.6,0.3,Q1_emp,-329.12222840011515,-25.043537879264196
10.6,0.2,Q1_emp,-324.6658338944066,-20.587143373555648
10.6,0.1,Q1_emp,-328.6855128760123,-24.60682235516134
10.6,0,Q1_emp,-343.1577080498847,-39.07901752903376
10.5,1,Q1_emp,-504.8549028388275,-200.77621231797656
10.5,0.9,Q1_emp,-465.92698872220103,-161.84829820135008
10.5,0.8,Q1_emp,-431.88079092149235,-127.8021004006414
10.5,0.7,Q1_emp,-402.41801086636866,-98.3393203455177
10.5,0.6,Q1_emp,-377.2859874988483,-73.20729697799737
10.5,0.5,Q1_emp,-356.43964246953516,-52.36095194868421
10.5,0.4,Q1_emp,-340.173623489581,-36.09493296873007
10.5,0.3,Q1_emp,-329.2404375648105,-25.161747043959565
10.5,0.2,Q1_emp,-324.93574055384806,-20.85705003299711
10.5,0.1,Q1_emp,-329.0436450387354,-24.96495451788445
10.5,0,Q1_emp,-343.4920113595467,-39.41332083869577
10.4,1,Q1_emp,-503.41465550691385,-199.33596498606295
10.4,0.9,Q1_emp,-464.81212310459887,-160.73343258374794
10.4,0.8,Q1_emp,-431.0360557698136,-126.95736524896262
10.4,0.7,Q1_emp,-401.80355456884183,-97.72486404799088
10.4,0.6,Q1_emp,-376.87767217156755,-72.7989816507166
10.4,0.5,Q1_emp,-356.2253821814936,-52.14669166064266
10.4,0.4,Q1_emp,-340.1474668889871,-36.06877636813613
10.4,0.3,Q1_emp,-329.3933141116129,-25.314623590761926
10.4,0.2,Q1_emp,-325.24057312886845,-21.161882608017493
10.4,0.1,Q1_emp,-329.4364530270599,-25.357762506208932
10.4,0,Q1_emp,-343.86082013509673,-39.782129614245775
10.3,1,Q1_emp,-501.9994780310746,-197.92078751022365
10.3,0.9,Q1_emp,-463.7235547179012,-159.64486419705028
10.3,0.8,Q1_emp,-430.2192236725618,-126.14053315171083
10.3,0.7,Q1_emp,-401.21878416847176,-97.1400936476208
10.3,0.6,Q1_emp,-376.500844184542,-72.42215366369106
10.3,0.5,Q1_emp,-356.0443147372463,-51.96562421639533
10.3,0.4,Q1_emp,-340.1559511835069,-36.07726066265594
10.3,0.3,Q1_emp,-329.5817798811081,-25.503089360257153
10.3,0.2,Q1_emp,-325.58125666389367,-21.502566143042717
10.3,0.1,Q1_emp,-329.864856221285,-25.786165700434026
10.3,0,Q1_emp,-344.265037607186,-40.18634708633505
10.2,1,Q1_emp,-500.60998320952865,-196.5312926886777
10.2,0.9,Q1_emp,-462.66194584677044,-158.5832553259195
10.2,0.8,Q1_emp,-429.43101290098355,-125.35232238013259
10.2,0.7,Q1_emp,-400.6644797284313,-96.58578920758033
10.2,0.6,Q1_emp,-376.15634542090663,-72.07765490005568
10.2,0.5,Q1_emp,-355.8973353603117,-51.81864483946072
10.2,0.4,Q1_emp,-340.20000884098977,-36.12131832013881
10.2,0.3,Q1_emp,-329.8067852856225,-25.728094764771527
10.2,0.2,Q1_emp,-325.95874414011695,-21.880053619265993
10.2,0.1,Q1_emp,-330.3298009895243,-26.251110468673346
10.2,0,Q1_emp,-344.70559286328114,-40.62690234243019
10.1,1,Q1_emp,-499.2468048517519,-195.16811433090095
10.1,0.9,Q1_emp,-461.62798192302205,-157.5492914021711
10.1,0.8,Q1_emp,-428.6721669479564,-124.59347642710543
10.1,0.7,Q1_emp,-400.1414484194675,-96.06275789861657
10.1,0.6,Q1_emp,-375.84504641852755,-71.76635589767659
10.1,0.5,Q1_emp,-355.78536892358267,-51.70667840273171
10.1,0.4,Q1_emp,-340.2806022849293,-36.20191176407832
10.1,0.3,Q1_emp,-330.0693103983846,-25.99061987753362
10.1,0.2,Q1_emp,-326.3740175082241,-22.29532698737313
10.1,0.1,Q1_emp,-330.83226166430865,-26.75357114345769
10.1,0,Q1_emp,-345.18344178028497,-41.10475125943401
10,1,Q1_emp,-497.91059880348615,-193.83190828263523
10,0.9,Q1_emp,-460.62237264285386,-156.54368212200293
10,0.8,Q1_emp,-427.9434557200616,-123.86476519921065
10,0.7,Q1_emp,-399.6505257594884,-95.57183523863745
10,0.6,Q1_emp,-375.5678476247876,-71.48915710393663
10,0.5,Q1_emp,-355.70937118847667,-51.63068066762572
10,0.4,Q1_emp,-340.3987250943219,-36.320034573470934
10,0.3,Q1_emp,-330.3703661007578,-26.291675579906837
10,0.2,Q1_emp,-326.8280887767696,-22.749398255918663
10,0.1,Q1_emp,-331.3732415732992,-27.294551052448245
10,0,Q1_emp,-345.6995680102802,-41.62087748942923
9.9,1,Q1_emp,-496.60204404056856,-192.52335351971763
9.9,0.9,Q1_emp,-459.6458531566462,-155.56716263579523
9.9,0.8,Q1_emp,-427.2456768042668,-123.16698628341584
9.9,0.7,Q1_emp,-399.1925769277855,-95.11388640693457
9.9,0.6,Q1_emp,-375.32568072403575,-71.2469902031848
9.9,0.5,Q1_emp,-355.6703301134679,-51.59163959261696
9.9,0.4,Q1_emp,-340.5554032693173,-36.476712748466355
9.9,0.3,Q1_emp,-330.7109952921077,-26.63230477125677
9.9,0.2,Q1_emp,-327.32200116075995,-23.243310639908998
9.9,0.1,Q1_emp,-331.9537741286942,-27.875083607843237
9.9,0,Q1_emp,-346.25498402396715,-42.176293503116206
9.8,1,Q1_emp,-495.3218438373535,-191.24315331650257
