iterationName,gameid,time,trialNum,trialType,targetGoalSet,distractorGoalSet,firstRole,sender,timeFromMessage,revealedObjs
single-player-pilot,0659-745c84b1-6b6f-4426-840a-18df07b03516,1.546717962436e+12,5,overlap,"[""JS"",""9C""]","[""10H"",""9C""]",seeker,human,,"[""JS"",""9C""]"
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546717974083e+12,1,catch,"[""6C""]","[""10S""]",helper,human,,"[""6C"",""JD""]"
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546717990843e+12,2,overlap,"[""9S"",""QH""]","[""9C"",""QH""]",helper,human,,"[""9C"",""QH""]"
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546718002844e+12,2,overlap,"[""9S"",""QH""]","[""9C"",""QH""]",helper,human,,"[""9S""]"
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.54671802513e+12,3,baseline,"[""2H"",""8D""]","[""4H"",""AH""]",helper,bot,,"[""AH""]"
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546718042928e+12,3,baseline,"[""2H"",""8D""]","[""4H"",""AH""]",helper,bot,,"[""4H""]"
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546718062062e+12,3,baseline,"[""2H"",""8D""]","[""4H"",""AH""]",helper,bot,,"[""2H"",""8D""]"
single-player-pilot,1409-08236860-13c5-496c-a624-9449ff745e6a,1.546718081136e+12,4,catch,"[""9C""]","[""4D""]",helper,bot,,"[""8C""]"
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718206526e+12,0,overlap,"[""9H"",""6D""]","[""JD"",""6D""]",helper,human,,"[""9H"",""6D""]"
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718220924e+12,1,baseline,"[""2D"",""10C""]","[""AH"",""AD""]",helper,human,,"[""2D"",""10C""]"
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718236444e+12,2,catch,"[""7D""]","[""8C""]",helper,human,,"[""7D"",""8C""]"
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718259042e+12,3,overlap,"[""AD"",""2D""]","[""7D"",""2D""]",helper,bot,,"[""AD"",""2D""]"
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718275212e+12,4,catch,"[""8D""]","[""AH""]",helper,bot,,"[""8D""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718275731e+12,0,catch,"[""JS""]","[""KD""]",seeker,bot,,"[""JS""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718289358e+12,1,baseline,"[""10C"",""3D""]","[""AS"",""8C""]",seeker,bot,,"[""10C"",""3D""]"
single-player-pilot,0475-f939933a-b26b-445f-adc8-32cae09c05d4,1.546718290392e+12,5,baseline,"[""6D"",""5S""]","[""8S"",""3C""]",helper,bot,,"[""6D"",""5S""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718305182e+12,2,overlap,"[""8S"",""3C""]","[""5S"",""3C""]",seeker,bot,,"[""5S""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718320959e+12,2,overlap,"[""8S"",""3C""]","[""5S"",""3C""]",seeker,bot,,"[""3C""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718332785e+12,2,overlap,"[""8S"",""3C""]","[""5S"",""3C""]",seeker,bot,,"[""8S"",""3C""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718348322e+12,3,overlap,"[""JC"",""KD""]","[""5C"",""KD""]",seeker,human,,"[""JC""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718358692e+12,3,overlap,"[""JC"",""KD""]","[""5C"",""KD""]",seeker,human,,"[""KD""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718372852e+12,4,catch,"[""10C""]","[""QS""]",seeker,human,,"[""10C""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718388941e+12,5,baseline,"[""5C"",""5D""]","[""KS"",""2H""]",seeker,human,,"[""5C""]"
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718390781e+12,0,baseline,"[""7S"",""6D""]","[""KC"",""6H""]",seeker,bot,,"[""7S"",""6D""]"
single-player-pilot,6711-0b510617-e0fd-4c05-874f-79ea51e45fd9,1.546718397265e+12,5,baseline,"[""5C"",""5D""]","[""KS"",""2H""]",seeker,human,,"[""5D""]"
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718410045e+12,1,catch,"[""7D""]","[""5S""]",seeker,bot,,"[""7D""]"
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718425954e+12,2,overlap,"[""QH"",""3H""]","[""AD"",""3H""]",seeker,bot,,"[""QH"",""3H""]"
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718463711e+12,3,catch,"[""4H""]","[""3C""]",seeker,human,,"[""4H"",""6S""]"
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.54671848149e+12,4,baseline,"[""7C"",""6S""]","[""AH"",""10H""]",seeker,human,,"[""7C"",""6S""]"
single-player-pilot,6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c,1.546718494857e+12,5,overlap,"[""8C"",""AC""]","[""5C"",""AC""]",seeker,human,,"[""8C"",""AC""]"
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.54671866737e+12,0,overlap,"[""4D"",""4S""]","[""QH"",""4S""]",helper,human,,"[""4D"",""4S""]"
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718684313e+12,1,baseline,"[""10C"",""QH""]","[""4S"",""KH""]",helper,human,,"[""10C"",""QH""]"
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718700336e+12,2,catch,"[""KD""]","[""2H""]",helper,human,,"[""KD""]"
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718719024e+12,3,catch,"[""9S""]","[""AC""]",helper,bot,,"[""9S""]"
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718737359e+12,4,baseline,"[""KS"",""10S""]","[""JS"",""4H""]",helper,bot,,"[""KS"",""10S""]"
single-player-pilot,4272-1d4748ae-be20-438f-8573-f3013ad75e14,1.546718751515e+12,5,overlap,"[""7D"",""JH""]","[""KH"",""JH""]",helper,bot,,"[""7D"",""JH""]"
testing,1027-5b4aebfe-3113-44e9-9d03-0c1a38b8e04d,1.546741467039e+12,0,catch,"[""3S""]","[""8S""]",seeker,bot,,"[""8S""]"
testing,5241-04179a2e-501e-4ae8-a0c2-4f7ab8f89614,1.5467420588e+12,0,catch,"[""2H""]","[""10D""]",helper,human,,"[""2H""]"
testing,5241-04179a2e-501e-4ae8-a0c2-4f7ab8f89614,1.546742078203e+12,1,baseline,"[""5S"",""9S""]","[""4H"",""AS""]",helper,human,,"[""5S"",""9S""]"
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.546742139236e+12,0,baseline,"[""6C"",""AH""]","[""4C"",""7D""]",seeker,bot,,"[""6C"",""AH""]"
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.546744915795e+12,1,catch,"[""JC""]","[""6S""]",seeker,bot,,"[""JC""]"
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.546745355276e+12,2,overlap,"[""5C"",""10C""]","[""3C"",""10C""]",seeker,bot,,"[""5C"",""10C""]"
testing,4166-88b2b9f4-27a2-4665-aa52-5dfec72a126a,1.546745374667e+12,3,catch,"[""6D""]","[""AS""]",seeker,human,,"[""6D""]"
testing,4032-b8793e8f-a2af-4e8b-96f1-13afa1eb837c,1.546745642147e+12,0,baseline,"[""6S"",""6H""]","[""3H"",""AH""]",helper,human,9450,"[""6S"",""6H""]"
testing,4032-b8793e8f-a2af-4e8b-96f1-13afa1eb837c,1.546745660555e+12,1,overlap,"[""7H"",""6C""]","[""10C"",""6C""]",helper,human,9266,"[""6C"",""7H""]"
testing,4032-b8793e8f-a2af-4e8b-96f1-13afa1eb837c,1.546745692617e+12,2,catch,"[""KD""]","[""KC""]",helper,human,22972,"[""4D""]"
testing,4032-b8793e8f-a2af-4e8b-96f1-13afa1eb837c,1.546745725148e+12,2,catch,"[""KD""]","[""KC""]",helper,human,27484,"[""KD""]"
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.5467466416e+12,0,overlap,"[""KS"",""7S""]","[""10S"",""7S""]",seeker,bot,2500,"[""KS"",""7S""]"
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746653721e+12,1,catch,"[""JD""]","[""10D""]",seeker,bot,2500,"[""JD""]"
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746666454e+12,2,baseline,"[""3H"",""10C""]","[""AS"",""10H""]",seeker,bot,2500,"[""3H"",""10C""]"
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746681506e+12,3,overlap,"[""JH"",""9D""]","[""KH"",""9D""]",seeker,human,5766,"[""JH"",""9D""]"
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746698186e+12,4,baseline,"[""4D"",""8S""]","[""8C"",""KH""]",seeker,human,7402,"[""4D"",""8S""]"
single_player_sample,3946-bb46b330-9161-4371-b959-4f0ab0a79cec,1.546746709243e+12,5,catch,"[""5S""]","[""3C""]",seeker,human,1767,"[""5S""]"
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747101253e+12,0,overlap,"[""9S"",""6H""]","[""QH"",""6H""]",helper,human,17811,"[""9S"",""6H""]"
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747116039e+12,1,catch,"[""5S""]","[""3D""]",helper,human,5658,"[""5S""]"
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.54674713487e+12,2,baseline,"[""3H"",""5H""]","[""JS"",""7D""]",helper,human,9640,"[""3H"",""5H""]"
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747155521e+12,3,baseline,"[""8S"",""QH""]","[""6C"",""5S""]",helper,bot,2500,"[""8S"",""QH""]"
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747177629e+12,4,overlap,"[""7C"",""QC""]","[""6S"",""QC""]",helper,bot,2500,"[""7C"",""QC""]"
single_player_sample,3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0,1.546747193239e+12,5,catch,"[""10S""]","[""5H""]",helper,bot,2500,"[""10S""]"
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747211059e+12,0,catch,"[""9S""]","[""KD""]",helper,human,55450,"[""9S"",""KD""]"
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747241068e+12,1,baseline,"[""2S"",""5C""]","[""JS"",""6C""]",helper,human,20755,"[""2S"",""5C""]"
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747262369e+12,2,overlap,"[""10S"",""5H""]","[""10C"",""5H""]",helper,human,12033,"[""5H"",""10S""]"
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.54674728263e+12,3,baseline,"[""QS"",""8S""]","[""9H"",""6S""]",helper,bot,2500,"[""QS"",""8S""]"
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747303325e+12,4,overlap,"[""10C"",""7S""]","[""3C"",""7S""]",helper,bot,2500,"[""7S""]"
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747330876e+12,4,overlap,"[""10C"",""7S""]","[""3C"",""7S""]",helper,bot,2500,"[""10C"",""7S""]"
single_player_sample,2341-061706a0-a3e7-4164-a122-ceaab1ed6592,1.546747346668e+12,5,catch,"[""9H""]","[""3D""]",helper,bot,2500,"[""9H""]"
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.54674751829e+12,0,overlap,"[""9H"",""QD""]","[""6S"",""QD""]",seeker,bot,2500,"[""9H"",""QD""]"
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747538813e+12,1,baseline,"[""8H"",""6C""]","[""7D"",""8S""]",seeker,bot,2500,"[""8H"",""6C""]"
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747566747e+12,2,catch,"[""JD""]","[""JS""]",seeker,bot,2500,"[""JD""]"
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747587712e+12,3,catch,"[""6H""]","[""7H""]",seeker,human,11508,"[""6H""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747609725e+12,0,overlap,"[""8C"",""KS""]","[""6H"",""KS""]",helper,human,18194,"[""8C"",""KS""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747627805e+12,1,baseline,"[""3C"",""6H""]","[""2D"",""9D""]",helper,human,8874,"[""3C"",""6H""]"
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747635425e+12,4,baseline,"[""8H"",""AH""]","[""JD"",""7S""]",seeker,human,38062,"[""8H""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747645937e+12,2,catch,"[""7D""]","[""9S""]",helper,human,8913,"[""7D""]"
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.54674764699e+12,4,baseline,"[""8H"",""AH""]","[""JD"",""7S""]",seeker,human,6327,"[""AH""]"
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747666359e+12,5,overlap,"[""QH"",""5D""]","[""AS"",""5D""]",seeker,human,9930,"[""QH""]"
single_player_sample,2875-cf1f21c0-e1ec-4c35-bd3c-aab09cf1c382,1.546747683713e+12,5,overlap,"[""QH"",""5D""]","[""AS"",""5D""]",seeker,human,12111,"[""5D""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747709535e+12,0,baseline,"[""9D"",""2S""]","[""3D"",""KC""]",helper,human,53297,"[""9D"",""KC""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747729232e+12,0,baseline,"[""9D"",""2S""]","[""3D"",""KC""]",helper,human,14636,"[""2S"",""3D""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747763302e+12,1,overlap,"[""7H"",""8H""]","[""10C"",""8H""]",helper,human,24947,"[""7H"",""8H""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747781422e+12,2,catch,"[""8H""]","[""3D""]",helper,human,8961,"[""8H"",""3D""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747796353e+12,3,catch,"[""9D""]","[""8D""]",helper,bot,2500,"[""9D""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747800441e+12,3,catch,"[""6D""]","[""QS""]",helper,bot,2500,"[""QS""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747812022e+12,4,baseline,"[""AH"",""AD""]","[""AC"",""7D""]",helper,bot,2500,"[""7D""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747826497e+12,3,catch,"[""6D""]","[""QS""]",helper,bot,2500,"[""6D""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747827502e+12,4,baseline,"[""AH"",""AD""]","[""AC"",""7D""]",helper,bot,2500,"[""AC""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747842723e+12,4,baseline,"[""AH"",""AD""]","[""AC"",""7D""]",helper,bot,2500,"[""AH"",""AD""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747856691e+12,5,overlap,"[""5H"",""QD""]","[""8C"",""QD""]",helper,bot,2500,"[""QD""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747857451e+12,4,baseline,"[""4H"",""6S""]","[""QH"",""5H""]",helper,bot,2500,"[""4H"",""6S""]"
single_player_sample,7109-318123db-b3ad-4638-ad43-291f8b04308b,1.546747868984e+12,5,overlap,"[""5H"",""QD""]","[""8C"",""QD""]",helper,bot,2500,"[""5H"",""QD""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747878449e+12,5,overlap,"[""2C"",""2S""]","[""3H"",""2S""]",helper,bot,2500,"[""2S""]"
single_player_sample,8085-9c540cc8-3455-43de-9060-a6defffb0874,1.546747894724e+12,5,overlap,"[""2C"",""2S""]","[""3H"",""2S""]",helper,bot,2500,"[""2C"",""2S""]"
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803326388e+12,0,baseline,"[""3C"",""5C""]","[""3D"",""KD""]",seeker,bot,2500,"[""3C"",""5C""]"
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803341579e+12,1,overlap,"[""10S"",""9D""]","[""7H"",""9D""]",seeker,bot,2500,"[""10S"",""9D""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803343579e+12,0,overlap,"[""10H"",""QC""]","[""7C"",""QC""]",seeker,bot,2500,"[""10H"",""QC""]"
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803356358e+12,2,catch,"[""4C""]","[""QH""]",seeker,bot,2500,"[""4C""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803358017e+12,1,catch,"[""KH""]","[""6D""]",seeker,bot,2500,"[""KH""]"
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803370155e+12,3,catch,"[""JD""]","[""6D""]",seeker,human,4432,"[""JD""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803371446e+12,2,baseline,"[""JS"",""7S""]","[""7D"",""3H""]",seeker,bot,2500,"[""7D""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803383727e+12,2,baseline,"[""JS"",""7S""]","[""7D"",""3H""]",seeker,bot,2500,"[""3H""]"
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803384834e+12,0,baseline,"[""JD"",""9D""]","[""3H"",""10D""]",seeker,bot,2500,"[""JD"",""9D""]"
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803385687e+12,0,catch,"[""JD""]","[""9D""]",seeker,bot,2500,"[""9D""]"
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803385843e+12,4,baseline,"[""10D"",""9S""]","[""4D"",""10H""]",seeker,human,6306,"[""9S"",""10D""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803394737e+12,2,baseline,"[""JS"",""7S""]","[""7D"",""3H""]",seeker,bot,2500,"[""JS"",""7S""]"
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803398975e+12,1,catch,"[""3D""]","[""AD""]",seeker,bot,2500,"[""3D""]"
single_player_sample,2339-7655e5c4-0db4-4dde-8f1c-f4635c20cb81,1.546803400268e+12,5,overlap,"[""2H"",""3D""]","[""10D"",""3D""]",seeker,human,5028,"[""3D"",""2H""]"
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803400816e+12,0,catch,"[""JD""]","[""9D""]",seeker,bot,2500,"[""JD""]"
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803403231e+12,0,baseline,"[""10C"",""9D""]","[""8H"",""3C""]",helper,human,12798,"[""9D"",""10C""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803412023e+12,3,baseline,"[""KS"",""5D""]","[""JH"",""5H""]",seeker,human,8069,"[""KS""]"
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803413826e+12,2,overlap,"[""AS"",""5D""]","[""3C"",""5D""]",seeker,bot,2500,"[""AS"",""5D""]"
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803416965e+12,1,overlap,"[""5D"",""2H""]","[""5H"",""2H""]",seeker,bot,2500,"[""2H""]"
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803421701e+12,1,catch,"[""2C""]","[""QS""]",helper,human,9230,"[""QS"",""2C""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803423256e+12,3,baseline,"[""KS"",""5D""]","[""JH"",""5H""]",seeker,human,6096,"[""5D""]"
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803425488e+12,1,overlap,"[""5D"",""2H""]","[""5H"",""2H""]",seeker,bot,2500,"[""5D"",""2H""]"
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803433011e+12,3,overlap,"[""8D"",""7S""]","[""KH"",""7S""]",seeker,human,9853,"[""8D"",""7S""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803436807e+12,4,catch,"[""JD""]","[""3D""]",seeker,human,4310,"[""JD""]"
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803438807e+12,2,overlap,"[""JC"",""QC""]","[""KC"",""QC""]",helper,human,7561,"[""JC"",""QC""]"
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803439821e+12,2,baseline,"[""KD"",""4S""]","[""6D"",""2C""]",seeker,bot,2500,"[""KD"",""4S""]"
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803449126e+12,4,baseline,"[""4C"",""JD""]","[""6H"",""7S""]",seeker,human,6836,"[""JD"",""4C""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803451981e+12,5,overlap,"[""JC"",""8H""]","[""10C"",""8H""]",seeker,human,5936,"[""JC""]"
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803454607e+12,3,catch,"[""JH""]","[""9H""]",seeker,human,5254,"[""JH""]"
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803455594e+12,3,overlap,"[""3H"",""2S""]","[""5S"",""2S""]",helper,bot,2500,"[""2S""]"
single_player_sample,2143-a43b7b59-62de-458b-99f4-ae3306b34123,1.546803461499e+12,5,overlap,"[""JC"",""8H""]","[""10C"",""8H""]",seeker,human,4384,"[""8H""]"
single_player_sample,0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90,1.546803463938e+12,0,catch,"[""2C""]","[""7D""]",helper,human,3297,"[""2C""]"
single_player_sample,6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015,1.546803465794e+12,5,catch,"[""AC""]","[""6C""]",seeker,human,7374,"[""AC""]"
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803468967e+12,3,overlap,"[""3H"",""2S""]","[""5S"",""2S""]",helper,bot,2500,"[""3H"",""2S""]"
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803471681e+12,4,overlap,"[""6H"",""KD""]","[""6D"",""KD""]",seeker,human,7626,"[""6H"",""KD""]"
single_player_sample,0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90,1.546803478795e+12,1,baseline,"[""2C"",""10C""]","[""9C"",""9S""]",helper,human,5317,"[""2C"",""10C""]"
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803485702e+12,4,baseline,"[""QS"",""6H""]","[""10S"",""8H""]",helper,bot,2500,"[""QS"",""6H""]"
single_player_sample,0859-45e30b41-0a99-408c-936a-7226c43fce86,1.546803487645e+12,5,baseline,"[""AC"",""3D""]","[""QH"",""3S""]",seeker,human,6589,"[""AC"",""3D""]"
single_player_sample,0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90,1.546803494279e+12,2,overlap,"[""10H"",""10C""]","[""3C"",""10C""]",helper,human,6028,"[""10H"",""10C""]"
single_player_sample,7743-e63ea161-1239-429f-8611-e412afbaad18,1.546803500125e+12,5,catch,"[""QH""]","[""10D""]",helper,bot,2500,"[""QH""]"
single_player_sample,0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90,1.546803510097e+12,3,overlap,"[""2H"",""8C""]","[""6S"",""8C""]",helper,bot,2500,"[""2H"",""8C""]"
single_player_sample,0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90,1.546803523529e+12,4,catch,"[""4C""]","[""9C""]",helper,bot,2500,"[""4C""]"
single_player_sample,0926-b0ca582b-6af5-48ca-8af7-4ac6cf125f90,1.546803539129e+12,5,baseline,"[""5D"",""4C""]","[""9S"",""4H""]",helper,bot,2500,"[""5D"",""4C""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.546803614453e+12,0,catch,"[""6C""]","[""QD""]",helper,human,15944,"[""6C""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.546803630247e+12,1,overlap,"[""7C"",""AH""]","[""8C"",""AH""]",helper,human,6079,"[""7C""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.546803639971e+12,1,overlap,"[""7C"",""AH""]","[""8C"",""AH""]",helper,human,4512,"[""AH""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.546803654229e+12,2,baseline,"[""4H"",""10D""]","[""KD"",""KH""]",helper,human,4392,"[""4H""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.546803662546e+12,2,baseline,"[""4H"",""10D""]","[""KD"",""KH""]",helper,human,3063,"[""10D""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.546803682009e+12,3,overlap,"[""4H"",""5H""]","[""2S"",""5H""]",helper,bot,2500,"[""5H""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.546803693082e+12,3,overlap,"[""4H"",""5H""]","[""2S"",""5H""]",helper,bot,2500,"[""4H"",""5H""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.546803710168e+12,4,catch,"[""4D""]","[""10H""]",helper,bot,2500,"[""4D""]"
single_player_sample,9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235,1.54680372394e+12,5,baseline,"[""4H"",""JS""]","[""5C"",""5D""]",helper,bot,2500,"[""4H"",""JS""]"
single_player_sample,4208-131b8392-ab67-4939-982f-93273a8650a1,1.546803776261e+12,0,baseline,"[""3C"",""4H""]","[""7D"",""JS""]",seeker,bot,2500,"[""3C"",""4H""]"
single_player_sample,4208-131b8392-ab67-4939-982f-93273a8650a1,1.546803796941e+12,1,catch,"[""9S""]","[""7H""]",seeker,bot,2500,"[""9S""]"
single_player_sample,4584-1f2f9d85-9e7f-409b-b3a5-e94cb60fba46,1.546803810122e+12,0,baseline,"[""QS"",""AH""]","[""10C"",""JH""]",seeker,bot,2500,"[""QS"",""AH""]"
single_player_sample,1303-9b29daca-f4e8-40df-b8cb-52a0d555d71f,1.546803812271e+12,0,baseline,"[""3C"",""8D""]","[""KD"",""8H""]",helper,human,15174,"[""3C""]"
